face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0171_face0.png,East Asian,Asian,Male,20-29,"[3.4752567e-04 4.0615001e-07 6.2219216e-04 9.0931195e-01 8.9668952e-02
 3.4303433e-05 1.4712501e-05]",[3.1755865e-04 2.5553155e-07 9.9951166e-01 1.7047218e-04],[0.7303634  0.26963657],"[4.9800065e-08 9.5428150e-06 2.6830336e-02 7.1736598e-01 2.4675043e-01
 8.8907201e-03 1.4184130e-04 1.0844863e-05 1.6305907e-07]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0172_face0.png,Latino_Hispanic,White,Male,20-29,"[0.3258062  0.00346192 0.50528204 0.00092778 0.00451396 0.02513064
 0.13487749]",[0.9370592  0.00280851 0.00107755 0.05905468],[9.999771e-01 2.286562e-05],"[2.9700079e-06 5.6976278e-04 2.4115335e-02 6.3338816e-01 3.3032903e-01
 1.1532828e-02 6.1288876e-05 6.8137888e-07 1.7759099e-08]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0173_face0.png,East Asian,Asian,Male,30-39,"[5.0803920e-04 5.9929662e-06 6.2648482e-03 6.0481179e-01 3.8753182e-01
 6.4407667e-04 2.3341367e-04]",[3.2868944e-04 1.2559718e-06 9.9855548e-01 1.1145399e-03],[0.5674314  0.43256867],"[8.3928302e-07 1.9370220e-05 3.1699506e-03 5.5632278e-02 4.2206025e-01
 4.1432673e-01 9.4136320e-02 1.0473938e-02 1.8032111e-04]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0174_face0.png,Southeast Asian,Asian,Male,20-29,"[9.6174091e-04 1.4498344e-04 7.9959325e-02 3.5140875e-01 5.4493690e-01
 2.1953665e-02 6.3455547e-04]",[1.0031716e-03 1.5826794e-04 9.2855585e-01 7.0282675e-02],[1.000000e+00 6.895011e-10],"[1.35293305e-08 3.91922549e-06 5.47297671e-03 8.52915883e-01
 1.39723182e-01 1.87877053e-03 5.09439633e-06 1.54369957e-07
 5.98973815e-10]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0175_face0.png,Middle Eastern,White,Female,20-29,"[2.6077044e-01 3.5671444e-05 2.8957081e-01 2.4153914e-03 4.2232256e-03
 3.1972840e-02 4.1101167e-01]",[9.4337183e-01 2.3091268e-05 5.7016234e-03 5.0903462e-02],[0.05039334 0.9496067 ],"[9.3239230e-08 1.4851858e-04 2.7782792e-01 6.9480139e-01 2.6998395e-02
 2.2286888e-04 7.8611998e-07 3.1451307e-08 1.7199240e-09]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0176_face0.png,Latino_Hispanic,Indian,Male,30-39,"[7.5679958e-02 1.8856229e-03 7.2751820e-01 2.5982808e-04 2.2313150e-03
 1.0030027e-01 9.2124827e-02]",[0.39878124 0.00065608 0.00525504 0.5953076 ],[9.9999982e-01 1.9964037e-07],"[1.2074946e-06 2.1596579e-05 1.1723534e-03 8.7412365e-02 6.7484450e-01
 2.3095170e-01 5.5627227e-03 3.3316923e-05 2.7717655e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0177_face0.png,East Asian,Asian,Female,20-29,"[1.8627166e-04 9.5885844e-07 2.0495390e-03 7.8249902e-01 2.1412724e-01
 1.1087497e-03 2.8303934e-05]",[2.2591075e-03 6.2024324e-06 9.7928268e-01 1.8451970e-02],[0.04741364 0.9525864 ],"[3.4119267e-07 3.4204652e-04 1.3123453e-01 7.9495430e-01 7.2205052e-02
 1.2565599e-03 6.6372531e-06 5.3205048e-07 8.4809262e-09]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0178_face0.png,East Asian,Asian,Female,30-39,"[1.1387326e-04 9.2096906e-07 1.0960602e-03 7.6606339e-01 2.3257029e-01
 1.2701860e-04 2.8464192e-05]",[6.9921800e-05 9.8718935e-08 9.9975115e-01 1.7883342e-04],[0.02476529 0.97523475],"[3.9201706e-07 2.0479207e-05 3.5861963e-03 1.3468073e-01 5.0810194e-01
 2.9719207e-01 4.8350733e-02 7.8934440e-03 1.7414641e-04]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0179_face0.png,White,White,Male,20-29,"[5.9767514e-01 4.7144433e-04 1.6881502e-01 3.8233513e-04 1.0793591e-03
 3.4990314e-02 1.9658639e-01]",[9.8982030e-01 1.3729242e-04 4.0327615e-04 9.6391207e-03],[0.99378186 0.00621815],"[6.3475761e-07 2.7874898e-05 5.4414636e-03 6.1789101e-01 3.6926794e-01
 7.3303594e-03 3.9365554e-05 1.2026517e-06 7.4584491e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0180_face0.png,Latino_Hispanic,Indian,Male,20-29,"[0.03379486 0.01279685 0.5906742  0.00265241 0.03066164 0.14029494
 0.18912502]",[0.03753075 0.00164517 0.08483281 0.8759912 ],[1.000000e+00 4.573026e-09],"[2.0339550e-07 2.3165880e-05 1.2125490e-02 5.8448511e-01 3.8077518e-01
 2.2422973e-02 1.6545440e-04 2.4587853e-06 2.2065247e-08]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0181_face0.png,East Asian,Asian,Female,20-29,"[8.0438312e-03 2.4767085e-06 3.4869529e-02 7.8750980e-01 1.6293690e-01
 5.0553456e-03 1.5820742e-03]",[8.8470047e-03 2.0608450e-05 9.7329187e-01 1.7840521e-02],[0.00742471 0.9925753 ],"[7.37597716e-08 1.03355816e-03 4.86688554e-01 5.06327569e-01
 5.91987930e-03 3.02645585e-05 1.10274435e-07 1.14235545e-08
 4.59005806e-10]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0182_face0.png,East Asian,Asian,Female,20-29,"[2.0083650e-04 1.5465748e-06 3.0775759e-03 7.3762280e-01 2.5787205e-01
 1.2050751e-03 2.0109310e-05]",[7.8421342e-04 1.9932454e-06 9.9650985e-01 2.7039947e-03],[0.21985778 0.78014225],"[4.0688931e-07 5.4513272e-05 2.4722861e-02 5.5242336e-01 3.8953978e-01
 3.2229818e-02 9.0857921e-04 1.1885548e-04 1.9350900e-06]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0183_face0.png,Latino_Hispanic,Indian,Male,30-39,"[0.03545045 0.00136714 0.68224263 0.0007125  0.00692293 0.09007662
 0.1832277 ]",[0.10224655 0.00146028 0.02662826 0.8696649 ],[9.9998099e-01 1.9039502e-05],"[2.2814252e-06 3.3888668e-05 2.5006093e-03 1.6079223e-01 6.7666745e-01
 1.5496169e-01 4.9627186e-03 7.7377801e-05 1.7118388e-06]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0184_face0.png,East Asian,Asian,Female,20-29,"[5.6891527e-04 7.8701823e-06 4.0597655e-03 8.2025218e-01 1.7232384e-01
 2.6623053e-03 1.2508209e-04]",[2.9070405e-03 2.0234633e-05 9.9305153e-01 4.0211221e-03],[6.7264319e-04 9.9932736e-01],"[6.0286385e-09 4.3668377e-05 1.7064042e-01 8.0313337e-01 2.6075058e-02
 1.0733756e-04 1.6947135e-07 9.1402574e-09 1.1974616e-10]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0185_face0.png,Latino_Hispanic,Indian,Male,20-29,"[3.6739402e-02 6.8476615e-03 5.0152564e-01 4.1026335e-05 7.6075800e-04
 3.7949172e-01 7.4593857e-02]",[0.02076635 0.00638749 0.00451706 0.9683291 ],[9.9999946e-01 5.5554227e-07],"[1.4542253e-07 2.7369964e-05 7.1822447e-03 7.2446400e-01 2.6294282e-01
 5.3632855e-03 1.9901421e-05 2.5463859e-07 3.4740233e-09]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0186_face0.png,East Asian,Asian,Female,20-29,"[1.96012072e-04 1.73880551e-07 1.43889210e-03 8.92863631e-01
 1.05268255e-01 2.02911557e-04 3.01063519e-05]",[7.2887790e-04 9.9303371e-08 9.9896866e-01 3.0235387e-04],[0.02055658 0.97944343],"[1.13089165e-08 6.29992501e-05 3.20446700e-01 6.73141122e-01
 6.33097440e-03 1.81409723e-05 1.79103186e-08 1.82995419e-09
 1.91154523e-11]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0187_face0.png,East Asian,Asian,Female,20-29,"[2.3839100e-04 4.9516564e-07 7.2478881e-04 9.3130642e-01 6.6857271e-02
 8.0726872e-04 6.5286527e-05]",[2.3340450e-03 1.1013274e-06 9.9234903e-01 5.3157960e-03],[0.00986443 0.9901356 ],"[3.1670737e-08 1.9538338e-05 3.8351368e-02 7.6996291e-01 1.8649271e-01
 5.1121372e-03 5.6560220e-05 4.5993420e-06 6.3332926e-08]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0188_face0.png,White,White,Male,20-29,"[4.1824332e-01 3.7964751e-04 1.9159758e-01 9.1459886e-05 6.6888862e-04
 9.7566824e-03 3.7926239e-01]",[9.2740500e-01 7.0922868e-04 1.0853225e-03 7.0800468e-02],[9.9999982e-01 1.7875345e-07],"[3.3324689e-08 8.9150508e-06 3.1457394e-02 8.6567700e-01 1.0189325e-01
 9.6065429e-04 2.7017763e-06 2.8637299e-08 3.2046785e-10]",White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0189_face0.png,East Asian,Asian,Female,20-29,"[1.0331217e-02 1.8331505e-04 9.9086210e-02 4.4654551e-01 3.2459429e-01
 1.0755929e-01 1.1700185e-02]",[9.5902728e-03 6.8364447e-05 8.4302872e-01 1.4731267e-01],[0.00968554 0.9903144 ],"[6.2805765e-07 4.4028470e-04 1.2777744e-01 7.5029665e-01 1.1721645e-01
 4.1973367e-03 6.5015098e-05 5.9460699e-06 2.4182026e-07]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0190_face0.png,White,White,Male,30-39,"[3.7473619e-01 1.0059031e-03 3.1949478e-01 2.2966378e-04 2.3221462e-03
 3.4759406e-02 2.6745194e-01]",[0.8132667  0.00200544 0.00449704 0.18023084],[9.9999976e-01 1.9746874e-07],"[2.7436238e-07 1.2993134e-05 3.0360380e-03 2.3943134e-01 6.4072186e-01
 1.1554225e-01 1.2460918e-03 9.1124430e-06 1.1379039e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0191_face0.png,Latino_Hispanic,White,Female,20-29,"[1.6370539e-01 3.6636129e-04 7.7228904e-01 1.0414802e-03 5.3385445e-03
 1.9370036e-02 3.7889097e-02]",[0.7705073  0.00123771 0.03292604 0.19532904],[0.0191697 0.9808303],"[2.2621299e-08 1.5832453e-05 9.6615449e-02 7.1364915e-01 1.8611528e-01
 3.5813756e-03 2.2531816e-05 3.9856332e-07 4.4461173e-09]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0192_face0.png,Latino_Hispanic,White,Male,30-39,"[0.3706606  0.00110907 0.41973335 0.0013832  0.00417341 0.03011893
 0.17282146]",[9.2660540e-01 1.4487999e-04 2.4112660e-02 4.9137086e-02],[9.999908e-01 9.181340e-06],"[7.6524102e-06 6.7303750e-05 1.8691205e-03 2.9709101e-01 6.1805612e-01
 8.1613116e-02 1.2764665e-03 1.8828150e-05 3.4089607e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0193_face0.png,White,White,Male,20-29,"[7.3856610e-01 1.9117103e-04 1.9341902e-01 4.2016356e-05 3.4349924e-04
 1.5309079e-02 5.2129082e-02]",[9.9371636e-01 1.7109154e-05 4.5727374e-04 5.8092484e-03],[1.000000e+00 1.482558e-08],"[9.1552810e-09 1.8020856e-06 5.5285105e-03 8.2494926e-01 1.6760844e-01
 1.9088099e-03 3.0958083e-06 3.6824741e-08 2.7642441e-10]",White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0194_face0.png,East Asian,Asian,Female,20-29,"[3.2098473e-05 5.8931005e-07 3.5595708e-04 8.0686885e-01 1.9257502e-01
 1.6513452e-04 2.3316200e-06]",[1.4967495e-04 4.1353624e-06 9.9781507e-01 2.0311442e-03],[0.06636174 0.9336382 ],"[7.8596685e-08 1.3334971e-04 1.1391842e-01 8.2412004e-01 6.1085101e-02
 7.3988031e-04 2.8530992e-06 1.9158146e-07 2.8790461e-09]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0195_face0.png,White,White,Male,20-29,"[7.1760988e-01 8.1217913e-05 1.0654931e-01 1.3165562e-04 6.1105489e-04
 5.1018619e-03 1.6991508e-01]",[9.9432755e-01 3.0970732e-05 5.3633814e-04 5.1051313e-03],[9.9999994e-01 4.8396988e-08],"[3.82740808e-08 9.73788974e-06 1.13441898e-02 8.67721021e-01
 1.20101295e-01 8.22545495e-04 1.24177029e-06 1.12292211e-08
 1.40100861e-10]",White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0196_face0.png,East Asian,Asian,Female,20-29,"[9.1873243e-04 9.0957174e-06 1.0730508e-02 7.3011684e-01 2.5746989e-01
 6.1365589e-04 1.4136198e-04]",[6.3497326e-05 7.1728036e-06 9.9705184e-01 2.8775432e-03],[0.36063743 0.6393626 ],"[7.6614860e-08 7.6420802e-05 1.4947219e-01 7.9807550e-01 5.1619325e-02
 7.4990024e-04 6.1088313e-06 5.3844735e-07 9.5404618e-09]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0197_face0.png,Indian,Indian,Male,20-29,"[2.3394695e-02 1.0096245e-03 1.4006430e-01 1.9404102e-05 3.3262762e-04
 7.8158838e-01 5.3591035e-02]",[2.3681808e-02 1.6781158e-03 4.8443201e-04 9.7415566e-01],[9.999993e-01 6.570612e-07],"[3.5546321e-08 7.2374464e-06 4.6904255e-03 6.5042084e-01 3.3777353e-01
 7.0896670e-03 1.8130406e-05 1.8553180e-07 3.6086285e-09]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0198_face0.png,East Asian,Asian,Female,20-29,"[3.4248555e-04 1.7782304e-06 3.2451118e-03 7.8250408e-01 2.1177858e-01
 2.0781984e-03 4.9731330e-05]",[3.3881951e-03 2.0679392e-05 9.5266706e-01 4.3924093e-02],[0.2518706 0.7481294],"[2.6238084e-07 1.7314879e-04 1.2979819e-01 7.9302508e-01 7.5516649e-02
 1.4744351e-03 1.1159877e-05 1.1655683e-06 2.5198061e-08]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0199_face0.png,East Asian,Asian,Female,20-29,"[1.5558923e-03 1.0326777e-05 9.0471078e-03 7.1436435e-01 2.7302504e-01
 1.8627305e-03 1.3449953e-04]",[9.8921126e-04 8.1719454e-06 9.9106276e-01 7.9398630e-03],[0.00218178 0.99781823],"[2.5392319e-08 2.2784677e-04 2.0238678e-01 7.6976120e-01 2.7451929e-02
 1.7173514e-04 4.3727732e-07 2.4123715e-08 4.7649296e-10]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0200_face0.png,East Asian,Asian,Male,30-39,"[6.7916604e-05 8.5014699e-06 2.2558453e-03 5.2377844e-01 4.7262976e-01
 1.2454347e-03 1.4057343e-05]",[1.4234187e-04 1.6463704e-07 9.9976933e-01 8.8126042e-05],[0.5560512 0.4439488],"[2.4951778e-06 1.3352359e-04 4.8903199e-03 1.1289756e-01 4.8516777e-01
 3.4879994e-01 4.3395597e-02 4.6181716e-03 9.4650793e-05]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0201_face0.png,East Asian,Asian,Female,30-39,"[1.57671646e-04 9.29305259e-07 1.79602345e-03 8.73647273e-01
 1.23518705e-01 7.99638801e-04 7.97644170e-05]",[7.7239005e-04 8.0079934e-07 9.9418801e-01 5.0388207e-03],[0.0052409 0.9947591],"[2.7733608e-07 2.6065245e-05 6.9392985e-03 4.3142724e-01 4.9240121e-01
 6.6968299e-02 2.0457704e-03 1.8974474e-04 2.0552388e-06]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0202_face0.png,Southeast Asian,Asian,Female,30-39,"[7.9155965e-03 6.6070250e-05 3.0524734e-01 3.1429541e-01 3.4645724e-01
 2.5041370e-02 9.7700884e-04]",[9.9302465e-03 9.7204509e-05 7.7274972e-01 2.1722282e-01],[0.06677555 0.93322444],"[9.3373046e-07 5.4480410e-05 4.9087075e-03 8.3799683e-02 4.9968880e-01
 3.5125980e-01 5.8082487e-02 2.1768999e-03 2.8108976e-05]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0203_face0.png,Latino_Hispanic,White,Male,20-29,"[0.11694189 0.0053179  0.5192805  0.00193412 0.00724822 0.27028698
 0.07899033]",[0.5390818  0.00365031 0.02979223 0.4274757 ],[9.9983865e-01 1.6139593e-04],"[2.1991663e-07 7.1949485e-06 4.5270501e-03 5.2774107e-01 4.5140132e-01
 1.6182797e-02 1.3706516e-04 3.1432028e-06 8.2980897e-08]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0204_face0.png,Southeast Asian,Asian,Female,30-39,"[5.0772214e-04 6.3808846e-05 1.0157117e-02 2.9735950e-01 6.8695474e-01
 4.8480416e-03 1.0898498e-04]",[1.6991016e-04 3.4870909e-06 9.9805635e-01 1.7701831e-03],[0.07983174 0.9201682 ],"[2.0641120e-07 8.7085673e-06 3.5413408e-03 1.3792945e-01 5.9327525e-01
 2.3841487e-01 2.4571540e-02 2.1964596e-03 6.2059305e-05]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0205_face0.png,East Asian,Asian,Female,20-29,"[5.7459273e-04 7.7363984e-06 4.3727295e-03 8.0989140e-01 1.8096663e-01
 3.9894162e-03 1.9751242e-04]",[1.2766647e-03 5.0818194e-06 9.9170619e-01 7.0120874e-03],[0.03201014 0.96798986],"[2.2702895e-07 7.2400137e-05 1.9917568e-02 6.6065270e-01 2.9689953e-01
 2.1935755e-02 4.8241433e-04 3.8758917e-05 7.2349121e-07]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0206_face0.png,East Asian,Asian,Female,20-29,"[2.3905725e-04 6.1301841e-07 4.1237348e-03 8.4081554e-01 1.5028347e-01
 4.4377199e-03 9.9762379e-05]",[4.2262150e-04 2.5792856e-06 9.8138255e-01 1.8192260e-02],[0.00136654 0.99863344],"[2.6172041e-08 4.8490622e-04 4.0765232e-01 5.8689475e-01 4.9541020e-03
 1.3811715e-05 1.8533674e-08 1.8606542e-09 2.6274611e-11]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0207_face0.png,Latino_Hispanic,Indian,Male,50-59,"[0.1838916  0.00143781 0.38465983 0.00138818 0.00778076 0.32859045
 0.09225135]",[0.19334868 0.0016427  0.22316238 0.58184624],[9.9999970e-01 3.1607644e-07],"[1.1627924e-05 3.5497767e-05 3.0332833e-04 2.5303764e-04 4.4076960e-03
 1.3135980e-01 7.9629713e-01 6.6648059e-02 6.8378128e-04]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0208_face0.png,Latino_Hispanic,Indian,Male,30-39,"[0.08426293 0.00327556 0.6254067  0.00910958 0.0383738  0.1894459
 0.05012551]",[0.27816302 0.00070003 0.19993421 0.52120274],[9.9995089e-01 4.9070655e-05],"[1.51346558e-06 6.98701342e-06 3.32959113e-04 5.21184355e-02
 5.34575760e-01 3.85622501e-01 2.68564280e-02 4.74267785e-04
 1.11271775e-05]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0209_face0.png,Southeast Asian,Asian,Male,40-49,"[6.1758590e-04 1.7864504e-03 2.3480017e-02 1.3727605e-01 8.3159518e-01
 5.0010332e-03 2.4366609e-04]",[5.9299720e-05 4.0389929e-04 9.9551940e-01 4.0174425e-03],[0.9874337  0.01256629],"[1.6354941e-06 1.8197532e-05 1.9833974e-03 5.2150887e-02 3.6081922e-01
 4.5829278e-01 1.1801865e-01 8.4303087e-03 2.8497563e-04]",Asian,40-59
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0210_face0.png,East Asian,Asian,Female,20-29,"[2.4965932e-04 5.8425002e-07 1.0438445e-03 9.1085422e-01 8.7506369e-02
 3.2635906e-04 1.8963428e-05]",[2.7942809e-03 2.4665171e-06 9.9498051e-01 2.2227343e-03],[0.01704914 0.9829508 ],"[6.8447605e-08 9.6574659e-05 7.2489411e-02 8.4726363e-01 7.9029441e-02
 1.1133997e-03 7.0759211e-06 4.4027416e-07 7.0694863e-09]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0211_face0.png,East Asian,Asian,Female,10-19,"[4.6009175e-03 1.4335606e-05 7.7539673e-03 5.9752429e-01 3.6548606e-01
 2.4162605e-02 4.5790485e-04]",[1.5571287e-03 3.3529027e-06 9.9598366e-01 2.4558885e-03],[2.7315677e-04 9.9972683e-01],"[2.3012569e-07 3.3412878e-03 5.7899970e-01 4.0760121e-01 9.9794418e-03
 7.7917146e-05 2.0334801e-07 1.3290048e-08 5.3356547e-10]",Asian,10-19
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0212_face0.png,White,White,Female,20-29,"[4.49105948e-01 1.01855534e-04 3.62254739e-01 1.40762776e-02
 2.10624598e-02 4.42430656e-03 1.48974493e-01]",[7.95907080e-01 6.00673957e-04 1.11987494e-01 9.15047303e-02],[0.01836467 0.98163533],"[5.9426379e-09 3.4882482e-06 5.2041303e-02 7.4911159e-01 1.9578436e-01
 3.0431508e-03 1.5842033e-05 2.3105824e-07 3.2199194e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0213_face0.png,Latino_Hispanic,White,Male,10-19,"[3.4467611e-01 7.6759316e-05 4.0824771e-01 9.0322075e-03 2.0268383e-02
 8.7394752e-03 2.0895937e-01]",[4.9140701e-01 2.5180398e-04 4.4963294e-01 5.8708247e-02],[0.8615124  0.13848753],"[5.1882502e-08 2.9651838e-04 6.1068821e-01 3.8211679e-01 6.8314816e-03
 6.6623732e-05 3.0263240e-07 2.5956133e-08 1.0804087e-09]",Others,10-19
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0214_face0.png,East Asian,Asian,Female,20-29,"[3.44341202e-03 5.59478985e-06 1.42436335e-02 7.33307362e-01
 2.47274801e-01 1.33992243e-03 3.85259569e-04]",[3.7438041e-03 1.6908836e-05 9.9116707e-01 5.0721904e-03],[0.00367353 0.99632645],"[6.9133378e-08 1.0939420e-04 2.0079060e-01 7.7414697e-01 2.4777845e-02
 1.7457950e-04 4.6384335e-07 3.7015447e-08 7.1657624e-10]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0215_face0.png,Southeast Asian,Asian,Female,20-29,"[1.1381325e-02 2.3299293e-05 1.3641745e-01 3.9241549e-01 4.1752812e-01
 4.1301977e-02 9.3240733e-04]",[1.9439623e-02 5.4539519e-04 5.4883069e-01 4.3118435e-01],[0.02064914 0.97935086],"[1.6469475e-07 5.1438494e-04 3.1205803e-01 6.6232538e-01 2.4874382e-02
 2.2648404e-04 1.1091031e-06 5.3258933e-08 1.2097637e-09]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0216_face0.png,Latino_Hispanic,Indian,Male,30-39,"[2.3722018e-01 3.3850183e-03 5.6110227e-01 1.2368243e-04 6.8093534e-04
 1.1878140e-01 7.8706600e-02]",[0.4161515  0.00163128 0.00268474 0.5795325 ],[9.999913e-01 8.708384e-06],"[8.9714355e-08 2.9662249e-06 5.5315014e-04 2.7909166e-01 6.8757540e-01
 3.2641895e-02 1.3411387e-04 7.4768559e-07 1.2087345e-08]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0217_face0.png,East Asian,Asian,Female,20-29,"[2.2584631e-04 2.0929704e-06 1.3669392e-03 8.5983413e-01 1.3842183e-01
 1.2648694e-04 2.2651246e-05]",[3.9235165e-04 1.2200308e-05 9.9917698e-01 4.1848741e-04],[0.01569385 0.98430616],"[2.0857429e-07 9.8253286e-04 3.6681178e-01 6.1513448e-01 1.6929584e-02
 1.4073543e-04 6.1490891e-07 4.8955638e-08 1.1416315e-09]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0218_face0.png,Southeast Asian,Asian,Female,50-59,"[3.3674887e-04 9.6541826e-06 9.0041207e-03 4.9260455e-01 4.9631283e-01
 1.6491683e-03 8.2910570e-05]",[5.5466284e-05 1.1547176e-06 9.9891365e-01 1.0297820e-03],[0.02113407 0.9788659 ],"[2.5739320e-05 5.3519843e-04 3.1819313e-03 9.4123837e-03 7.3294871e-02
 2.4187148e-01 3.9068982e-01 2.5616637e-01 2.4822172e-02]",Asian,40-59
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_unhappy/unhappy_person_0219_face0.png,Latino_Hispanic,White,Male,30-39,"[1.8410166e-01 7.3551005e-03 4.9729082e-01 2.3964401e-04 1.6242386e-03
 2.1940342e-01 8.9985147e-02]",[0.759674   0.00114572 0.00162681 0.23755342],[9.999982e-01 1.788045e-06],"[6.8854497e-08 3.3610040e-06 7.6549652e-04 2.5814644e-01 6.7225027e-01
 6.8243243e-02 5.8684201e-04 4.2279116e-06 6.9052895e-08]",Others,20-39
