face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,gt_age,gt_gender,gt_race
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0031_face0.png,Indian,Indian,Male,3-9,"[0.00086111 0.00123743 0.13068382 0.00159281 0.02556392 0.8354056
 0.00465526]",[0.00211428 0.00174069 0.14384755 0.8522974 ],[9.9973810e-01 2.6193153e-04],"[3.0977713e-05 8.2284033e-01 1.7703772e-01 8.8102141e-05 2.5951595e-06
 2.7800561e-07 5.6932206e-09 1.5214406e-09 5.2074199e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0032_face0.png,Southeast Asian,Asian,Male,3-9,"[0.00118931 0.00116384 0.24356134 0.08598554 0.41820258 0.24899341
 0.00090398]",[0.00143389 0.00435225 0.719147   0.2750668 ],[9.9997157e-01 2.8438366e-05],"[8.0902701e-06 8.5390872e-01 1.4597738e-01 1.0417473e-04 1.5630496e-06
 6.8945788e-08 7.5315165e-10 8.6826428e-11 2.0979869e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0033_face0.png,Indian,Asian,Male,3-9,"[0.00099159 0.00574586 0.21902004 0.02580992 0.24433152 0.50311035
 0.00099071]",[0.00358543 0.00633765 0.52399236 0.4660845 ],[0.99865395 0.00134608],"[5.4915123e-05 9.1141695e-01 8.8390090e-02 1.3562302e-04 2.2851896e-06
 9.8130208e-08 1.2967123e-09 3.1199929e-10 1.2413002e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0034_face0.png,Indian,Indian,Male,3-9,"[8.2929543e-04 9.8152668e-04 9.3656383e-02 1.7314393e-03 6.1526742e-02
 8.4050292e-01 7.7171758e-04]",[0.00084528 0.00111739 0.22071049 0.7773268 ],[9.9952054e-01 4.7947100e-04],"[1.5051554e-04 9.1529727e-01 8.4449366e-02 9.7547701e-05 4.7214771e-06
 6.3021542e-07 1.8572640e-08 3.9872847e-09 1.5591121e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0035_face0.png,Indian,Indian,Male,3-9,"[0.00077326 0.00285436 0.09619454 0.01009475 0.1842647  0.7005723
 0.00524616]",[0.00170428 0.00456099 0.3349655  0.6587693 ],[9.9999887e-01 1.1124133e-06],"[3.0906933e-05 8.1338096e-01 1.8645743e-01 1.2696051e-04 3.3559406e-06
 3.7637741e-07 7.0028987e-09 1.3333313e-09 2.7250402e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0036_face0.png,Indian,Indian,Male,3-9,"[0.00178076 0.00223492 0.1311734  0.01654896 0.15436544 0.68873984
 0.00515673]",[0.00288545 0.00154234 0.361838   0.63373417],[9.992281e-01 7.718779e-04],"[7.2329349e-06 7.6226866e-01 2.3738033e-01 3.4096040e-04 2.7548508e-06
 7.0506680e-08 6.2910666e-10 1.2472269e-10 3.8765896e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0037_face0.png,Indian,Asian,Male,3-9,"[4.8669588e-04 2.5209671e-04 1.3097987e-01 1.9584227e-02 3.8607261e-01
 4.6233651e-01 2.8794140e-04]",[0.00127963 0.00097961 0.6968816  0.30085912],[9.9997360e-01 2.6408212e-05],"[1.16126939e-04 9.01092410e-01 9.86765921e-02 1.08790715e-04
 5.49311426e-06 6.25265443e-07 1.40495615e-08 2.29249753e-09
 6.50914253e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0038_face0.png,Indian,Indian,Male,3-9,"[0.00090396 0.00065808 0.21883415 0.02382375 0.29094186 0.46359134
 0.00124686]",[0.00139125 0.00205611 0.28582424 0.71072847],[9.9998105e-01 1.8995266e-05],"[8.6380700e-05 8.8523591e-01 1.1454002e-01 1.2952267e-04 7.2746593e-06
 8.5112691e-07 1.9060865e-08 3.3098719e-09 9.0410658e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0039_face0.png,Indian,Indian,Male,3-9,"[2.7834272e-03 1.7651181e-04 2.7717507e-01 3.3622439e-04 8.0418233e-03
 7.0809770e-01 3.3892372e-03]",[1.0939359e-03 4.1654738e-04 3.8833894e-02 9.5965564e-01],[9.9996692e-01 3.3078475e-05],"[2.0277094e-04 9.5157170e-01 4.8194785e-02 2.1846197e-05 5.8638825e-06
 2.7829904e-06 1.7643295e-07 1.8904940e-08 3.7731046e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0040_face0.png,Indian,Indian,Male,3-9,"[1.3891001e-03 7.3758181e-04 2.6125336e-01 1.2427354e-02 2.0740838e-01
 5.1628357e-01 5.0066999e-04]",[0.00153241 0.00209865 0.4881129  0.5082561 ],[0.92671853 0.07328148],"[2.0203344e-05 8.6874461e-01 1.3113081e-01 1.0168291e-04 2.6313946e-06
 1.0346397e-07 1.5946208e-09 3.4628628e-10 2.0382734e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0041_face0.png,Indian,Indian,Male,3-9,"[4.1438569e-04 1.2146037e-04 7.5301945e-02 2.0221327e-04 6.3419165e-03
 9.1631275e-01 1.3052850e-03]",[2.4976239e-03 6.9376576e-04 3.2414641e-02 9.6439397e-01],[9.9998033e-01 1.9660389e-05],"[2.7226186e-05 8.5453182e-01 1.4537649e-01 6.1369079e-05 2.7457943e-06
 3.2474910e-07 4.6130495e-09 5.0514992e-10 9.6094287e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0042_face0.png,Southeast Asian,Indian,Male,3-9,"[0.00166559 0.01998826 0.2746773  0.03260453 0.3420161  0.32825544
 0.00079272]",[0.00168146 0.02585131 0.27845398 0.69401324],[9.9977374e-01 2.2629756e-04],"[9.6092317e-06 8.3073395e-01 1.6906688e-01 1.8693783e-04 2.4154781e-06
 1.1404929e-07 1.4459480e-09 2.5846089e-10 1.3880253e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0043_face0.png,Indian,Indian,Male,3-9,"[1.3875615e-04 1.1250551e-03 2.6886296e-02 3.4033740e-04 1.9266946e-02
 9.5163208e-01 6.1052851e-04]",[0.00080791 0.00080102 0.32205367 0.6763374 ],[9.9992216e-01 7.7853030e-05],"[1.3209115e-04 9.1282934e-01 8.6977929e-02 5.8467693e-05 1.9405677e-06
 2.4802586e-07 6.1588348e-09 1.5212019e-09 5.2474629e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0044_face0.png,Southeast Asian,Asian,Male,3-9,"[0.00233096 0.00057706 0.16096835 0.15398435 0.50749105 0.17199545
 0.00265285]",[0.00440634 0.00128948 0.916526   0.07777815],[9.993268e-01 6.731701e-04],"[3.2980109e-04 9.7951907e-01 2.0084446e-02 6.1639643e-05 4.4367198e-06
 6.0603395e-07 2.0602391e-08 3.6118633e-09 1.2066084e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0045_face0.png,Southeast Asian,Asian,Male,3-9,"[0.00058734 0.00162321 0.12887645 0.02312427 0.5060737  0.3382569
 0.00145808]",[0.00156735 0.00307943 0.645051   0.3503022 ],[9.9998313e-01 1.6939699e-05],"[7.2652205e-05 8.6967891e-01 1.3018817e-01 5.6625831e-05 3.1159766e-06
 5.2007880e-07 1.7430576e-08 4.9888453e-09 1.3289081e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0046_face0.png,Indian,Indian,Male,3-9,"[0.00109786 0.00111077 0.13079742 0.00088106 0.01919189 0.84285575
 0.00406522]",[0.00315436 0.00140288 0.16012675 0.83531606],[9.9989539e-01 1.0461748e-04],"[1.6156594e-04 9.1198277e-01 8.7788045e-02 6.2301020e-05 4.3471250e-06
 1.0237759e-06 3.5746925e-08 6.0262217e-09 1.7999469e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0047_face0.png,Indian,Asian,Male,3-9,"[0.00185562 0.00405887 0.23811318 0.02551871 0.23281576 0.49589548
 0.00174242]",[0.00166896 0.00687323 0.6448776  0.34658018],[9.9996614e-01 3.3875440e-05],"[3.3409335e-05 9.4232905e-01 5.7590973e-02 4.4797172e-05 1.5687697e-06
 1.7509012e-07 3.5689047e-09 6.3172806e-10 2.0581360e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0048_face0.png,Indian,Indian,Male,3-9,"[1.5039156e-03 4.4126227e-04 2.6183489e-01 2.1208830e-03 4.6691049e-02
 6.8683410e-01 5.7393458e-04]",[0.01134895 0.00344245 0.32561648 0.6595921 ],[9.9975705e-01 2.4298228e-04],"[7.4230420e-06 8.4968615e-01 1.5027158e-01 3.3795211e-05 9.5250556e-07
 8.3651123e-08 1.1625690e-09 1.6327159e-10 4.6850531e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0049_face0.png,Indian,Indian,Male,3-9,"[8.2422237e-05 3.8488163e-04 1.0201507e-02 6.3001375e-05 1.8636480e-03
 9.8509586e-01 2.3087224e-03]",[1.0621457e-03 5.1062886e-04 2.0580811e-02 9.7784644e-01],[9.999596e-01 4.044357e-05],"[1.4118355e-04 9.3793786e-01 6.1884686e-02 3.3618642e-05 1.9695983e-06
 5.9126785e-07 1.4779731e-08 2.9556191e-09 7.3002424e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0050_face0.png,Indian,Indian,Male,3-9,"[1.2511836e-04 4.0832238e-04 3.8593896e-02 7.7803625e-04 2.2900190e-02
 9.3691730e-01 2.7708558e-04]",[1.5240682e-03 6.3199276e-04 1.8696216e-01 8.1088179e-01],[0.99728304 0.00271695],"[3.2239990e-05 9.4852942e-01 5.1410094e-02 2.7413269e-05 7.1293289e-07
 6.5359721e-08 1.1194758e-09 2.3714028e-10 8.7437566e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0051_face0.png,Latino_Hispanic,Asian,Male,3-9,"[0.00499542 0.00277819 0.31891915 0.08618123 0.30336356 0.28114867
 0.00261375]",[0.00727962 0.00344124 0.64185655 0.3474226 ],[9.9968624e-01 3.1376560e-04],"[8.35305855e-06 8.65095973e-01 1.34710282e-01 1.82791919e-04
 2.53039934e-06 1.05068096e-07 1.32712674e-09 1.53578580e-10
 5.35734781e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0052_face0.png,Latino_Hispanic,Asian,Male,3-9,"[0.00550847 0.00387018 0.5297169  0.0372079  0.20170407 0.2191088
 0.00288363]",[0.01505087 0.01792585 0.5488175  0.4182058 ],[9.9996555e-01 3.4393699e-05],"[3.3315890e-05 8.1801295e-01 1.8177839e-01 1.7109205e-04 3.9839606e-06
 2.3865380e-07 3.5835981e-09 4.8788673e-10 1.7359867e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0053_face0.png,Indian,Indian,Male,3-9,"[4.9456151e-04 3.9476753e-04 9.2865735e-02 3.3224226e-04 1.6622700e-02
 8.8689190e-01 2.3980669e-03]",[0.00263539 0.00130263 0.11119423 0.8848678 ],[9.998092e-01 1.907607e-04],"[2.0881214e-04 9.3474591e-01 6.5006629e-02 3.5003635e-05 2.8837921e-06
 7.6567704e-07 3.1911686e-08 7.0031452e-09 1.8839640e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0054_face0.png,Black,Asian,Male,3-9,"[0.00288762 0.29200828 0.16026758 0.02837608 0.25923377 0.25515762
 0.00206903]",[0.01069055 0.14386421 0.67149824 0.173947  ],[9.9962038e-01 3.7964399e-04],"[1.4869794e-05 9.2042154e-01 7.9470508e-02 9.1964481e-05 1.1295167e-06
 5.2010996e-08 7.3472678e-10 2.0260228e-10 1.2759158e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0055_face0.png,Indian,Indian,Male,3-9,"[9.2008448e-04 4.7406234e-04 1.4082128e-01 2.4396725e-02 1.7266844e-01
 6.5931541e-01 1.4039840e-03]",[4.3780282e-03 5.5412605e-04 3.9869702e-01 5.9637082e-01],[9.9995977e-01 4.0226187e-05],"[1.1239208e-05 8.6966258e-01 1.3027352e-01 5.1564850e-05 1.1106947e-06
 7.7073800e-08 1.2909955e-09 1.9777222e-10 5.3128621e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0056_face0.png,Southeast Asian,Asian,Male,3-9,"[0.00573529 0.00055283 0.13683146 0.37339053 0.43035093 0.05170948
 0.00142942]",[3.8813434e-03 8.5718971e-04 9.2483938e-01 7.0422098e-02],[9.9999607e-01 3.8821890e-06],"[5.9469967e-06 7.9009140e-01 2.0970628e-01 1.9215845e-04 3.9972624e-06
 2.1280214e-07 3.0539438e-09 4.0890941e-10 9.6887793e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0057_face0.png,Southeast Asian,Asian,Male,3-9,"[0.00065114 0.00748887 0.06226458 0.09107607 0.50664806 0.3301236
 0.00174763]",[0.00843016 0.0050374  0.80506945 0.18146296],[9.9999589e-01 4.1179665e-06],"[1.5301646e-04 9.4837701e-01 5.1387724e-02 7.7580757e-05 3.8564040e-06
 6.9638600e-07 1.7531974e-08 4.4264192e-09 1.5067912e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0058_face0.png,Indian,Indian,Male,3-9,"[0.0010167  0.00098446 0.11532242 0.01102781 0.07840352 0.7923415
 0.00090367]",[0.01052415 0.00109074 0.30318892 0.6851962 ],[9.9946684e-01 5.3319312e-04],"[3.7233823e-04 9.7656488e-01 2.3012660e-02 4.4578574e-05 4.3351115e-06
 1.1207250e-06 4.7724431e-08 9.9778390e-09 4.2172729e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0059_face0.png,Indian,Indian,Male,3-9,"[0.00160121 0.00128601 0.20525901 0.00128578 0.04799635 0.7417161
 0.00085549]",[2.3284364e-03 6.5063231e-04 1.8646553e-01 8.1055540e-01],[9.9951380e-01 4.8620568e-04],"[1.1379931e-05 8.0616224e-01 1.9379969e-01 2.4932142e-05 1.5539159e-06
 2.5694160e-07 9.2902734e-09 1.5302916e-09 6.9106366e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0060_face0.png,Indian,Indian,Male,3-9,"[2.0543237e-04 1.0032352e-03 6.6995993e-02 1.8782875e-03 4.2049814e-02
 8.8749290e-01 3.7422398e-04]",[0.0008229  0.00488923 0.2706672  0.7236207 ],[9.9962938e-01 3.7059048e-04],"[6.2973006e-05 9.3755949e-01 6.2317871e-02 5.7914687e-05 1.6962841e-06
 1.0890917e-07 1.6062588e-09 2.0359470e-10 6.2145983e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0061_face0.png,Indian,Indian,Male,3-9,"[3.2358756e-04 5.4077979e-04 1.0529578e-01 4.5533846e-03 1.2362364e-01
 7.6482415e-01 8.3866506e-04]",[0.00072309 0.00258628 0.30312482 0.6935658 ],[9.999638e-01 3.615748e-05],"[4.8473088e-05 9.0501523e-01 9.4893813e-02 4.0545452e-05 1.7167597e-06
 1.9786715e-07 3.8551118e-09 6.4686795e-10 1.6667844e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0062_face0.png,Indian,Asian,Male,3-9,"[2.4061339e-04 3.1539793e-03 1.3602845e-01 1.0156749e-02 3.6730725e-01
 4.8299393e-01 1.1905252e-04]",[5.4208917e-04 7.9031335e-03 7.2760510e-01 2.6394969e-01],[9.9985760e-01 1.4239526e-04],"[1.7756285e-05 8.6781144e-01 1.3209088e-01 7.8053468e-05 1.8048859e-06
 1.0047586e-07 1.4046736e-09 2.4637853e-10 1.1646518e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0063_face0.png,Indian,Asian,Male,3-9,"[5.9734721e-04 3.6206094e-03 9.7813934e-02 1.7469781e-02 1.8059227e-01
 6.9957662e-01 3.2950350e-04]",[0.00527343 0.00552371 0.59454316 0.39465967],[9.9963355e-01 3.6645640e-04],"[1.1353566e-05 8.6781728e-01 1.3204692e-01 1.2248724e-04 1.8517104e-06
 1.2301987e-07 1.7325150e-09 2.4975202e-10 7.6386441e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0064_face0.png,Indian,Indian,Male,3-9,"[2.5438532e-04 2.9966438e-03 1.0656658e-01 6.9307643e-03 1.8903954e-01
 6.9393629e-01 2.7578397e-04]",[6.7588250e-04 3.0583988e-03 1.8373369e-01 8.1253207e-01],[0.99876314 0.00123684],"[9.0982678e-05 9.6952200e-01 3.0355304e-02 3.0270778e-05 1.2664041e-06
 1.2159796e-07 2.7595950e-09 4.7636001e-10 2.0010282e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0065_face0.png,Indian,Indian,Male,3-9,"[3.0071885e-04 1.9286094e-04 9.2425659e-02 9.6589094e-04 3.1200662e-02
 8.7422544e-01 6.8878580e-04]",[0.00099024 0.0010706  0.08075453 0.91718465],[0.998843   0.00115703],"[1.9905026e-04 9.0281135e-01 9.6836768e-02 1.4302510e-04 8.6330347e-06
 1.1135091e-06 2.7211856e-08 6.9237491e-09 3.1967803e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0066_face0.png,Indian,Indian,Male,3-9,"[1.8081474e-04 3.9823979e-04 2.3808327e-02 9.0338894e-05 3.5523511e-03
 9.7084272e-01 1.1272352e-03]",[1.0884240e-02 8.7324053e-04 6.3485257e-02 9.2475724e-01],[9.9989736e-01 1.0263720e-04],"[2.1094238e-04 9.2971516e-01 6.9995336e-02 7.0814778e-05 6.3764414e-06
 1.2949569e-06 3.6366984e-08 8.2253493e-09 2.3616786e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0067_face0.png,Indian,Indian,Male,3-9,"[2.9718899e-04 1.7278467e-03 1.0281733e-01 2.8144498e-03 8.9582369e-02
 8.0264509e-01 1.1576807e-04]",[5.9431087e-04 2.4154435e-03 1.8580462e-01 8.1118560e-01],[0.9977919  0.00220814],"[4.5316479e-05 9.3898463e-01 6.0923897e-02 4.4997178e-05 1.1001861e-06
 7.6148311e-08 1.0815826e-09 2.2699435e-10 1.0094407e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0068_face0.png,Indian,Indian,Male,3-9,"[2.7081161e-04 1.2312104e-03 1.7241289e-01 7.9170376e-04 3.8981184e-02
 7.8582293e-01 4.8922678e-04]",[0.00079515 0.00216923 0.36839527 0.62864035],[9.9985731e-01 1.4267782e-04],"[2.41001453e-05 8.64648521e-01 1.35260373e-01 6.47851557e-05
 2.08001984e-06 1.68691059e-07 2.10700701e-09 3.68537006e-10
 1.31683345e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0069_face0.png,Southeast Asian,Asian,Male,3-9,"[7.4517546e-04 3.5221633e-02 1.5352373e-01 5.3661272e-02 6.3196862e-01
 1.2445198e-01 4.2759744e-04]",[0.00159667 0.01875415 0.85407555 0.12557368],[9.999047e-01 9.532329e-05],"[1.8466659e-05 9.2405337e-01 7.5879000e-02 4.7519403e-05 1.4948030e-06
 1.3052110e-07 3.4247343e-09 6.2983563e-10 3.1628995e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0070_face0.png,Indian,Indian,Male,3-9,"[2.2507461e-03 3.3043890e-04 2.0323539e-01 9.6251722e-03 1.1556481e-01
 6.6635233e-01 2.6411666e-03]",[0.00272949 0.00152072 0.18675038 0.8089994 ],[9.9999136e-01 8.6238097e-06],"[2.0815247e-05 8.7717623e-01 1.2273193e-01 6.8608708e-05 2.1742487e-06
 1.9199112e-07 2.8249327e-09 3.9711981e-10 9.1510662e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0071_face0.png,Indian,Indian,Male,3-9,"[0.00098066 0.01008833 0.21301913 0.00986615 0.21966559 0.5454107
 0.00096947]",[0.00571983 0.05034311 0.4284869  0.5154501 ],[0.99857944 0.00142049],"[7.2559895e-05 9.1978973e-01 7.9981625e-02 1.5307419e-04 2.8565428e-06
 1.4177385e-07 2.0711877e-09 4.0870696e-10 1.7819947e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0072_face0.png,Indian,Indian,Male,3-9,"[3.7270598e-04 1.1484349e-02 1.6846094e-01 4.6675152e-04 2.2148373e-02
 7.9635108e-01 7.1584218e-04]",[0.00123116 0.01016186 0.09375418 0.8948528 ],[9.9934042e-01 6.5962016e-04],"[4.9188817e-05 9.5581269e-01 4.4117223e-02 1.9873494e-05 1.0201477e-06
 1.2096748e-07 2.6984903e-09 3.2751235e-10 1.2621844e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0073_face0.png,Indian,Indian,Male,3-9,"[6.4119213e-04 1.1915288e-04 1.8389890e-01 3.6002763e-03 4.8473280e-02
 7.6120603e-01 2.0611961e-03]",[3.2830038e-03 2.6758469e-04 1.9795373e-01 7.9849571e-01],[9.9993366e-01 6.6409681e-05],"[2.3319197e-05 9.3450689e-01 6.5426424e-02 4.1543368e-05 1.6605671e-06
 1.7328695e-07 3.2899949e-09 4.6705817e-10 1.0802091e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0074_face0.png,Indian,Indian,Male,3-9,"[0.00083781 0.00195123 0.23958126 0.00197975 0.04899186 0.70559657
 0.00106157]",[0.00146715 0.00180783 0.1280373  0.86868775],[9.9979192e-01 2.0807947e-04],"[3.21532352e-05 9.13702250e-01 8.62200633e-02 4.39155083e-05
 1.48800996e-06 1.16109966e-07 1.78814774e-09 2.40506504e-10
 8.25145768e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0075_face0.png,Indian,Indian,Male,3-9,"[2.7748570e-04 1.5973477e-04 3.4077112e-02 1.6441195e-04 7.9487059e-03
 9.5643777e-01 9.3488174e-04]",[5.8984483e-04 3.3898131e-04 2.0843777e-01 7.9063344e-01],[9.999909e-01 9.128120e-06],"[5.5761175e-05 8.3059722e-01 1.6928796e-01 5.5627421e-05 2.8416457e-06
 5.8332279e-07 1.5342572e-08 2.2726585e-09 4.3184060e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0076_face0.png,Indian,Indian,Male,3-9,"[3.4772075e-04 5.9893104e-04 8.3944164e-02 2.7817226e-04 1.4043198e-02
 8.9894700e-01 1.8408116e-03]",[1.2801391e-03 6.5171503e-04 1.5009329e-01 8.4797490e-01],[9.9998438e-01 1.5677122e-05],"[5.4384371e-05 9.5045102e-01 4.9481936e-02 1.1890037e-05 6.3993872e-07
 1.5298724e-07 4.2609880e-09 7.2300521e-10 1.8295180e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0077_face0.png,Indian,Asian,Male,3-9,"[3.1083691e-04 2.1730810e-04 9.4054438e-02 2.4815556e-02 2.3942192e-01
 6.4109677e-01 8.3217288e-05]",[4.7286096e-04 6.5929926e-04 7.4174315e-01 2.5712466e-01],[9.9965483e-01 3.4521523e-04],"[2.8070492e-05 9.3580073e-01 6.4098999e-02 6.9655209e-05 2.3888499e-06
 2.0232527e-07 3.4581291e-09 5.9667432e-10 1.7581221e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0078_face0.png,Indian,Asian,Male,3-9,"[2.6165156e-04 3.9111874e-03 1.5838967e-01 1.1312572e-02 2.7970514e-01
 5.4625940e-01 1.6035860e-04]",[0.00185325 0.0059573  0.57333535 0.41885406],[0.98827916 0.01172086],"[2.1120522e-05 9.4832295e-01 5.1612895e-02 4.2041651e-05 9.6696260e-07
 4.0974548e-08 4.9515042e-10 9.0489401e-11 4.0050571e-12]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0079_face0.png,Indian,Indian,Male,3-9,"[2.73473182e-04 3.11964512e-04 1.06797606e-01 3.70229041e-04
 2.17961147e-02 8.69911671e-01 5.38964930e-04]",[8.2172663e-04 7.5062207e-04 8.2975134e-02 9.1545254e-01],[9.9979079e-01 2.0919928e-04],"[9.1712842e-05 9.3758607e-01 6.2290706e-02 2.9222711e-05 2.0212303e-06
 3.2255574e-07 7.3861104e-09 1.3088709e-09 3.8821193e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/hunyuan/fair_selected_faces/selected_faces/0-9/male/latino/0080_face0.png,Southeast Asian,Asian,Male,3-9,"[1.9411696e-04 3.1543101e-04 5.8460381e-02 9.1021329e-02 5.7460517e-01
 2.7514502e-01 2.5843058e-04]",[9.1091082e-05 1.6620918e-04 9.5442659e-01 4.5316193e-02],[9.9998558e-01 1.4428203e-05],"[5.0589415e-06 8.2398194e-01 1.7592944e-01 8.2372702e-05 1.2174451e-06
 5.5200385e-08 5.8446353e-10 1.2642755e-10 2.5926878e-12]",0-9,male,latino
