face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0035_face0.png,Middle Eastern,White,Female,10-19,"[2.0594934e-01 7.8539117e-05 1.8098034e-01 7.7195431e-04 1.0247017e-03
 9.2443898e-03 6.0195076e-01]",[0.957466   0.00471631 0.00877573 0.02904191],[0.00146671 0.9985333 ],"[5.5651488e-09 4.2083516e-04 8.2084596e-01 1.7777053e-01 9.5964829e-04
 2.9359687e-06 3.6088965e-09 1.3854208e-10 5.7714033e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0036_face0.png,White,White,Female,20-29,"[9.5861924e-01 4.4294378e-05 1.6137842e-02 9.4179646e-05 1.0266683e-04
 5.4436852e-04 2.4457360e-02]",[9.9466455e-01 5.0755544e-04 5.2949297e-04 4.2984597e-03],[8.5731328e-04 9.9914265e-01],"[3.25668270e-09 2.72486996e-05 2.22266734e-01 7.58003592e-01
 1.95839461e-02 1.18254604e-04 1.95054753e-07 3.21387006e-09
 5.87173574e-11]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0037_face0.png,Latino_Hispanic,White,Female,10-19,"[2.3030432e-01 3.6829730e-04 3.7224987e-01 4.6083983e-04 1.3791320e-03
 2.7135963e-02 3.6810157e-01]",[0.8784476  0.01022974 0.00489574 0.10642694],[0.01070334 0.9892967 ],"[2.8700775e-08 3.2655228e-04 5.5212361e-01 4.4050312e-01 6.9947857e-03
 5.1859271e-05 1.0236618e-07 3.3255700e-09 1.1695751e-10]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0038_face0.png,White,White,Female,20-29,"[9.6211004e-01 2.9925051e-05 2.6813507e-02 1.4574577e-04 1.7008556e-04
 2.1462355e-04 1.0516010e-02]",[9.9499184e-01 8.0520532e-04 2.0745099e-03 2.1285040e-03],[0.0011245  0.99887556],"[8.6164981e-10 3.6644418e-05 4.4470820e-01 5.4639596e-01 8.8308062e-03
 2.8333852e-05 2.4699164e-08 3.6638453e-10 9.4618280e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0039_face0.png,White,White,Female,10-19,"[7.7509117e-01 1.3102828e-04 6.4677589e-02 1.5880837e-04 1.8806165e-04
 3.4902760e-04 1.5940425e-01]",[0.99167603 0.00228395 0.00174369 0.00429634],[2.6573255e-04 9.9973422e-01],"[1.0734360e-09 8.1128404e-05 8.1368208e-01 1.8533982e-01 8.9507649e-04
 1.8793461e-06 2.1428759e-09 5.2981231e-11 1.3209980e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0040_face0.png,White,White,Female,10-19,"[9.7152364e-01 4.0847312e-06 8.3893323e-03 1.0148362e-04 4.2587286e-05
 6.3816864e-05 1.9875078e-02]",[9.9734956e-01 1.5820206e-04 1.8397454e-03 6.5251923e-04],[0.00263316 0.9973668 ],"[1.4718341e-09 5.2213058e-05 5.2499700e-01 4.6974578e-01 5.1863650e-03
 1.8674704e-05 1.3188800e-08 1.8683277e-10 5.1721696e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0041_face0.png,Latino_Hispanic,White,Female,10-19,"[2.8951338e-01 2.2879924e-04 6.4978099e-01 1.7823444e-03 1.3796854e-02
 1.2361261e-02 3.2536291e-02]",[0.9426813  0.00176835 0.02429195 0.03125843],[1.525631e-04 9.998475e-01],"[3.1390158e-08 1.5274972e-03 8.8692909e-01 1.1064548e-01 8.9540594e-04
 2.4961889e-06 3.9354942e-09 2.0537298e-10 4.1419273e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0042_face0.png,White,White,Female,10-19,"[9.2368793e-01 6.9130010e-06 3.9108034e-02 1.6349144e-04 1.9022646e-04
 3.5083661e-04 3.6492523e-02]",[9.9836481e-01 1.7746251e-04 1.0826607e-03 3.7506924e-04],[1.4857792e-04 9.9985141e-01],"[1.4006655e-09 9.5841817e-05 6.4623547e-01 3.5009935e-01 3.5595335e-03
 9.8394485e-06 3.3051768e-09 5.2462153e-11 1.4482625e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0043_face0.png,White,White,Female,10-19,"[9.1643745e-01 7.4771119e-06 3.9958090e-02 4.5048925e-03 2.3475119e-03
 3.9855801e-04 3.6346141e-02]",[9.8821294e-01 9.9985315e-05 1.1000642e-02 6.8636052e-04],[4.036783e-04 9.995963e-01],"[5.8849028e-09 6.6999439e-04 8.2700497e-01 1.7121410e-01 1.1082856e-03
 2.6367466e-06 1.4884035e-09 3.9523988e-11 1.6370102e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0044_face0.png,White,White,Female,10-19,"[9.4364554e-01 8.0659793e-06 2.2407524e-02 1.3798513e-03 5.9265451e-04
 3.4029604e-04 3.1625982e-02]",[9.9730337e-01 2.5842735e-04 1.8108226e-03 6.2743208e-04],[3.0626229e-04 9.9969375e-01],"[1.2657915e-09 2.5863262e-04 8.7063533e-01 1.2869242e-01 4.1282087e-04
 8.2371656e-07 3.8810141e-10 9.7175783e-12 3.0220132e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0045_face0.png,White,White,Female,10-19,"[5.7579494e-01 2.7488144e-05 1.5841186e-01 1.1776421e-03 1.5225302e-03
 8.1775086e-03 2.5488809e-01]",[9.9083173e-01 1.2589559e-04 2.5247876e-03 6.5175714e-03],[0.00365071 0.9963493 ],"[1.3441587e-09 4.3514527e-05 6.4254010e-01 3.5383359e-01 3.5693094e-03
 1.3411790e-05 7.2752391e-09 1.8854146e-10 4.5975663e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0046_face0.png,Latino_Hispanic,White,Female,10-19,"[0.11420947 0.00141771 0.4921499  0.00765347 0.0140805  0.05132188
 0.319167  ]",[0.8827964  0.00284329 0.00510313 0.10925717],[0.00204512 0.99795485],"[5.1630922e-09 2.3401098e-04 7.4485093e-01 2.5314751e-01 1.7618435e-03
 5.7218372e-06 8.2492528e-09 3.8465514e-10 6.6025774e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0047_face0.png,White,White,Female,10-19,"[5.8713907e-01 1.5463996e-03 1.9297367e-01 4.9435400e-04 6.1101263e-04
 1.5495910e-03 2.1568587e-01]",[0.95788366 0.02314882 0.00458976 0.01437772],[0.01425562 0.98574436],"[1.9108755e-09 4.2962030e-04 9.1335791e-01 8.5947447e-02 2.6411295e-04
 9.0773119e-07 5.9979061e-10 1.8279106e-11 5.2079874e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0048_face0.png,White,White,Female,10-19,"[7.8258896e-01 3.7373533e-04 1.8196714e-01 5.3052837e-04 1.3359563e-03
 4.1926838e-03 2.9010933e-02]",[0.9446016  0.01542222 0.02354994 0.01642622],[5.1959057e-04 9.9948049e-01],"[7.2383610e-09 1.1703897e-03 8.7023193e-01 1.2744367e-01 1.1486041e-03
 5.3210701e-06 5.9064313e-09 1.7402400e-10 6.9507642e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0049_face0.png,Latino_Hispanic,White,Female,20-29,"[0.3487719  0.00084307 0.620268   0.00127972 0.00367637 0.00547036
 0.01969049]",[0.95903766 0.01014385 0.01434902 0.0164695 ],[3.1013493e-05 9.9996901e-01],"[2.8745082e-09 1.5499382e-04 4.9404219e-01 4.9604768e-01 9.7357826e-03
 1.9379922e-05 1.9749058e-08 3.3510630e-10 6.2249485e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0050_face0.png,White,White,Female,10-19,"[9.7558773e-01 2.5841364e-06 8.0186576e-03 9.1500951e-05 1.0450030e-04
 4.3789831e-05 1.6151236e-02]",[9.9770051e-01 1.3077885e-04 1.3233693e-03 8.4530615e-04],[0.05045572 0.94954425],"[1.8485721e-09 6.7074805e-05 7.1233320e-01 2.8613827e-01 1.4567634e-03
 4.6427886e-06 3.0927538e-09 6.8063014e-11 2.9061757e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0051_face0.png,White,White,Female,20-29,"[8.0400968e-01 1.5948111e-05 3.9253652e-02 2.0776286e-04 1.3356481e-04
 9.8712451e-04 1.5539224e-01]",[9.9630994e-01 1.3611242e-04 5.8396580e-04 2.9700019e-03],[0.00348251 0.9965175 ],"[8.90650331e-10 1.39288022e-05 4.13517058e-01 5.75520396e-01
 1.08958045e-02 5.26971962e-05 5.16550607e-08 9.08760123e-10
 2.10566859e-11]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0052_face0.png,White,White,Female,10-19,"[5.3679109e-01 5.7912494e-05 4.2639419e-01 5.8892085e-03 7.0782318e-03
 4.4827927e-03 1.9306509e-02]",[9.7602361e-01 5.1139790e-04 1.1361600e-02 1.2103421e-02],[0.02539825 0.97460175],"[1.1096921e-09 1.0266949e-04 8.3866328e-01 1.6082500e-01 4.0799714e-04
 1.0254552e-06 5.8199762e-10 2.1242451e-11 5.3258759e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0053_face0.png,White,White,Female,10-19,"[9.7159243e-01 4.2398956e-06 9.0212999e-03 1.1843670e-04 7.5968710e-05
 5.9137517e-05 1.9128494e-02]",[9.9738806e-01 1.6823022e-04 1.5125108e-03 9.3118899e-04],[8.8155014e-04 9.9911845e-01],"[3.8893025e-10 2.0802174e-05 5.5713052e-01 4.3855450e-01 4.2814026e-03
 1.2777252e-05 6.2140773e-09 9.1642478e-11 2.3470722e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0054_face0.png,White,White,Female,10-19,"[6.4950716e-01 3.6466974e-04 2.8866187e-01 1.3275732e-02 3.0880420e-02
 4.3021180e-03 1.3008112e-02]",[0.9638758  0.00369607 0.02856249 0.00386565],[1.8382067e-04 9.9981624e-01],"[3.1325220e-09 3.1555581e-04 7.5288278e-01 2.4481066e-01 1.9865118e-03
 4.4556191e-06 2.9198040e-09 9.0230524e-11 2.5512422e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0055_face0.png,White,White,Female,10-19,"[9.0711057e-01 1.0079495e-05 3.9303515e-02 1.2137900e-04 1.6685764e-04
 8.4946834e-04 5.2438121e-02]",[9.8468596e-01 7.7525963e-04 2.9859592e-03 1.1552837e-02],[7.671722e-06 9.999924e-01],"[2.6311217e-10 5.6241483e-05 5.6763577e-01 4.2644894e-01 5.8496026e-03
 9.3670933e-06 2.5881135e-09 3.0840691e-11 6.0782076e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0056_face0.png,White,White,Female,10-19,"[5.2545810e-01 4.6114845e-04 2.7355209e-01 4.0492706e-04 1.4036407e-03
 1.0967043e-02 1.8775304e-01]",[0.8985066  0.04978716 0.01169407 0.04001225],[1.5850151e-04 9.9984151e-01],"[6.33019637e-10 2.08972517e-04 8.97218049e-01 1.02295719e-01
 2.76890438e-04 2.77989955e-07 1.41489376e-10 4.91514988e-12
 1.08557504e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0057_face0.png,White,White,Female,10-19,"[7.4522179e-01 9.6490301e-05 1.8489964e-01 7.8593194e-04 8.0022949e-04
 3.7557026e-03 6.4440288e-02]",[0.95919985 0.00462604 0.00359477 0.03257934],[0.00249347 0.99750656],"[1.7770621e-09 8.6283224e-05 7.0931220e-01 2.8937837e-01 1.2197006e-03
 3.3697047e-06 2.2270377e-09 6.4680913e-11 2.1680906e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0058_face0.png,White,White,Female,10-19,"[9.6752137e-01 9.6366830e-07 9.1206059e-03 3.3410679e-04 1.5410357e-04
 6.9821850e-05 2.2798974e-02]",[9.9891311e-01 1.3120072e-05 8.8009064e-04 1.9356830e-04],[0.04666474 0.9533352 ],"[2.7476310e-09 7.6143755e-05 7.3316377e-01 2.6550356e-01 1.2513896e-03
 5.1003713e-06 5.3328004e-09 1.5711865e-10 5.9956311e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0059_face0.png,White,White,Female,10-19,"[6.8079990e-01 1.3347134e-05 2.8186012e-02 1.8817715e-04 1.9909003e-04
 5.3285516e-04 2.9008058e-01]",[9.8757136e-01 2.2013434e-04 2.8067478e-03 9.4017098e-03],[0.00164969 0.9983503 ],"[2.7243539e-09 9.2340953e-05 6.3941061e-01 3.5699749e-01 3.4880447e-03
 1.1527867e-05 9.4920320e-09 2.2323950e-10 5.6351343e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0060_face0.png,White,White,Female,10-19,"[4.6169636e-01 3.0579555e-05 1.7838055e-01 1.7268113e-03 9.2816225e-04
 4.0193284e-03 3.5321826e-01]",[9.8490113e-01 9.3828118e-04 5.6466260e-03 8.5140280e-03],[0.00139997 0.9986    ],"[5.7802418e-10 4.2084495e-05 7.0868897e-01 2.8947890e-01 1.7872966e-03
 2.7364265e-06 1.5262306e-09 3.1029096e-11 7.5314792e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0061_face0.png,White,White,Female,10-19,"[5.4561466e-01 4.8525774e-04 3.4960684e-01 8.9413032e-04 2.8260325e-03
 2.5718168e-03 9.8001249e-02]",[9.4280255e-01 6.6203019e-04 1.7180396e-02 3.9355032e-02],[0.00277816 0.99722177],"[7.2620082e-10 6.5531174e-05 8.4187502e-01 1.5717320e-01 8.8315224e-04
 3.1544216e-06 1.5449643e-09 3.9957808e-11 7.8543373e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0062_face0.png,White,White,Female,10-19,"[7.33961940e-01 6.10642543e-04 1.53819382e-01 1.87565209e-04
 3.19608691e-04 3.28524178e-03 1.07815646e-01]",[9.82042670e-01 6.13427488e-03 5.27453958e-04 1.12956595e-02],[7.811103e-04 9.992189e-01],"[7.1487632e-10 1.4751646e-04 8.1363010e-01 1.8570518e-01 5.1632279e-04
 8.6375286e-07 5.5063742e-10 1.2129241e-11 3.1918280e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0063_face0.png,White,White,Female,20-29,"[4.3780416e-01 2.2079641e-05 1.3113445e-01 5.8953761e-04 7.8532594e-04
 6.0024415e-03 4.2366201e-01]",[9.6715856e-01 5.2252773e-04 1.4338969e-02 1.7979942e-02],[0.00107328 0.9989267 ],"[1.62726732e-09 4.15466820e-05 4.70281303e-01 5.21665633e-01
 7.98899774e-03 2.24895994e-05 2.09459117e-08 4.26783858e-10
 1.02565205e-11]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0064_face0.png,White,White,Female,10-19,"[9.7084582e-01 1.7415363e-06 3.7477312e-03 8.4039062e-04 3.1816182e-04
 9.7065655e-05 2.4148976e-02]",[9.9113262e-01 6.6409608e-05 7.6749702e-03 1.1259745e-03],[0.00452752 0.9954725 ],"[3.9289755e-10 2.3273757e-05 6.8459970e-01 3.1394890e-01 1.4249779e-03
 3.1623681e-06 1.0114323e-09 2.3766315e-11 8.3047165e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0065_face0.png,White,White,Female,20-29,"[9.4804895e-01 1.2644333e-05 2.3690864e-02 9.2522365e-05 1.4971884e-04
 2.8115316e-04 2.7724119e-02]",[9.9593288e-01 2.7001483e-04 2.9610293e-03 8.3605869e-04],[0.00194872 0.9980513 ],"[2.2905249e-09 4.4500321e-05 4.8926371e-01 4.9828830e-01 1.2347946e-02
 5.5460918e-05 4.0116834e-08 5.0105364e-10 1.5819013e-11]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0066_face0.png,White,White,Female,10-19,"[9.3561739e-01 9.5325613e-06 5.7414118e-02 1.5155345e-03 1.4210196e-03
 2.2661939e-04 3.7956506e-03]",[9.8486555e-01 3.9742386e-04 8.4560467e-03 6.2810187e-03],[0.01430779 0.9856922 ],"[8.1853446e-10 3.4597946e-05 5.8980936e-01 4.0603265e-01 4.1101133e-03
 1.3307395e-05 9.8620383e-09 1.2478964e-10 3.2341770e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0067_face0.png,White,White,Female,10-19,"[6.1767256e-01 1.8727460e-05 3.9749429e-02 2.9260346e-01 3.6172599e-02
 9.7179122e-04 1.2811444e-02]",[7.6856500e-01 6.4392365e-04 2.2567202e-01 5.1190476e-03],[0.21445693 0.7855431 ],"[1.1534406e-09 2.4149791e-05 5.6411505e-01 4.3380466e-01 2.0516992e-03
 4.4959211e-06 3.8664152e-09 1.6949071e-10 3.8156657e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0068_face0.png,Latino_Hispanic,White,Female,10-19,"[2.8452307e-01 3.1532947e-04 4.3605784e-01 4.7419290e-03 4.6733916e-03
 5.9459768e-03 2.6374245e-01]",[0.83591145 0.01661029 0.0263497  0.1211286 ],[0.00362656 0.9963734 ],"[1.8440858e-09 8.8518464e-05 7.2354257e-01 2.7492478e-01 1.4410489e-03
 3.0843203e-06 2.9474283e-09 9.4687112e-11 3.0984590e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0069_face0.png,Latino_Hispanic,White,Female,10-19,"[2.6594323e-01 7.4326503e-04 4.2856443e-01 2.6091744e-04 7.9837831e-04
 1.8279238e-02 2.8541064e-01]",[0.986367   0.00254548 0.00281818 0.00826937],[5.5591056e-05 9.9994445e-01],"[2.9419409e-09 4.2363554e-03 9.6384013e-01 3.1854823e-02 6.8615576e-05
 1.0603888e-07 5.5576741e-11 2.3598894e-12 6.6143529e-14]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0070_face0.png,Middle Eastern,Indian,Female,20-29,"[9.1952465e-02 6.0387534e-05 2.4814695e-01 3.2883682e-04 3.4649248e-04
 5.0607372e-02 6.0855746e-01]",[0.4504784  0.00907301 0.00657759 0.53387105],[3.6487999e-04 9.9963516e-01],"[1.3583500e-09 4.4927780e-05 4.2804962e-01 5.6508750e-01 6.7994725e-03
 1.8500032e-05 1.9934838e-08 5.2433968e-10 1.2618744e-11]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0071_face0.png,Middle Eastern,White,Female,10-19,"[2.4677008e-01 3.4756344e-05 1.3604157e-01 1.9419218e-04 2.4612973e-04
 1.4625649e-02 6.0208768e-01]",[0.9363607  0.00105942 0.0042566  0.05832335],[2.2606804e-05 9.9997735e-01],"[1.0130740e-09 1.4964945e-04 5.9951806e-01 3.9832520e-01 2.0041950e-03
 2.8849731e-06 1.3995882e-09 2.7764142e-11 7.7129449e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0072_face0.png,White,White,Female,10-19,"[9.6750301e-01 7.5585405e-07 2.5036063e-03 3.5522389e-05 1.8420142e-05
 5.9321344e-05 2.9879298e-02]",[9.9904341e-01 2.4067271e-05 3.9618110e-04 5.3631456e-04],[0.00380755 0.9961924 ],"[4.6120985e-10 3.3458418e-05 7.6336354e-01 2.3555413e-01 1.0460332e-03
 2.8624088e-06 1.1012121e-09 2.3057611e-11 8.1522343e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0073_face0.png,White,White,Female,10-19,"[5.1507992e-01 5.2024807e-05 3.5401699e-01 4.4498332e-03 3.9758636e-03
 9.6749915e-03 1.1275043e-01]",[9.9356723e-01 1.3869880e-04 3.7342550e-03 2.5598423e-03],[0.00119938 0.99880064],"[8.1172935e-09 8.7127968e-04 8.8979465e-01 1.0900053e-01 3.3251086e-04
 1.0267858e-06 7.9374840e-10 3.9221491e-11 1.1856782e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0074_face0.png,White,White,Female,10-19,"[6.4349824e-01 4.6679931e-04 1.6491020e-01 4.7219166e-04 4.5421012e-04
 3.1052262e-03 1.8709315e-01]",[9.9086684e-01 2.5196406e-03 9.6201157e-04 5.6515364e-03],[1.7595771e-04 9.9982405e-01],"[1.3499660e-09 1.4120396e-04 7.5385821e-01 2.4361102e-01 2.3847600e-03
 4.8379898e-06 2.3955125e-09 5.5818943e-11 1.2141897e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0075_face0.png,Latino_Hispanic,White,Female,10-19,"[2.7259511e-01 2.8337768e-04 5.0021064e-01 8.2296383e-04 7.8622351e-04
 1.8173285e-02 2.0712833e-01]",[0.77582467 0.01299059 0.02597939 0.18520536],[5.8504152e-06 9.9999416e-01],"[1.1063586e-10 3.4339853e-05 5.1765168e-01 4.7946686e-01 2.8452240e-03
 1.8477921e-06 4.3867138e-10 6.0512862e-12 9.2904634e-14]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0076_face0.png,White,White,Female,10-19,"[9.9646634e-01 1.4552315e-06 1.3510773e-03 1.1055383e-05 7.2529692e-06
 1.1971356e-05 2.1508068e-03]",[9.9981982e-01 2.8800428e-05 1.0244886e-04 4.8951570e-05],[8.3175604e-04 9.9916828e-01],"[2.3683311e-09 2.3779612e-04 7.3599076e-01 2.6245776e-01 1.3111695e-03
 2.5396446e-06 1.4260291e-09 1.9565183e-11 1.1259188e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0077_face0.png,White,White,Female,10-19,"[9.8185933e-01 6.8797436e-07 3.1926255e-03 1.4950159e-04 7.5961441e-05
 2.1534332e-05 1.4700389e-02]",[9.9909186e-01 8.4425683e-06 8.6322130e-04 3.6496600e-05],[3.943880e-04 9.996056e-01],"[6.48773257e-10 9.02783722e-05 7.82051265e-01 2.16620907e-01
 1.23469206e-03 2.82251585e-06 8.52851734e-10 1.39885594e-11
 4.87094306e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0078_face0.png,Latino_Hispanic,White,Female,10-19,"[2.0084971e-01 1.0156342e-04 4.7036269e-01 1.3463095e-02 2.1681856e-02
 1.0872924e-01 1.8481191e-01]",[0.46854633 0.00390067 0.08075546 0.44679758],[0.00408246 0.9959175 ],"[3.9754964e-09 2.7707676e-04 8.4871542e-01 1.5046056e-01 5.4571009e-04
 1.2966724e-06 1.4716338e-09 9.8745026e-11 3.0053627e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0079_face0.png,White,White,Female,20-29,"[9.7482800e-01 1.2378785e-05 1.3984555e-02 8.2709899e-05 1.3642437e-04
 1.0601324e-04 1.0849885e-02]",[9.9795562e-01 3.8013306e-05 1.8771894e-03 1.2915270e-04],[9.136536e-05 9.999086e-01],"[1.0373893e-09 4.5613186e-05 4.6400264e-01 5.2259344e-01 1.3313313e-02
 4.4869546e-05 1.8252916e-08 2.1516441e-10 5.0988627e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0080_face0.png,Latino_Hispanic,White,Female,10-19,"[1.4796109e-01 1.8404308e-04 4.2606500e-01 2.2724986e-03 2.9316503e-03
 5.5532935e-03 4.1503236e-01]",[0.65483683 0.0070079  0.0839408  0.25421456],[0.03458795 0.965412  ],"[2.7424456e-08 4.3541376e-04 7.9019916e-01 2.0687468e-01 2.4724838e-03
 1.8120159e-05 5.2742422e-08 2.6238027e-09 7.2808870e-11]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0081_face0.png,Middle Eastern,Indian,Female,10-19,"[8.4400743e-02 2.4018277e-04 2.5469354e-01 4.8293038e-03 6.8240040e-03
 1.1975352e-01 5.2925873e-01]",[0.2610687  0.00353187 0.03835762 0.6970418 ],[0.00118152 0.99881846],"[4.0096371e-09 2.4919334e-04 7.5639474e-01 2.4251825e-01 8.3631650e-04
 1.4823631e-06 1.2680961e-09 7.1731079e-11 2.2725803e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0082_face0.png,Latino_Hispanic,White,Female,20-29,"[0.28959602 0.00099787 0.586412   0.00336801 0.00547197 0.01447498
 0.0996792 ]",[0.9591505  0.00961925 0.00702673 0.0242035 ],[0.01381371 0.9861863 ],"[6.6173569e-09 5.9598511e-05 4.7459438e-01 5.1763856e-01 7.6799183e-03
 2.7557073e-05 4.0629427e-08 8.0758045e-10 1.1635613e-11]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0083_face0.png,White,White,Female,10-19,"[7.1522254e-01 2.3976580e-05 6.4621851e-02 2.4631401e-03 2.7183131e-03
 6.2462821e-04 2.1432552e-01]",[9.863944e-01 2.231946e-04 3.999214e-03 9.383099e-03],[0.39133197 0.6086681 ],"[4.6462842e-09 9.7892203e-05 6.6631341e-01 3.3096811e-01 2.6119282e-03
 8.7247945e-06 8.2385752e-09 2.2201364e-10 7.0120836e-12]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0084_face0.png,White,White,Female,10-19,"[8.27185273e-01 1.03447375e-04 7.41223246e-02 8.63816682e-03
 5.44114923e-03 1.81871932e-03 8.26909691e-02]",[9.9151909e-01 6.8002491e-04 5.7312641e-03 2.0696642e-03],[6.486727e-04 9.993513e-01],"[6.5917921e-10 5.2700627e-05 7.0045501e-01 2.9775482e-01 1.7341914e-03
 3.2619459e-06 1.5254342e-09 3.2248600e-11 8.5824528e-13]"
/scratch/project_462000771/mengting/projects/bias/SD3/fair_selected_faces/selected_faces/10-19/female/white/0085_face0.png,White,White,Female,10-19,"[9.6828109e-01 8.9983669e-06 1.2446120e-02 3.0123434e-04 4.4215802e-04
 6.3399499e-04 1.7886376e-02]",[9.9883991e-01 3.6871588e-05 4.7381766e-04 6.4939901e-04],[3.1350446e-05 9.9996865e-01],"[3.0719709e-09 2.1802791e-04 5.3066558e-01 4.6275613e-01 6.3406578e-03
 1.9590447e-05 1.1022227e-08 2.0238863e-10 5.5240946e-12]"
