face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final,attractiveness
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0153_face0.png,White,White,Male,40-49,"[7.8051358e-01 1.3912593e-04 2.0394491e-01 8.1938104e-04 1.3823188e-03
 5.9984904e-03 7.2021163e-03]",[9.8259681e-01 1.2980826e-04 1.1838471e-03 1.6089553e-02],[0.801176 0.198824],"[2.3466109e-06 1.7758752e-05 9.1450481e-04 1.7632660e-02 2.8923795e-01
 5.8946538e-01 1.0074000e-01 1.9599444e-03 2.9516934e-05]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0154_face0.png,White,White,Male,30-39,"[9.8571205e-01 2.4765957e-06 1.1077861e-02 1.2405329e-04 5.1343156e-04
 2.2303069e-04 2.3469788e-03]",[9.8432612e-01 1.1750603e-04 1.0064202e-02 5.4921187e-03],[0.9951539  0.00484608],"[5.89370620e-06 3.34221724e-04 1.19900815e-02 1.28707722e-01
 6.28989041e-01 2.26320043e-01 3.62826674e-03 2.40533518e-05
 6.22240975e-07]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0155_face0.png,Latino_Hispanic,White,Male,50-59,"[0.22267415 0.00235989 0.7117402  0.0033792  0.01583399 0.02863915
 0.01537347]",[8.15554976e-01 4.45420068e-04 7.49827474e-02 1.09016806e-01],[9.9999869e-01 1.3361883e-06],"[1.1541010e-04 1.6593555e-04 8.1722584e-04 4.8653176e-04 1.4776881e-02
 2.0187652e-01 7.1721947e-01 6.4129345e-02 4.1272139e-04]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0156_face0.png,White,White,Male,50-59,"[9.6541858e-01 6.4273205e-05 1.1819938e-02 1.0062311e-04 2.9695665e-03
 1.3988232e-02 5.6387065e-03]",[9.1738582e-01 5.2077178e-04 6.7876903e-03 7.5305745e-02],[9.9998868e-01 1.1345898e-05],"[1.9312708e-06 1.0757320e-05 3.4700756e-04 1.1853086e-03 1.8328529e-02
 3.0631664e-01 6.1755586e-01 5.4128565e-02 2.1254420e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0157_face0.png,Indian,White,Male,50-59,"[0.2832411  0.00644148 0.09934065 0.00160007 0.06441933 0.54171747
 0.00323993]",[0.4322442  0.00302562 0.2526127  0.31211743],[9.9998182e-01 1.8175937e-05],"[5.6157460e-06 8.1632919e-05 1.3040341e-03 2.6993218e-03 1.8798672e-02
 2.5516295e-01 5.9426665e-01 1.2051087e-01 7.1703177e-03]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0158_face0.png,White,White,Male,50-59,"[9.9831820e-01 1.8375335e-04 7.9410028e-04 1.4211029e-05 1.4977166e-04
 2.7134339e-04 2.6868019e-04]",[9.9557805e-01 7.3561020e-04 3.1532432e-04 3.3709654e-03],[9.9999708e-01 2.9271941e-06],"[1.2362348e-06 7.4511131e-06 4.8880937e-04 7.1396134e-03 7.2849981e-02
 4.3253446e-01 4.5840067e-01 2.7649235e-02 9.2864188e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0159_face0.png,Indian,Indian,Male,60-69,"[0.10246892 0.01904362 0.3307734  0.00475366 0.06522442 0.44623858
 0.0314974 ]",[0.20903277 0.02910855 0.20920135 0.5526573 ],[0.9141489  0.08585108],"[6.5948982e-05 2.2192195e-04 9.1638963e-04 1.9960944e-03 9.3735214e-03
 6.6238225e-02 2.2682320e-01 4.0129364e-01 2.9307100e-01]",Others,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0160_face0.png,White,White,Male,60-69,"[5.5511343e-01 3.1124405e-04 2.4252342e-01 2.0705429e-03 4.8947327e-02
 9.8168127e-02 5.2865949e-02]",[0.7032127  0.00101457 0.08230691 0.21346585],[9.9961585e-01 3.8412865e-04],"[6.7146866e-05 6.1686634e-04 3.7349926e-03 3.7169404e-04 2.4409785e-03
 4.3547902e-02 3.9675334e-01 4.6369171e-01 8.8775434e-02]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0161_face0.png,White,White,Male,40-49,"[4.81018692e-01 7.03022160e-05 2.66067505e-01 2.25378317e-04
 4.28642379e-03 1.32235691e-01 1.16096035e-01]",[8.9036798e-01 2.5529150e-04 1.9901287e-02 8.9475445e-02],[9.9996543e-01 3.4579334e-05],"[8.0533035e-05 5.3415966e-04 5.6657074e-03 6.7725121e-03 1.5479049e-01
 6.3710916e-01 1.9227496e-01 2.7318012e-03 4.0677936e-05]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0162_face0.png,Latino_Hispanic,Asian,Male,40-49,"[0.20693249 0.00503385 0.623302   0.01603187 0.09475525 0.03777381
 0.01617076]",[0.03885069 0.02565212 0.58949393 0.34600317],[9.9986279e-01 1.3725416e-04],"[1.4947475e-06 2.7331944e-05 1.3954175e-03 3.5931926e-02 3.8479400e-01
 5.1171815e-01 6.5419853e-02 7.0080924e-04 1.0985830e-05]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0163_face0.png,White,White,Male,50-59,"[9.3796599e-01 1.5843569e-03 3.2530762e-02 7.0475289e-05 4.9316505e-04
 1.3360905e-02 1.3994186e-02]",[9.9600875e-01 7.0690534e-05 2.6899634e-04 3.6515540e-03],[9.9997479e-01 2.5248852e-05],"[3.9211267e-05 4.3479165e-05 5.0159846e-04 4.5925696e-04 4.7357841e-03
 7.7758715e-02 5.9258366e-01 3.1315574e-01 1.0722592e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0164_face0.png,White,White,Male,40-49,"[9.9859643e-01 2.3108367e-07 3.1925444e-04 1.1920373e-07 5.9921049e-06
 4.5982661e-04 6.1815942e-04]",[9.6777606e-01 1.7034524e-04 4.4971635e-04 3.1603806e-02],[9.9998325e-01 1.6775861e-05],"[2.4132635e-07 1.0528389e-05 1.6795888e-03 1.2186618e-02 1.4639583e-01
 7.5045514e-01 8.8627435e-02 6.3008448e-04 1.4545383e-05]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0165_face0.png,White,White,Male,50-59,"[9.9011135e-01 2.4671823e-04 5.1692557e-03 2.2526599e-04 1.1888804e-03
 7.4573432e-04 2.3128567e-03]",[0.94559026 0.00139187 0.02296115 0.03005676],[9.9998301e-01 1.7006461e-05],"[2.3602579e-05 7.8040946e-05 7.2601577e-04 3.0636580e-03 2.5820654e-02
 1.8336642e-01 5.8454680e-01 1.9103268e-01 1.1342092e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0166_face0.png,White,White,Female,40-49,"[8.2352918e-01 9.7451251e-05 1.6005540e-01 7.8758248e-04 7.4076871e-03
 4.2767189e-03 3.8459543e-03]",[0.83381534 0.00290716 0.11275689 0.05052056],[0.00427125 0.99572873],"[7.6718499e-07 1.2106571e-05 5.2852574e-04 1.0279659e-02 2.2820523e-01
 5.9776306e-01 1.5835221e-01 4.7522918e-03 1.0613022e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0167_face0.png,Latino_Hispanic,Indian,Male,50-59,"[0.11415348 0.02475325 0.45425797 0.00269903 0.03614912 0.27114815
 0.09683911]",[0.02746541 0.00383938 0.0168338  0.95186144],[9.999857e-01 1.426920e-05],"[1.3549373e-05 2.0069498e-05 1.9302120e-04 4.9465045e-04 9.3719456e-03
 1.8592399e-01 6.5830213e-01 1.4097644e-01 4.7041024e-03]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0168_face0.png,White,White,Male,40-49,"[9.5172566e-01 1.6448028e-04 3.3355694e-02 5.1101451e-05 1.0623743e-03
 3.2233701e-03 1.0417427e-02]",[9.7162807e-01 4.1184176e-04 1.4578878e-02 1.3381340e-02],[9.9999982e-01 2.0366494e-07],"[2.8282125e-06 1.7317048e-05 9.0361061e-04 7.9084625e-03 1.4868835e-01
 5.8586693e-01 2.5131285e-01 5.2460013e-03 5.3646141e-05]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0169_face0.png,Latino_Hispanic,Indian,Male,40-49,"[0.11704753 0.06677209 0.544535   0.00137669 0.0191558  0.24530233
 0.00581052]",[0.4562338  0.00655028 0.00936605 0.5278498 ],[9.9982035e-01 1.7965777e-04],"[7.8726125e-06 4.9585229e-05 1.8647913e-03 3.3965278e-02 3.0289987e-01
 4.8283291e-01 1.6482985e-01 1.3062128e-02 4.8765342e-04]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0170_face0.png,Latino_Hispanic,Indian,Male,50-59,"[0.17139378 0.00226087 0.3249023  0.00036691 0.01421667 0.31724277
 0.16961673]",[0.13219438 0.0049825  0.04844784 0.8143753 ],[9.9999946e-01 5.3643174e-07],"[1.0128740e-05 3.9882823e-05 5.1834428e-04 3.4502579e-04 6.4187548e-03
 1.6147746e-01 6.8453932e-01 1.4370024e-01 2.9508306e-03]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0171_face0.png,White,White,Female,30-39,"[9.99326527e-01 1.18244657e-06 2.82870198e-04 4.55128117e-07
 2.65773588e-06 1.08993245e-05 3.75467527e-04]",[9.9939620e-01 3.1974764e-06 2.2344733e-05 5.7825836e-04],[0.05370633 0.9462937 ],"[4.1713824e-07 1.2018246e-05 1.2798217e-03 2.1131347e-01 5.3417122e-01
 2.3470119e-01 1.7747978e-02 6.9650117e-04 7.7412733e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0172_face0.png,White,White,Male,60-69,"[9.2983580e-01 5.5653072e-04 1.3317984e-02 5.7998957e-05 1.4358269e-03
 1.4167980e-02 4.0627867e-02]",[0.7141268  0.00647037 0.05071556 0.22868724],[9.999113e-01 8.865179e-05],"[7.3125734e-06 3.4154116e-05 6.0785451e-04 4.7213718e-04 1.7116936e-03
 1.9334167e-02 3.1175181e-01 5.6215131e-01 1.0392958e-01]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0173_face0.png,White,White,Male,50-59,"[9.9359339e-01 1.4617988e-05 3.7925923e-03 1.2532008e-05 8.3829545e-05
 6.7382766e-04 1.8291613e-03]",[9.9413270e-01 4.1795953e-05 8.3146757e-04 4.9940767e-03],[0.6826977  0.31730226],"[4.6876114e-05 2.4039340e-04 2.4180203e-03 3.1552475e-03 1.2473771e-02
 1.2091649e-01 5.1651341e-01 2.5498769e-01 8.9248024e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0174_face0.png,White,White,Male,60-69,"[9.9045926e-01 4.9359852e-04 2.6101510e-03 6.6078268e-05 8.5814670e-04
 3.0520260e-03 2.4608579e-03]",[0.9544028  0.00178615 0.00682489 0.03698622],[9.9999779e-01 2.1872745e-06],"[1.1618618e-05 3.4752229e-05 4.3413910e-04 2.7986293e-04 2.1692179e-03
 3.6665902e-02 4.6658224e-01 4.7391817e-01 1.9904083e-02]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0175_face0.png,White,White,Male,60-69,"[9.6089751e-01 3.6958815e-04 2.4086265e-02 2.8764148e-04 9.0155582e-04
 1.5989628e-03 1.1858423e-02]",[9.9832207e-01 4.0627441e-05 5.1433721e-04 1.1229791e-03],[9.9991775e-01 8.2197330e-05],"[8.9579349e-05 1.2546530e-04 6.5118703e-04 1.3050179e-04 1.1444800e-03
 1.8233951e-02 3.6868843e-01 5.6356347e-01 4.7372922e-02]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0176_face0.png,White,White,Male,50-59,"[9.0898895e-01 1.8264688e-04 5.3690679e-02 1.0095239e-03 1.5194642e-02
 1.5117677e-02 5.8158240e-03]",[9.3359834e-01 4.6866309e-04 5.2600209e-02 1.3332752e-02],[9.993603e-01 6.396501e-04],"[4.5024990e-05 3.6693344e-04 2.9093302e-03 6.9981796e-04 4.0141665e-03
 5.4131363e-02 4.2906636e-01 4.0842488e-01 1.0034211e-01]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0177_face0.png,White,White,Male,60-69,"[9.5862269e-01 2.3702527e-03 1.7492628e-02 3.7697441e-04 3.0574950e-03
 1.1247308e-02 6.8325796e-03]",[0.549042   0.0228953  0.14516075 0.28290197],[9.9970311e-01 2.9686515e-04],"[2.0926143e-05 1.3305825e-04 1.7471830e-03 2.6079859e-03 8.7768007e-03
 7.4806958e-02 3.8348305e-01 4.2183673e-01 1.0658733e-01]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0178_face0.png,White,White,Male,50-59,"[0.34375077 0.19627725 0.23885748 0.00039475 0.00577167 0.20030926
 0.01463881]",[0.6900644  0.01847523 0.02686924 0.26459116],[9.9999899e-01 1.0228747e-06],"[1.4806562e-05 2.2787155e-05 3.0203513e-04 5.3878798e-04 7.6019620e-03
 1.0905279e-01 7.1154404e-01 1.6938865e-01 1.5341286e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0179_face0.png,Indian,Indian,Male,60-69,"[1.7233077e-02 5.1375534e-02 2.0400148e-02 4.2081988e-04 1.5826600e-02
 8.4484804e-01 4.9895730e-02]",[0.10150663 0.03025379 0.04008758 0.828152  ],[9.9997592e-01 2.4055407e-05],"[7.2692947e-06 1.4685536e-05 4.4545446e-05 6.2710678e-05 2.1705074e-04
 2.6309278e-03 4.6719048e-02 6.4523572e-01 3.0506808e-01]",Others,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0180_face0.png,Indian,Indian,Male,60-69,"[0.03093791 0.08303392 0.18645692 0.00590705 0.12476403 0.5595752
 0.009325  ]",[0.16564864 0.00664911 0.13362242 0.6940799 ],[9.999765e-01 2.352924e-05],"[1.3885782e-04 4.4228675e-04 8.4273430e-04 1.5748772e-04 8.3080208e-04
 1.7511189e-02 2.6230565e-01 6.6677856e-01 5.0992545e-02]",Others,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0181_face0.png,White,White,Female,30-39,"[9.9389380e-01 1.7397032e-06 5.1664105e-03 1.3924636e-05 3.9374539e-05
 1.4654067e-04 7.3820946e-04]",[9.9912941e-01 2.7041315e-05 2.4326841e-04 6.0028618e-04],[0.13108408 0.8689159 ],"[6.3149497e-07 2.3236234e-05 2.6183357e-03 1.3380960e-01 5.4313999e-01
 3.0422327e-01 1.6041230e-02 1.3963469e-04 4.0452564e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0182_face0.png,White,White,Male,50-59,"[8.8367420e-01 3.3672561e-04 3.5185803e-02 1.3105485e-04 7.8983285e-04
 4.8001874e-03 7.5082213e-02]",[0.9457121  0.00154756 0.01412778 0.03861255],[9.9999577e-01 4.2496990e-06],"[6.3997727e-06 8.3291879e-06 1.5570549e-04 1.8974945e-04 2.5055765e-03
 5.0184231e-02 6.3681149e-01 2.9822117e-01 1.1917364e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0183_face0.png,White,White,Male,50-59,"[9.8523480e-01 1.0641022e-03 6.5321214e-03 1.5136845e-04 1.7978661e-03
 4.6338979e-03 5.8585848e-04]",[9.5260859e-01 9.2671881e-04 1.6140576e-02 3.0324209e-02],[9.9997824e-01 2.1741049e-05],"[2.2993549e-06 2.9603303e-05 2.0242666e-03 9.8718358e-03 3.3896148e-02
 2.0975097e-01 5.6652069e-01 1.5931503e-01 1.8589202e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0184_face0.png,White,White,Male,50-59,"[9.6391582e-01 1.2264204e-04 2.0772472e-02 2.0226198e-05 4.6613129e-04
 1.2070744e-02 2.6320110e-03]",[0.9116889  0.0009543  0.0089116  0.07844528],[9.999993e-01 6.521018e-07],"[4.7118124e-06 2.4463297e-05 6.5653410e-04 1.0936524e-03 2.5110109e-02
 3.1261784e-01 6.2830770e-01 3.1809874e-02 3.7502663e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0185_face0.png,White,White,Male,50-59,"[9.8595464e-01 3.2764972e-05 1.0151751e-02 5.7395122e-05 2.8009643e-04
 1.4139065e-03 2.1095714e-03]",[9.8404324e-01 6.8309462e-05 2.0448626e-03 1.3843522e-02],[9.9999875e-01 1.2326384e-06],"[1.1263865e-05 2.8571285e-05 6.3193997e-04 2.5540742e-03 4.3231439e-02
 3.4023935e-01 5.6874532e-01 4.4188902e-02 3.6917123e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0186_face0.png,White,Indian,Male,50-59,"[8.2583261e-01 1.1995528e-02 1.3091578e-01 3.1319112e-05 4.4042780e-04
 1.9218691e-02 1.1565760e-02]",[0.23891652 0.01557542 0.01730127 0.7282068 ],[0.60654145 0.39345858],"[3.67806970e-05 3.27773101e-04 2.42986483e-03 4.90437122e-03
 6.21436127e-02 3.65923733e-01 4.38847274e-01 1.10133380e-01
 1.52531965e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0187_face0.png,White,White,Female,30-39,"[9.5074677e-01 6.8700734e-05 1.9785857e-02 7.3226220e-05 1.4440635e-04
 8.2138873e-04 2.8359661e-02]",[0.9727761  0.00209523 0.00511151 0.02001714],[0.11402998 0.88597006],"[1.7731518e-06 5.1846451e-05 4.2926092e-03 1.4812815e-01 4.3348300e-01
 3.3950841e-01 7.0268281e-02 3.9429888e-03 3.2292772e-04]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0188_face0.png,White,White,Male,50-59,"[8.6547190e-01 1.7047340e-04 8.6750165e-02 1.1507007e-04 4.0461086e-03
 3.9720897e-02 3.7253061e-03]",[0.7204479  0.00354779 0.02692059 0.24908376],[9.9997759e-01 2.2446116e-05],"[6.9508901e-06 8.0098842e-05 1.7913029e-03 1.6903325e-03 2.9658541e-02
 4.0281841e-01 5.4538524e-01 1.8179659e-02 3.8942389e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0189_face0.png,White,White,Male,50-59,"[9.1385329e-01 8.8643230e-04 5.9853714e-02 3.1353239e-04 6.2830802e-03
 1.4580522e-02 4.2293617e-03]",[0.8683786  0.00406724 0.01163928 0.11591483],[9.99985695e-01 1.42871195e-05],"[7.4135214e-06 2.4610961e-05 5.3133909e-04 4.5327777e-03 6.4205766e-02
 4.0408826e-01 4.9245602e-01 3.3311740e-02 8.4205129e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0190_face0.png,Middle Eastern,White,Male,30-39,"[1.0986118e-01 1.4255865e-04 5.9622668e-02 5.6131180e-06 1.1313749e-04
 4.3251175e-03 8.2592970e-01]",[0.54550874 0.00089793 0.00443534 0.449158  ],[9.999659e-01 3.410600e-05],"[1.4740389e-06 1.1012900e-05 9.1527117e-04 4.4096176e-02 5.8363372e-01
 3.5815972e-01 1.3063102e-02 1.1757942e-04 1.8704528e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0191_face0.png,White,White,Male,60-69,"[8.1864876e-01 6.9384108e-04 7.5812005e-02 1.5623359e-03 7.6349578e-03
 2.5289996e-02 7.0358165e-02]",[9.7099656e-01 1.1114767e-04 5.8953818e-03 2.2996865e-02],[9.9988264e-01 1.1737420e-04],"[3.02883000e-05 3.44553046e-05 3.14177829e-04 3.97204771e-04
 1.86751294e-03 2.04320773e-02 3.31743419e-01 5.33572257e-01
 1.11608565e-01]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0192_face0.png,White,White,Male,60-69,"[9.8725587e-01 4.7621978e-04 2.7677685e-03 2.3984219e-05 1.2946560e-04
 8.9993508e-04 8.4467391e-03]",[9.8899430e-01 5.9483817e-04 5.8707735e-04 9.8237703e-03],[9.9997854e-01 2.1465581e-05],"[1.7798966e-05 1.7637840e-05 1.8590025e-04 2.9109573e-04 1.9153083e-03
 2.5267724e-02 4.6181631e-01 4.8514876e-01 2.5339412e-02]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0193_face0.png,Indian,Indian,Male,40-49,"[2.7648556e-01 3.7095293e-03 3.3282536e-01 1.4772930e-04 6.5598418e-03
 3.4547845e-01 3.4793485e-02]",[0.11344675 0.00088461 0.3503051  0.53536355],[9.9998981e-01 1.0215186e-05],"[6.7110686e-06 1.7599659e-05 4.3742807e-04 5.7780473e-03 8.2405642e-02
 5.2814347e-01 3.6381313e-01 1.8951258e-02 4.4667383e-04]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0194_face0.png,White,White,Male,60-69,"[0.7182498  0.0058842  0.2053938  0.0014796  0.01777097 0.04308196
 0.00813965]",[9.2424273e-01 8.2181889e-04 1.6258327e-02 5.8677137e-02],[9.992051e-01 7.949279e-04],"[2.3079074e-04 1.3257730e-03 2.5848448e-03 2.0705642e-04 7.7390904e-04
 7.3247282e-03 1.3900784e-01 6.0342014e-01 2.4512486e-01]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0195_face0.png,Latino_Hispanic,White,Male,30-39,"[2.9160714e-01 3.4375972e-04 6.3846374e-01 9.8451627e-03 3.1585123e-02
 2.1765415e-02 6.3897260e-03]",[0.685228   0.00143297 0.22851256 0.08482644],[9.9999946e-01 5.3259538e-07],"[1.2758998e-06 2.6454927e-05 2.2736853e-03 9.5038846e-02 5.7318336e-01
 3.0643690e-01 2.2851348e-02 1.8684551e-04 1.2138643e-06]",Others,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0196_face0.png,White,Indian,Male,60-69,"[0.6168232  0.05732618 0.08856611 0.00106986 0.01189372 0.16135344
 0.06296749]",[0.2894237  0.01731605 0.00796597 0.68529433],[9.9997920e-01 2.0825868e-05],"[2.1616628e-05 4.8099067e-05 3.0402603e-04 2.0808631e-04 9.2634279e-04
 1.0305042e-02 1.9447213e-01 6.8394679e-01 1.0976789e-01]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0197_face0.png,White,Indian,Male,60-69,"[0.5657028  0.00507375 0.03339759 0.00126846 0.02542291 0.2579966
 0.11113777]",[0.34711012 0.00515452 0.17663795 0.47109738],[9.9996656e-01 3.3434269e-05],"[9.8153187e-06 3.0888161e-05 2.3982616e-04 2.0963435e-04 3.5995970e-04
 3.7144863e-03 8.4022053e-02 6.4587975e-01 2.6553363e-01]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0198_face0.png,White,White,Male,50-59,"[9.9196261e-01 6.2642557e-06 4.2367554e-03 1.3850851e-04 7.0835312e-04
 1.9222874e-03 1.0251697e-03]",[9.8817188e-01 1.0619827e-04 4.7959690e-03 6.9259475e-03],[9.9998295e-01 1.7015371e-05],"[4.7841477e-06 1.7325665e-05 3.9320346e-04 7.4468378e-05 1.1450736e-03
 4.8024997e-02 7.2946483e-01 2.1688347e-01 3.9918697e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0199_face0.png,White,White,Male,40-49,"[9.9797088e-01 6.9193207e-05 1.4499944e-03 2.9197442e-06 8.6572203e-05
 3.4453932e-04 7.5835036e-05]",[9.6054363e-01 2.8167624e-04 1.0963116e-03 3.8078319e-02],[9.9982369e-01 1.7634248e-04],"[1.9990348e-07 2.7211421e-05 2.8667143e-03 4.8214611e-02 2.6556137e-01
 5.9036404e-01 9.1338515e-02 1.5250667e-03 1.0226735e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0200_face0.png,White,Indian,Male,40-49,"[4.3327954e-01 6.2330877e-03 3.0380175e-01 3.6527324e-04 7.5021684e-03
 2.3072404e-01 1.8094067e-02]",[0.18798067 0.01077767 0.02267698 0.7785647 ],[9.9985892e-01 1.4110588e-04],"[1.19069855e-05 1.25569000e-04 3.54338693e-03 3.25660445e-02
 2.03533217e-01 5.53727567e-01 1.95958793e-01 1.00626489e-02
 4.70842177e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0201_face0.png,Latino_Hispanic,Asian,Male,40-49,"[0.03490891 0.00522485 0.63092625 0.01179787 0.13303688 0.18085785
 0.00324733]",[0.0311404  0.01381106 0.64204645 0.31300214],[9.9999875e-01 1.2482561e-06],"[4.5874112e-06 4.1040737e-05 1.0393984e-03 5.0989683e-03 9.9773936e-02
 4.7449055e-01 4.0163088e-01 1.7719373e-02 2.0122147e-04]",Others,40-59,
