face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0179_face0.png,White,White,Female,30-39,"[9.2050189e-01 1.8719578e-05 4.4549353e-02 3.1811872e-04 5.3722115e-04
 8.9719106e-04 3.3177439e-02]",[9.9586505e-01 1.8746567e-04 1.9456039e-03 2.0018907e-03],[0.26848495 0.73151505],"[8.0574455e-06 4.0741212e-04 3.4430485e-02 2.8676006e-01 4.4027296e-01
 2.2287807e-01 1.4754499e-02 4.6870313e-04 1.9754283e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0180_face0.png,White,White,Female,20-29,"[9.7883660e-01 1.2001515e-05 1.3564875e-02 2.4233204e-03 1.1894800e-03
 2.0150875e-04 3.7721798e-03]",[9.9465460e-01 1.8122750e-05 4.9964371e-03 3.3081623e-04],[0.01858355 0.98141646],"[3.0424926e-07 2.5651130e-05 1.7227687e-02 5.5973548e-01 3.6878845e-01
 5.3280488e-02 9.1277336e-04 2.7704806e-05 1.5024769e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0181_face0.png,White,White,Female,20-29,"[9.8133731e-01 2.8490083e-05 5.9571476e-03 2.3781820e-03 2.5129409e-03
 8.6781991e-05 7.6991478e-03]",[0.9894233  0.00651985 0.00292942 0.00112755],[0.17725028 0.8227497 ],"[3.4248899e-07 9.2608338e-05 3.7466984e-02 7.0432764e-01 2.4356243e-01
 1.4427422e-02 1.1897090e-04 3.3524877e-06 3.0792611e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0182_face0.png,White,White,Male,30-39,"[9.6269006e-01 1.2538199e-04 2.1444121e-02 1.5543835e-03 5.7413965e-03
 1.5492783e-03 6.8954309e-03]",[0.96141493 0.00258695 0.01501226 0.02098592],[0.9926695  0.00733046],"[3.7965282e-07 2.5868125e-05 3.8396011e-03 1.7281678e-01 5.6100726e-01
 2.4851486e-01 1.3590666e-02 1.9619477e-04 8.4217663e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0183_face0.png,Indian,Indian,Female,30-39,"[0.19369474 0.0042053  0.18724208 0.00084795 0.01180129 0.36319524
 0.23901337]",[0.17738572 0.00153577 0.00708866 0.8139899 ],[0.00583489 0.9941651 ],"[5.9094668e-06 1.5859728e-04 4.7153318e-03 1.2761231e-01 4.9575910e-01
 3.0775407e-01 5.8059301e-02 5.2843369e-03 6.5101730e-04]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0184_face0.png,White,White,Male,30-39,"[9.96385634e-01 1.93135565e-06 2.34692288e-03 1.02489372e-04
 1.36419490e-04 1.14368224e-04 9.12307703e-04]",[9.9879497e-01 2.8659542e-06 5.9080718e-04 6.1127247e-04],[0.9989144  0.00108558],"[1.4529220e-07 3.6633539e-06 2.0495115e-03 2.3985906e-01 5.5241758e-01
 2.0163769e-01 3.9847223e-03 4.6407280e-05 1.0907688e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0185_face0.png,White,White,Female,20-29,"[9.9841726e-01 7.4104410e-06 6.9493201e-04 4.1373263e-05 4.3302167e-05
 3.8437371e-05 7.5717905e-04]",[9.9542820e-01 1.5253491e-03 5.5603497e-04 2.4904313e-03],[0.40868965 0.5913104 ],"[2.0928805e-07 1.4042712e-05 7.0759510e-03 6.2720853e-01 3.2459030e-01
 4.0395495e-02 6.9351023e-04 1.9784689e-05 2.2138443e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0186_face0.png,Latino_Hispanic,White,Male,30-39,"[0.33069748 0.01094793 0.542556   0.00998624 0.07473467 0.02721372
 0.00386404]",[0.7747881  0.04270921 0.06998084 0.11252188],[0.59976757 0.40023246],"[1.2955022e-06 2.4210036e-05 1.3266211e-02 2.7279922e-01 4.7740629e-01
 2.1182492e-01 2.3132578e-02 1.4459068e-03 9.9291545e-05]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0187_face0.png,White,White,Female,30-39,"[8.9128214e-01 1.8918721e-04 8.0761127e-02 5.6932081e-04 9.4693882e-04
 3.8283062e-03 2.2423008e-02]",[9.8386401e-01 4.6540514e-04 1.1309469e-03 1.4539615e-02],[0.01033167 0.9896683 ],"[2.4061949e-06 9.5879775e-05 6.9642928e-03 1.5929830e-01 5.0107384e-01
 3.1661534e-01 1.5296239e-02 6.2192604e-04 3.1755884e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0188_face0.png,White,White,Male,30-39,"[9.7762191e-01 7.4014664e-05 1.1968529e-02 1.5072177e-04 2.4615388e-04
 4.5035029e-04 9.4882362e-03]",[9.9939573e-01 3.5328496e-05 1.7352027e-05 5.5161666e-04],[9.999134e-01 8.658737e-05],"[1.8265933e-07 1.0711942e-06 1.7158937e-04 8.3885394e-02 6.6597116e-01
 2.4468715e-01 5.2134264e-03 6.8506240e-05 1.4653629e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0189_face0.png,White,White,Female,40-49,"[8.82026076e-01 3.27789458e-05 1.47119462e-02 2.60739995e-04
 5.78631880e-04 5.98341052e-04 1.01791464e-01]",[9.9948388e-01 2.7937485e-05 8.6517270e-05 4.0168792e-04],[0.01514774 0.9848522 ],"[6.9558257e-07 1.2331165e-05 2.9791181e-03 1.1698403e-01 3.5840997e-01
 4.2698678e-01 8.9204602e-02 5.1481184e-03 2.7438116e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0190_face0.png,White,White,Female,20-29,"[8.5171920e-01 9.1347378e-05 5.0019890e-02 3.8994453e-03 5.8971466e-03
 1.0906854e-03 8.7282203e-02]",[9.7895300e-01 4.2866427e-04 1.7645953e-02 2.9723416e-03],[0.32403144 0.6759685 ],"[1.3005207e-06 1.0776556e-04 5.5603158e-02 5.2082813e-01 3.6970356e-01
 5.2270476e-02 1.4151233e-03 6.7510518e-05 2.9401665e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0191_face0.png,White,White,Male,50-59,"[8.3423865e-01 3.9094029e-04 1.2475046e-01 1.3045331e-03 6.2945611e-03
 2.7264506e-02 5.7563945e-03]",[0.8477877  0.00135161 0.09305442 0.05780624],[9.999009e-01 9.914901e-05],"[2.0980702e-05 1.4404398e-04 3.1814973e-03 7.6855998e-03 7.3755726e-02
 4.1551593e-01 4.7695103e-01 2.2396883e-02 3.4831031e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0192_face0.png,White,White,Female,20-29,"[8.34165394e-01 6.16418110e-05 5.02415448e-02 2.89107556e-03
 2.77125067e-03 7.72899541e-04 1.09096244e-01]",[9.9208832e-01 4.8118422e-05 5.9960713e-03 1.8675554e-03],[0.00295041 0.99704957],"[3.6215187e-07 5.2081756e-05 2.5583042e-02 4.8011833e-01 4.3183103e-01
 6.1055645e-02 1.3285441e-03 2.9786406e-05 1.2030366e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0193_face0.png,White,White,Female,30-39,"[9.76288080e-01 6.75629854e-05 1.74139515e-02 1.19662793e-04
 1.31755121e-04 1.10885885e-04 5.86802047e-03]",[9.9890655e-01 2.2508155e-04 6.2409876e-04 2.4425256e-04],[0.00230545 0.99769455],"[6.70626221e-08 1.39600215e-05 6.11652294e-03 2.35093147e-01
 5.86653888e-01 1.67217121e-01 4.80814092e-03 9.42553597e-05
 2.87043167e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0194_face0.png,White,White,Female,40-49,"[7.4105638e-01 2.3719046e-04 1.6978163e-01 4.9045510e-03 1.4726318e-02
 1.1719060e-02 5.7574768e-02]",[0.79186296 0.00130009 0.13541254 0.07142437],[0.04547283 0.95452714],"[4.1119570e-06 7.4058553e-05 3.8649004e-03 7.7490442e-02 3.3819315e-01
 4.3606213e-01 1.2064502e-01 2.0492494e-02 3.1736535e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0195_face0.png,White,White,Male,20-29,"[9.9969679e-01 1.8940717e-06 1.8715183e-04 3.8439302e-06 9.1794136e-06
 5.0208187e-06 9.6056181e-05]",[9.9987113e-01 1.5191479e-05 8.0980302e-05 3.2688811e-05],[9.9993938e-01 6.0657214e-05],"[9.4201575e-08 8.5728907e-06 4.7129369e-03 5.9455335e-01 3.7970033e-01
 2.0851839e-02 1.7106882e-04 1.8078580e-06 9.0885074e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0196_face0.png,White,White,Female,30-39,"[9.2221391e-01 2.1607615e-05 3.9626393e-02 2.1911291e-03 6.5447940e-03
 4.2984271e-03 2.5103711e-02]",[9.0997618e-01 2.0773480e-04 6.5527752e-02 2.4288293e-02],[0.08925077 0.9107492 ],"[9.7039404e-08 6.1170686e-06 5.5593331e-03 2.7925333e-01 5.3493744e-01
 1.7387761e-01 6.2387702e-03 1.2277669e-04 4.6022228e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0197_face0.png,White,White,Female,30-39,"[7.5017810e-01 4.6183864e-06 1.2415970e-02 7.4038573e-05 2.4299788e-04
 8.5381721e-04 2.3623048e-01]",[9.9717033e-01 4.8675684e-06 8.4593856e-05 2.7402448e-03],[0.00543812 0.99456185],"[1.3927706e-06 2.7871769e-05 7.2251330e-03 2.3822553e-01 4.2901650e-01
 2.7937162e-01 4.3116085e-02 2.8496557e-03 1.6608943e-04]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0198_face0.png,White,White,Female,30-39,"[0.72833115 0.00129292 0.20169371 0.02534019 0.01718127 0.00210635
 0.02405443]",[0.9318611  0.02764573 0.03880055 0.00169266],[0.04641403 0.953586  ],"[1.08438066e-07 2.40604800e-06 1.54229545e-03 1.52627528e-01
 5.84478557e-01 2.45469704e-01 1.54951438e-02 3.75754666e-04
 8.52223729e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0199_face0.png,White,White,Male,40-49,"[9.70272481e-01 1.79096882e-04 1.24411900e-02 3.77730059e-04
 1.35309994e-03 2.64622876e-03 1.27301635e-02]",[0.9675591  0.00104063 0.00407929 0.02732098],[0.99876666 0.00123336],"[1.3083237e-06 1.1074343e-05 5.9500238e-04 3.0868225e-02 2.4843855e-01
 5.8200055e-01 1.3144235e-01 6.2897657e-03 3.5313881e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0200_face0.png,White,Indian,Female,30-39,"[0.74370956 0.0008513  0.0697884  0.00080664 0.00116026 0.03576814
 0.14791562]",[0.2416437  0.01605497 0.02060352 0.72169787],[0.20605347 0.7939465 ],"[8.4531445e-07 1.6049988e-05 3.2734510e-03 2.4781264e-01 5.1212764e-01
 2.1334994e-01 2.2167664e-02 1.1644956e-03 8.7216220e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0201_face0.png,White,White,Female,30-39,"[9.5504993e-01 8.2442085e-07 3.3996708e-03 5.9144975e-05 2.0721108e-04
 7.4693555e-04 4.0536266e-02]",[9.9629134e-01 1.2684033e-06 1.0560031e-04 3.6017699e-03],[0.07582133 0.92417866],"[3.9126675e-07 7.9784195e-06 3.3618752e-03 3.1303948e-01 5.5869472e-01
 1.2118419e-01 3.5469946e-03 1.4962391e-04 1.4710016e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0202_face0.png,White,White,Female,20-29,"[8.4795231e-01 9.9765748e-05 3.9394770e-02 1.0434049e-04 2.7821210e-04
 1.5588445e-03 1.1061188e-01]",[9.9011374e-01 3.3759739e-04 1.9968083e-04 9.3489178e-03],[0.43319672 0.5668033 ],"[1.15911178e-07 8.64191588e-06 1.93350893e-02 7.30153739e-01
 2.35748619e-01 1.43512655e-02 3.78018769e-04 2.26431366e-05
 1.98960811e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0203_face0.png,White,White,Male,30-39,"[9.9964309e-01 2.0140411e-05 9.2531474e-05 1.0554592e-05 2.8397604e-05
 3.2221617e-06 2.0214307e-04]",[9.9975020e-01 5.8436617e-05 1.4460908e-04 4.6683344e-05],[0.99804    0.00195998],"[1.89975623e-07 1.07906790e-05 2.54453998e-03 3.08931828e-01
 5.67248702e-01 1.18149586e-01 3.04655056e-03 6.29688438e-05
 4.82923724e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0204_face0.png,White,White,Female,40-49,"[9.6080971e-01 2.0715960e-04 2.4097472e-02 4.1486928e-04 1.0287438e-03
 5.2549189e-04 1.2916614e-02]",[9.8340863e-01 6.7443540e-04 8.9516100e-03 6.9653830e-03],[0.19247232 0.80752766],"[4.8992024e-06 5.6552413e-05 1.8523345e-03 3.8746778e-02 3.1432599e-01
 5.4785007e-01 9.3857452e-02 3.1677170e-03 1.3820213e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0205_face0.png,White,White,Female,30-39,"[3.9678633e-01 2.4078357e-04 3.4074181e-01 3.7052485e-04 2.3025586e-03
 2.2846706e-02 2.3671131e-01]",[8.3482736e-01 2.1981154e-04 1.4860762e-02 1.5009204e-01],[2.7625865e-04 9.9972379e-01],"[1.14787355e-07 5.19524156e-06 1.70975784e-03 1.33095294e-01
 6.48416758e-01 2.04570755e-01 1.18275210e-02 3.63141851e-04
 1.14122458e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0206_face0.png,White,White,Male,20-29,"[9.6875966e-01 1.7730086e-05 1.4588095e-02 2.0761223e-04 4.9396238e-04
 1.7813894e-04 1.5754767e-02]",[9.9110895e-01 5.6014105e-04 1.2894253e-03 7.0413970e-03],[0.9357536  0.06424643],"[3.86025363e-07 2.86259728e-05 2.30464879e-02 5.51923692e-01
 3.91054332e-01 3.34349908e-02 4.97459434e-04 1.33254025e-05
 6.99686552e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0207_face0.png,White,White,Female,30-39,"[9.1768092e-01 9.0958271e-04 7.3550463e-02 7.8952115e-05 4.7438170e-04
 1.0043556e-03 6.3014100e-03]",[9.7801441e-01 1.0621705e-02 3.9528662e-04 1.0968622e-02],[0.01381419 0.9861858 ],"[2.6499131e-07 5.7087695e-06 1.2600234e-03 6.6674151e-02 5.3563166e-01
 3.6106554e-01 3.4297254e-02 1.0348751e-03 3.0447696e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0208_face0.png,White,White,Female,20-29,"[6.0052311e-01 9.6881842e-05 1.4768226e-01 7.3836047e-05 2.7221217e-04
 1.4798633e-02 2.3655307e-01]",[9.7858065e-01 3.6820758e-04 1.5141243e-03 1.9537037e-02],[0.0569139  0.94308615],"[2.2897866e-06 3.0641764e-04 7.7612825e-02 6.2827832e-01 2.6906550e-01
 2.4300056e-02 4.0987990e-04 2.2547878e-05 2.0935252e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0209_face0.png,White,White,Male,30-39,"[9.9648857e-01 2.9691271e-06 2.0527043e-03 5.6937835e-05 1.3798939e-04
 2.2005826e-05 1.2388327e-03]",[9.9970782e-01 2.9212133e-05 2.0761130e-04 5.5326971e-05],[0.998238   0.00176195],"[3.5919544e-07 4.2042871e-06 1.9575222e-03 1.7015572e-01 4.7945848e-01
 3.2194197e-01 2.5951808e-02 5.1623309e-04 1.3584955e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0210_face0.png,White,White,Male,30-39,"[9.9885201e-01 7.4459431e-06 6.0091988e-04 5.2716932e-05 1.4000377e-04
 8.9375908e-06 3.3790121e-04]",[9.9908495e-01 4.4468325e-05 8.1811572e-04 5.2524214e-05],[9.9966186e-01 3.3810153e-04],"[2.6053536e-08 2.6117855e-06 1.6536106e-03 4.0531412e-01 5.7648408e-01
 1.6487297e-02 5.8014728e-05 2.2078719e-07 7.1814954e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0211_face0.png,White,White,Male,30-39,"[9.9188405e-01 2.9384935e-05 5.1449635e-03 1.7732571e-04 4.2205758e-04
 3.5713016e-04 1.9850228e-03]",[9.9944913e-01 7.4271877e-05 1.6588318e-04 3.1062891e-04],[0.99787337 0.00212665],"[2.4607289e-07 5.4849188e-06 6.0613657e-04 1.5953185e-01 7.0464516e-01
 1.3324285e-01 1.9517363e-03 1.5952619e-05 5.4675769e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0212_face0.png,White,White,Male,30-39,"[8.5834801e-01 3.5189539e-06 2.5043625e-02 2.3425438e-03 1.7663556e-03
 5.0134875e-04 1.1199459e-01]",[9.6606559e-01 1.6301670e-05 1.7926272e-02 1.5991772e-02],[0.9035992  0.09640078],"[1.5143681e-06 5.0755611e-05 1.1033606e-02 4.0141007e-01 5.2086461e-01
 6.5632574e-02 9.8279805e-04 2.2900767e-05 1.1639079e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0213_face0.png,White,White,Male,20-29,"[7.3110682e-01 1.0336609e-04 1.7469209e-01 2.0055275e-03 1.9096716e-03
 2.7379300e-03 8.7444611e-02]",[9.9348283e-01 5.8748998e-04 3.0991067e-03 2.8304744e-03],[0.98061115 0.01938882],"[3.7899193e-07 2.3439554e-05 9.9117048e-03 6.4261639e-01 3.3936989e-01
 8.0347760e-03 4.2666841e-05 7.0278679e-07 2.4314250e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0214_face0.png,White,White,Male,30-39,"[9.9321431e-01 7.1423114e-05 4.4563552e-03 1.1048287e-04 2.8090394e-04
 2.4628613e-04 1.6203163e-03]",[9.9757576e-01 1.2110364e-04 1.2088157e-03 1.0943330e-03],[9.999328e-01 6.715395e-05],"[1.2716883e-07 4.4074964e-06 2.8466866e-03 2.8623515e-01 5.0359237e-01
 1.9732752e-01 9.8252567e-03 1.6279398e-04 5.6055374e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0215_face0.png,White,White,Female,20-29,"[9.4542456e-01 1.9745927e-05 2.7857877e-02 3.7128825e-04 6.0416205e-04
 7.0192415e-04 2.5020365e-02]",[9.6040493e-01 4.6955142e-04 6.1243270e-03 3.3001184e-02],[0.0992586  0.90074146],"[1.04272445e-07 9.15833880e-06 6.54519815e-03 4.74280804e-01
 4.59052056e-01 5.87606058e-02 1.31418731e-03 3.62163846e-05
 1.64016467e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0216_face0.png,White,White,Female,30-39,"[9.3225408e-01 9.5300740e-05 2.3635846e-02 1.9833043e-02 1.2804933e-02
 1.3375729e-04 1.1243128e-02]",[9.5814484e-01 6.4976275e-04 4.0875994e-02 3.2937116e-04],[0.00622977 0.9937702 ],"[4.4825936e-07 1.5742071e-04 2.8509244e-02 4.2339256e-01 4.8678073e-01
 5.9970986e-02 1.1683271e-03 1.9753257e-05 5.7115062e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0217_face0.png,White,White,Male,40-49,"[8.7867373e-01 3.8525765e-03 3.5165858e-02 1.3740391e-04 5.2509026e-04
 1.4175126e-02 6.7470253e-02]",[9.8085266e-01 9.7288581e-04 6.0956000e-04 1.7564906e-02],[0.5695558  0.43044415],"[2.9022956e-06 4.0364459e-05 1.2358271e-03 7.0004471e-02 4.1913122e-01
 4.2561123e-01 7.7841677e-02 5.6733787e-03 4.5902599e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0218_face0.png,White,White,Female,20-29,"[8.3844233e-01 8.3271582e-03 1.1562781e-01 4.8083845e-03 2.0597747e-02
 5.5757351e-04 1.1638963e-02]",[0.9575995  0.01483859 0.02608442 0.00147745],[0.38879073 0.6112093 ],"[2.0895082e-05 3.5224077e-03 1.5445967e-01 6.0188937e-01 2.1932463e-01
 2.0047201e-02 6.8205205e-04 4.8226080e-05 5.6342897e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0219_face0.png,White,White,Female,30-39,"[9.8277014e-01 1.2893123e-04 1.4149858e-02 4.0242428e-04 3.9486232e-04
 2.3340744e-04 1.9203605e-03]",[9.9586874e-01 3.9622904e-04 3.4640997e-03 2.7095646e-04],[0.07452207 0.925478  ],"[2.0521125e-07 9.8605169e-06 4.3011205e-03 3.1017601e-01 5.4763377e-01
 1.3228731e-01 5.4521337e-03 1.3289842e-04 6.6967023e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0220_face0.png,White,White,Female,20-29,"[9.7416300e-01 1.2027366e-04 2.0592362e-02 1.1053870e-03 1.0759968e-03
 7.1115780e-04 2.2320293e-03]",[0.98737466 0.0028293  0.00315259 0.00664339],[0.16093165 0.83906835],"[3.4011432e-06 8.8924658e-04 6.8202719e-02 4.8874795e-01 3.8627863e-01
 5.4540079e-02 1.3158277e-03 2.1023752e-05 1.1011567e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0221_face0.png,White,White,Female,30-39,"[9.8899257e-01 8.4949204e-07 1.2057375e-03 1.6848023e-04 2.6732127e-04
 8.1345766e-05 9.2837410e-03]",[9.9934846e-01 2.6738137e-06 4.3557986e-04 2.1331200e-04],[0.15309255 0.84690744],"[4.9104136e-07 1.6045844e-05 9.0710763e-03 3.1424567e-01 4.8642802e-01
 1.8239604e-01 7.5925575e-03 2.3920085e-04 1.0907687e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0222_face0.png,White,White,Female,30-39,"[0.7051814  0.00074363 0.2063108  0.00237123 0.00196013 0.00147104
 0.08196189]",[0.8421654  0.06020929 0.03722097 0.06040432],[0.01218547 0.98781455],"[8.9280462e-08 7.7906561e-06 6.1295484e-03 3.4779805e-01 5.7408398e-01
 7.0437230e-02 1.4987036e-03 4.2679247e-05 1.8837070e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0223_face0.png,White,White,Female,20-29,"[9.5387363e-01 1.0577486e-05 4.1174754e-03 1.5018103e-03 1.5124039e-03
 2.7077098e-04 3.8713325e-02]",[9.9086660e-01 5.4697291e-04 5.9243063e-03 2.6621567e-03],[0.02529198 0.97470796],"[3.5883184e-06 3.4654220e-03 4.4481820e-01 4.9312520e-01 5.5156015e-02
 3.3660484e-03 6.0487258e-05 4.4124490e-06 6.1794361e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0224_face0.png,White,White,Female,20-29,"[9.2838675e-01 9.4331908e-06 1.6563615e-02 8.5627486e-04 1.6999892e-03
 1.5306589e-03 5.0953280e-02]",[8.8541228e-01 4.9565890e-05 1.0392576e-01 1.0612354e-02],[0.18901975 0.81098026],"[3.7598397e-07 1.0405834e-05 1.4437112e-02 5.6550014e-01 3.3401957e-01
 8.2744792e-02 3.1257279e-03 1.4969311e-04 1.2156414e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0225_face0.png,White,White,Female,30-39,"[8.6337525e-01 1.2019194e-03 1.1423097e-01 1.2625419e-03 1.6738549e-03
 5.3883163e-04 1.7716769e-02]",[9.9723113e-01 1.1432517e-03 1.3010931e-03 3.2458565e-04],[0.01456978 0.98543024],"[1.7982437e-07 9.7994780e-06 2.4767483e-03 9.8777428e-02 5.8966947e-01
 2.8861606e-01 1.9799281e-02 6.3399249e-04 1.7088229e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0226_face0.png,White,White,Female,20-29,"[9.9889952e-01 2.7357796e-06 7.4340927e-04 8.0802765e-06 8.1748240e-06
 6.5338395e-06 3.3159059e-04]",[9.9988127e-01 1.7708427e-06 7.4800344e-05 4.2151099e-05],[0.00443741 0.99556255],"[1.3194442e-07 5.5887864e-05 2.0383991e-02 4.9357948e-01 4.4046023e-01
 4.5042627e-02 4.7122489e-04 6.1215305e-06 2.5267371e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0227_face0.png,White,White,Female,40-49,"[0.7149311  0.00114412 0.21627045 0.00625752 0.01970359 0.00706445
 0.03462883]",[9.9060136e-01 2.9537251e-04 3.3257648e-03 5.7775388e-03],[0.02134116 0.9786588 ],"[6.5984391e-06 1.3780074e-04 2.9099218e-03 3.5513043e-02 3.1526917e-01
 5.2937227e-01 1.1086104e-01 5.7093352e-03 2.2079611e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0228_face0.png,White,White,Female,30-39,"[9.9476588e-01 1.6585414e-06 1.7816467e-03 2.6851938e-05 4.1110176e-05
 5.6791803e-05 3.3259834e-03]",[9.9285609e-01 1.2059753e-04 2.5031904e-03 4.5201797e-03],[0.07208638 0.92791355],"[3.3819268e-07 9.2145656e-06 1.6413133e-03 1.1912866e-01 4.6501437e-01
 3.9660880e-01 1.7241862e-02 3.3068188e-04 2.4772493e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/sana/prompt2/selected_faces/detected_unhappy/unhappy_person_0229_face0.png,White,White,Female,30-39,"[9.9293780e-01 1.3928846e-05 2.4287386e-03 1.7647822e-05 1.9537461e-05
 5.9561640e-05 4.5228121e-03]",[9.9964750e-01 1.8182523e-05 1.3578241e-05 3.2065590e-04],[0.01425178 0.98574823],"[6.7933456e-08 5.8638393e-06 2.3573495e-03 2.8030765e-01 5.9075344e-01
 1.2443126e-01 2.1121409e-03 3.1124830e-05 1.0762154e-06]",White,20-39
