face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,gt_age,gt_gender,gt_race
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0028_face0.png,Southeast Asian,Indian,Female,10-19,"[6.7193890e-03 1.5962574e-04 1.6575862e-01 5.3665273e-02 4.2590544e-01
 3.4322903e-01 4.5625670e-03]",[5.5813198e-03 1.8465950e-04 9.1682486e-02 9.0255159e-01],[2.8561994e-05 9.9997139e-01],"[1.7501593e-07 5.3456604e-02 8.2432246e-01 1.2169226e-01 5.2716292e-04
 1.3392466e-06 1.2589219e-09 1.2234393e-10 3.0401215e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0029_face0.png,Latino_Hispanic,Asian,Female,20-29,"[0.0722554  0.00127319 0.38864085 0.1385997  0.22209597 0.13624975
 0.04088515]",[0.02615402 0.00601857 0.6740001  0.2938273 ],[5.0218972e-05 9.9994981e-01],"[1.2846399e-08 3.8734861e-04 3.9878374e-01 5.9136373e-01 9.4333189e-03
 3.1815140e-05 3.0717349e-08 1.2891015e-09 3.1330320e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0030_face0.png,Southeast Asian,Asian,Female,10-19,"[1.9908648e-03 2.1635251e-04 6.8040587e-02 9.3983278e-02 7.9395014e-01
 4.1570842e-02 2.4788061e-04]",[2.5295983e-03 3.1455792e-04 9.2630190e-01 7.0853867e-02],[1.7442138e-05 9.9998254e-01],"[6.9706266e-07 7.8350797e-02 7.7621269e-01 1.4465208e-01 7.8226643e-04
 1.5488324e-06 1.5153839e-09 1.0670576e-10 3.0911807e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0031_face0.png,Southeast Asian,Asian,Female,10-19,"[1.0549261e-02 1.5085115e-04 1.1109450e-01 1.7776258e-01 6.6895443e-01
 3.0224804e-02 1.2635309e-03]",[0.05520558 0.00252773 0.75005805 0.19220865],[5.0643666e-06 9.9999499e-01],"[1.2833378e-07 3.6058325e-02 8.1932068e-01 1.4397652e-01 6.4284314e-04
 1.5628137e-06 1.3252078e-09 1.0551999e-10 4.4113489e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0032_face0.png,Latino_Hispanic,Indian,Female,10-19,"[0.15676624 0.00059043 0.5163889  0.00411982 0.01046709 0.13922678
 0.1724408 ]",[0.07332508 0.00529836 0.00768619 0.9136903 ],[1.36818835e-05 9.99986291e-01],"[2.6763225e-09 1.4108404e-03 7.1043479e-01 2.8694734e-01 1.2033493e-03
 3.6322517e-06 2.2707332e-09 1.2747775e-10 5.7606836e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0033_face0.png,Middle Eastern,Indian,Female,10-19,"[3.9808590e-02 1.3911611e-04 7.6728024e-02 2.4549256e-04 6.0630654e-04
 9.6965931e-02 7.8550655e-01]",[3.0859848e-02 3.6427382e-04 6.8057887e-03 9.6197009e-01],[0.00125934 0.9987406 ],"[1.7157673e-08 9.5189904e-04 5.7972807e-01 4.1452581e-01 4.7793216e-03
 1.4747518e-05 2.8584983e-08 1.6714556e-09 7.3261994e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0034_face0.png,Latino_Hispanic,White,Female,10-19,"[0.3056911  0.00078962 0.44526038 0.09204391 0.03732901 0.09111244
 0.02777363]",[0.6256243  0.00820459 0.10430861 0.2618625 ],[2.3028379e-06 9.9999774e-01],"[2.0310293e-09 3.0803180e-03 6.7894322e-01 3.1743592e-01 5.4017291e-04
 3.5271626e-07 1.3119635e-10 2.7225635e-12 9.8402128e-14]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0035_face0.png,Southeast Asian,Asian,Female,20-29,"[2.7001580e-02 2.4399733e-04 2.8836471e-01 2.9772484e-01 3.1989139e-01
 5.3703219e-02 1.3070337e-02]",[0.02767806 0.00125436 0.7761001  0.19496748],[3.865588e-05 9.999613e-01],"[1.27736755e-08 4.86308621e-04 4.31154191e-01 5.63070178e-01
 5.27463714e-03 1.46118218e-05 7.91647548e-09 3.78845233e-10
 8.85784588e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0036_face0.png,Middle Eastern,Indian,Female,10-19,"[5.7449192e-02 6.7768618e-05 7.2117254e-02 1.5391388e-04 4.3601714e-04
 4.6435315e-02 8.2334054e-01]",[0.17020613 0.00186314 0.0526431  0.7752876 ],[0.00452494 0.99547505],"[4.8513300e-08 5.1848195e-03 8.6328000e-01 1.3029702e-01 1.2333150e-03
 4.7830749e-06 9.6277395e-09 7.8766560e-10 2.7168280e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0037_face0.png,Latino_Hispanic,Asian,Female,10-19,"[0.20467989 0.00113754 0.3112769  0.22528186 0.21684292 0.03304088
 0.00773999]",[0.06808263 0.00149652 0.8714464  0.05897453],[6.4270374e-05 9.9993575e-01],"[8.8268230e-08 2.0426424e-02 7.8417379e-01 1.9498663e-01 4.1250972e-04
 6.2684018e-07 3.7084172e-10 2.0150558e-11 1.0775796e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0038_face0.png,Indian,Indian,Female,10-19,"[0.03222353 0.00375354 0.35379034 0.02141151 0.11088946 0.44357702
 0.03435457]",[0.00959977 0.01481694 0.02478002 0.9508033 ],[3.3541477e-05 9.9996650e-01],"[3.2890833e-07 3.7294913e-02 8.6772376e-01 9.4448999e-02 5.2974065e-04
 2.2272548e-06 7.1934134e-09 8.7621510e-10 5.9130228e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0039_face0.png,Indian,Asian,Female,10-19,"[2.5924778e-02 2.8552275e-04 2.7337319e-01 5.6222133e-02 1.0659819e-01
 5.0248396e-01 3.5112213e-02]",[0.02017229 0.00061559 0.49396008 0.48525205],[1.4071424e-05 9.9998593e-01],"[6.3511330e-09 2.2418816e-03 6.6954994e-01 3.2721877e-01 9.8825444e-04
 1.1963810e-06 7.8232426e-10 4.0282496e-11 1.2352119e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0040_face0.png,White,Indian,Female,10-19,"[6.2859273e-01 2.8785178e-04 1.6721690e-01 4.4029284e-02 8.8964827e-02
 2.7456729e-02 4.3451682e-02]",[0.13894556 0.01859839 0.23950723 0.60294884],[8.538549e-06 9.999915e-01],"[5.2662639e-08 2.5150783e-02 8.4989530e-01 1.2374870e-01 1.2021912e-03
 2.9305224e-06 6.7851653e-09 3.6999581e-10 1.7182700e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0041_face0.png,Latino_Hispanic,Indian,Female,10-19,"[0.09794384 0.00482918 0.42998838 0.14971945 0.10610701 0.05741106
 0.15400115]",[0.09460302 0.01910683 0.3378338  0.5484564 ],[1.590761e-05 9.999841e-01],"[8.1477864e-08 7.5166048e-03 8.5114586e-01 1.4015047e-01 1.1844997e-03
 2.4687565e-06 7.2486124e-09 5.3901617e-10 1.3210943e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0042_face0.png,Latino_Hispanic,Indian,Female,10-19,"[0.12513325 0.00197757 0.5419609  0.00101245 0.00357151 0.15010259
 0.17624182]",[0.11200698 0.00803183 0.01454798 0.8654132 ],[1.1335188e-04 9.9988663e-01],"[4.1818367e-08 3.8332902e-03 6.8455362e-01 3.1047633e-01 1.1355019e-03
 1.2058124e-06 9.5672448e-10 3.6624457e-11 1.2644953e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0043_face0.png,Indian,Indian,Female,10-19,"[0.04877532 0.00086527 0.19605616 0.00078324 0.00356037 0.5825231
 0.16743657]",[3.2631919e-02 4.8310144e-04 2.6612528e-02 9.4027245e-01],[7.679421e-05 9.999232e-01],"[1.3370955e-07 6.3550235e-03 6.9674593e-01 2.9282531e-01 4.0650815e-03
 8.5017691e-06 2.7524955e-08 1.9948638e-09 6.8898671e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0044_face0.png,Indian,Indian,Female,10-19,"[0.00999806 0.00082575 0.23531082 0.00947549 0.09111258 0.64050776
 0.01276958]",[0.02281255 0.00304068 0.10950645 0.86464036],[5.9966380e-05 9.9994004e-01],"[6.6306278e-08 3.2539062e-02 9.0470898e-01 6.2432505e-02 3.1887824e-04
 4.9327446e-07 6.7675759e-10 5.0792648e-11 1.1634816e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0045_face0.png,Southeast Asian,Asian,Female,20-29,"[7.6152054e-03 6.0706260e-03 1.0306631e-01 9.8270282e-02 5.9673774e-01
 1.8773215e-01 5.0771912e-04]",[0.02052452 0.02411207 0.5953928  0.3599706 ],[3.3178212e-06 9.9999672e-01],"[2.9255638e-09 5.4714497e-04 3.9813673e-01 5.9959161e-01 1.7231439e-03
 1.2835235e-06 3.8565973e-10 9.6647230e-12 2.3389824e-13]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0046_face0.png,Southeast Asian,Asian,Female,20-29,"[4.0764499e-02 3.4689184e-04 3.0087221e-01 2.0881142e-01 3.8484648e-01
 6.0661320e-02 3.6971213e-03]",[2.7095148e-02 3.5202238e-04 9.2933124e-01 4.3221541e-02],[4.2716515e-06 9.9999571e-01],"[2.71499356e-08 1.72206690e-03 4.51323748e-01 5.36699593e-01
 1.02305375e-02 2.41254584e-05 2.66888946e-08 8.51288762e-10
 1.56567155e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0047_face0.png,Indian,Indian,Female,10-19,"[1.2771469e-02 4.9652142e-04 2.7742389e-01 1.3020431e-02 6.4009108e-02
 6.1829394e-01 1.3984618e-02]",[0.03909193 0.00294942 0.11360027 0.8443583 ],[2.3681429e-04 9.9976319e-01],"[3.2642838e-08 8.0653317e-03 8.4947115e-01 1.4203490e-01 4.2785468e-04
 6.9430496e-07 1.0645068e-09 8.6704338e-11 2.4075377e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0048_face0.png,Middle Eastern,Indian,Female,10-19,"[9.7505100e-02 5.4781418e-04 2.2161496e-01 6.2412597e-05 4.1825097e-04
 1.2307287e-01 5.5677861e-01]",[0.10345159 0.00196614 0.00956971 0.8850125 ],[5.0766243e-06 9.9999493e-01],"[1.5511378e-09 1.6410257e-03 7.9521674e-01 2.0216931e-01 9.7212632e-04
 8.8807849e-07 3.6438041e-10 1.1563719e-11 2.1213165e-13]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0049_face0.png,Middle Eastern,Indian,Female,10-19,"[0.03481155 0.00829491 0.20892116 0.00053752 0.00250368 0.23466383
 0.51026744]",[0.12914152 0.00479873 0.02898173 0.837078  ],[0.13918284 0.8608172 ],"[3.33693939e-09 2.12981380e-04 6.94720626e-01 3.01323384e-01
 3.73042910e-03 1.26132454e-05 2.71250240e-08 2.08410889e-09
 1.01284786e-10]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0050_face0.png,Indian,Indian,Female,10-19,"[0.01776    0.00140295 0.26451692 0.05540308 0.19796275 0.45776653
 0.0051879 ]",[0.03785153 0.0250776  0.03351955 0.90355134],[2.4841642e-05 9.9997520e-01],"[1.0937285e-08 2.5005531e-03 6.7338347e-01 3.2291827e-01 1.1957840e-03
 1.8441169e-06 1.3382997e-09 6.3656046e-11 2.0961616e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0051_face0.png,Indian,Indian,Female,10-19,"[0.06405031 0.00121727 0.39467406 0.00488179 0.02003474 0.48428437
 0.03085744]",[0.06434299 0.00551962 0.03215303 0.8979843 ],[5.6748391e-05 9.9994326e-01],"[3.9392529e-09 8.7251770e-04 6.0672134e-01 3.8988185e-01 2.5209684e-03
 3.3253129e-06 2.3633409e-09 9.0360198e-11 2.0020882e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0052_face0.png,Latino_Hispanic,Indian,Female,10-19,"[2.4611969e-01 2.4832034e-04 2.6810274e-01 6.2149842e-03 1.2901833e-02
 2.2580588e-01 2.4060655e-01]",[0.3114149  0.0089143  0.20096378 0.47870702],[4.2120017e-05 9.9995786e-01],"[1.3048680e-08 1.1272728e-02 9.2758912e-01 6.1054189e-02 8.3871128e-05
 8.5635911e-08 8.1894644e-11 6.5227337e-12 2.9904277e-13]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0053_face0.png,Latino_Hispanic,Indian,Female,10-19,"[0.10575628 0.00037437 0.3358198  0.18899447 0.23548865 0.0789827
 0.05458372]",[0.1303847  0.00553448 0.2756419  0.5884389 ],[9.8273085e-07 9.9999905e-01],"[4.0251935e-09 6.4593945e-03 8.2145774e-01 1.7179216e-01 2.9035672e-04
 3.5459578e-07 1.5283295e-10 7.6303894e-12 2.6092729e-13]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0054_face0.png,Indian,Indian,Female,10-19,"[4.1024569e-02 1.8160972e-03 1.7533427e-01 6.1428908e-04 2.9912498e-03
 6.3242370e-01 1.4579581e-01]",[0.00389238 0.00158958 0.01367202 0.98084605],[1.111877e-05 9.999889e-01],"[1.0928708e-09 1.1384306e-03 6.1894405e-01 3.7808064e-01 1.8356440e-03
 1.3538320e-06 1.6003273e-09 4.9051808e-11 1.0687549e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0055_face0.png,Indian,Indian,Female,10-19,"[0.02842817 0.00159608 0.33140597 0.00384947 0.01722623 0.5814094
 0.03608466]",[0.04243928 0.00298233 0.00452723 0.9500511 ],[1.8176626e-05 9.9998182e-01],"[6.4300858e-09 2.0418644e-03 6.4433897e-01 3.5267705e-01 9.4122061e-04
 9.0054550e-07 4.5467319e-10 1.7826879e-11 6.4687296e-13]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0056_face0.png,Indian,Indian,Female,10-19,"[1.4981468e-02 1.3486999e-04 1.5702422e-01 8.4663095e-04 5.6752511e-03
 7.7514136e-01 4.6196204e-02]",[1.2838377e-02 2.4448065e-04 2.4097489e-02 9.6281970e-01],[4.8941097e-06 9.9999505e-01],"[1.2304311e-08 2.0724812e-03 6.6748428e-01 3.2814384e-01 2.2963055e-03
 3.0995698e-06 3.1812288e-09 1.8299846e-10 3.3852589e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0057_face0.png,Latino_Hispanic,Indian,Female,20-29,"[0.23281772 0.00111973 0.35509762 0.00662049 0.02935325 0.20636457
 0.1686266 ]",[0.25311467 0.00523118 0.17922737 0.56242675],[7.243459e-07 9.999993e-01],"[1.2366644e-09 4.6557648e-04 3.4742826e-01 6.4843643e-01 3.6648638e-03
 4.9544255e-06 1.6635411e-09 4.3104634e-11 1.1973120e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0058_face0.png,East Asian,Asian,Female,20-29,"[2.9430725e-02 1.1680391e-04 1.2941773e-01 4.1437772e-01 3.9388907e-01
 3.0746641e-02 2.0212356e-03]",[4.7674287e-02 6.9941329e-05 9.0980005e-01 4.2455729e-02],[2.3510629e-04 9.9976486e-01],"[1.1917871e-08 2.5512470e-04 3.7599984e-01 6.1287844e-01 1.0838365e-02
 2.8118522e-05 3.5943820e-08 1.4053715e-09 2.6881124e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0059_face0.png,Southeast Asian,Asian,Female,20-29,"[7.2735891e-04 4.5304626e-04 3.4976590e-02 2.2336484e-01 7.2255516e-01
 1.7721813e-02 2.0114589e-04]",[0.00181369 0.00141255 0.95341456 0.04335921],[1.0660613e-05 9.9998933e-01],"[4.2947921e-09 5.6691165e-04 4.9393630e-01 5.0265455e-01 2.8331107e-03
 9.1658239e-06 3.8053414e-09 1.7044632e-10 4.6336220e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0060_face0.png,Southeast Asian,Asian,Female,10-19,"[1.1428109e-02 2.7455238e-04 3.9924255e-01 3.7205931e-02 4.4285843e-01
 1.0664909e-01 2.3412826e-03]",[1.8496085e-02 5.4042152e-04 8.3605075e-01 1.4491281e-01],[3.9289048e-06 9.9999607e-01],"[3.3115480e-08 1.9802291e-02 9.0885317e-01 7.1176700e-02 1.6762523e-04
 1.1589859e-07 3.8086197e-11 2.5197830e-12 5.3655492e-14]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0061_face0.png,White,White,Female,10-19,"[4.8859927e-01 3.6935590e-04 2.4079104e-01 3.2726757e-04 6.6167669e-04
 1.1324120e-01 1.5601018e-01]",[0.79122967 0.00275015 0.01533653 0.1906836 ],[2.1082293e-05 9.9997896e-01],"[1.0200083e-09 5.5795751e-04 6.4446425e-01 3.5418892e-01 7.8828953e-04
 5.4709483e-07 1.5686014e-10 3.8947114e-12 1.2225339e-13]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0062_face0.png,Latino_Hispanic,Asian,Female,10-19,"[0.07669595 0.00166169 0.32735208 0.2441929  0.24925117 0.08614843
 0.01469772]",[0.28740063 0.04264689 0.38585708 0.2840954 ],[1.01869755e-05 9.99989808e-01],"[1.07522915e-08 3.99531703e-03 6.36067092e-01 3.58756036e-01
 1.18009921e-03 1.39135523e-06 1.00028863e-09 3.87053653e-11
 1.44581938e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0063_face0.png,Middle Eastern,White,Female,20-29,"[1.2985578e-01 3.8108370e-05 6.4466991e-02 2.0189121e-04 2.8331272e-04
 2.6991094e-02 7.7816278e-01]",[0.48584282 0.00062822 0.04930342 0.46422553],[8.69893e-05 9.99913e-01],"[1.27166215e-08 2.68688251e-04 2.72770047e-01 7.12754190e-01
 1.41700646e-02 3.70163943e-05 4.62026684e-08 1.30755773e-09
 3.82249198e-11]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0064_face0.png,Middle Eastern,Indian,Female,10-19,"[2.7350914e-01 8.4057756e-05 2.0505546e-01 4.2037969e-03 3.6495046e-03
 1.4845432e-01 3.6504370e-01]",[1.1237355e-01 7.3467940e-04 4.0041674e-02 8.4685010e-01],[0.00104928 0.9989507 ],"[3.3348010e-07 1.6819641e-02 7.5318879e-01 2.2857590e-01 1.4123936e-03
 2.8041632e-06 3.0024845e-09 1.6114211e-10 4.3386713e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0065_face0.png,Middle Eastern,Indian,Female,10-19,"[0.16880031 0.00359302 0.3280817  0.00112444 0.0049738  0.0955175
 0.39790925]",[0.03295115 0.04545504 0.01132521 0.9102686 ],[0.00395647 0.99604356],"[2.8719148e-07 1.1944128e-02 7.8542113e-01 2.0020390e-01 2.4189109e-03
 1.1598663e-05 4.3386521e-08 3.5177339e-09 2.3635005e-10]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0066_face0.png,East Asian,Asian,Female,20-29,"[4.5422334e-04 1.1067438e-05 5.1455493e-03 7.5366354e-01 2.3712519e-01
 3.4733210e-03 1.2707566e-04]",[6.9374387e-04 4.7560985e-05 9.9643356e-01 2.8251871e-03],[2.7442600e-06 9.9999726e-01],"[9.1589785e-09 7.9331134e-04 3.3922702e-01 6.5719026e-01 2.7846235e-03
 4.7767821e-06 1.7571005e-09 8.6015202e-11 1.4904974e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0067_face0.png,Latino_Hispanic,Indian,Female,10-19,"[0.2742026  0.00126684 0.329132   0.00542688 0.00552919 0.09919106
 0.28525144]",[0.32491338 0.01303258 0.1964362  0.46561787],[9.284215e-07 9.999991e-01],"[4.8475784e-10 9.2124229e-04 6.6655403e-01 3.3182022e-01 7.0407346e-04
 4.5145165e-07 7.7612014e-11 1.6863223e-12 4.4692023e-14]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0068_face0.png,Indian,Indian,Female,20-29,"[1.9874278e-02 6.6437799e-04 1.8007228e-01 2.0656977e-03 1.0128195e-02
 7.6322806e-01 2.3967030e-02]",[1.9569466e-02 5.2995840e-04 6.4866871e-02 9.1503376e-01],[7.891001e-06 9.999921e-01],"[6.15392182e-10 1.60476789e-04 4.27450955e-01 5.64738333e-01
 7.64223188e-03 7.96775566e-06 4.89538587e-09 1.00675135e-10
 1.56664113e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0069_face0.png,Latino_Hispanic,White,Female,20-29,"[0.16603681 0.0011433  0.5154101  0.1393321  0.08971547 0.072534
 0.01582823]",[0.50401074 0.00589751 0.36186287 0.12822881],[5.7695015e-06 9.9999422e-01],"[3.0349579e-08 1.6183651e-03 3.6359155e-01 6.3080597e-01 3.9784624e-03
 5.6329518e-06 4.8384270e-09 1.4402191e-10 4.7393591e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0070_face0.png,Southeast Asian,Asian,Female,10-19,"[4.1942904e-03 6.4327200e-05 5.5484138e-02 3.4345007e-01 5.6021452e-01
 3.0941749e-02 5.6508584e-03]",[0.03493763 0.00814655 0.4904303  0.46648553],[7.7025597e-06 9.9999225e-01],"[7.4786044e-09 9.0644608e-04 5.0270140e-01 4.9496818e-01 1.4218946e-03
 1.9747565e-06 1.2134788e-09 6.9378898e-11 2.0596573e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0071_face0.png,Indian,Indian,Female,10-19,"[0.02314031 0.00051542 0.30037853 0.07406669 0.1282564  0.40584037
 0.06780227]",[0.13647306 0.00700819 0.34930545 0.5072133 ],[4.6686505e-06 9.9999535e-01],"[7.4468820e-10 1.9990976e-04 5.2441287e-01 4.7399715e-01 1.3886377e-03
 1.3438032e-06 4.0488535e-10 1.6317689e-11 2.9707633e-13]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0072_face0.png,Latino_Hispanic,Indian,Female,10-19,"[5.0460588e-02 2.2555655e-04 6.7727143e-01 5.6865993e-03 2.7195893e-02
 2.2474486e-01 1.4415067e-02]",[0.42853883 0.0011469  0.01229128 0.558023  ],[0.0055766 0.9944234],"[4.0800048e-09 8.6201058e-04 7.7282667e-01 2.2571342e-01 5.9714966e-04
 7.5438317e-07 5.3535265e-10 2.6403628e-11 8.6377308e-13]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0073_face0.png,Latino_Hispanic,Indian,Female,10-19,"[4.7805160e-02 6.4508022e-05 4.5068708e-01 9.9914744e-03 3.5834715e-02
 4.2750451e-01 2.8112512e-02]",[2.0889299e-02 7.0474307e-05 9.8746438e-03 9.6916562e-01],[7.5324519e-05 9.9992466e-01],"[1.8338104e-08 2.4185169e-03 6.7488796e-01 3.2073352e-01 1.9558088e-03
 4.1323287e-06 3.7806522e-09 2.0539190e-10 4.6398245e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0074_face0.png,Latino_Hispanic,Indian,Female,10-19,"[0.17344856 0.00064375 0.6361075  0.00420669 0.01506628 0.13649869
 0.03402847]",[0.24352415 0.00362692 0.05010628 0.70274264],[4.152289e-06 9.999959e-01],"[2.7202107e-09 3.8987300e-03 7.4786800e-01 2.4713458e-01 1.0970385e-03
 1.6143882e-06 1.1111484e-09 3.9774642e-11 1.1888088e-12]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0075_face0.png,Indian,Indian,Female,10-19,"[4.4853348e-02 1.0691014e-03 1.7858788e-01 4.2411176e-04 1.9281801e-03
 4.8545930e-01 2.8767806e-01]",[0.02110689 0.00124228 0.01040106 0.96724975],[5.146731e-04 9.994853e-01],"[7.4607343e-08 2.8011196e-03 5.0533670e-01 4.8453510e-01 7.3028537e-03
 2.4186756e-05 5.3141381e-08 2.6453146e-09 1.4004914e-10]",10-19,female,latino
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/fair_selected_faces/selected_faces/10-19/female/latino/0076_face0.png,East Asian,Asian,Female,10-19,"[1.2899359e-02 2.6327434e-05 5.8889389e-02 6.4532334e-01 2.7522847e-01
 5.4276176e-03 2.2054890e-03]",[8.1611453e-03 2.8370265e-04 9.7128469e-01 2.0270484e-02],[5.0549866e-06 9.9999493e-01],"[1.2426934e-08 1.3011985e-03 5.1773643e-01 4.7793010e-01 3.0269884e-03
 5.2111200e-06 4.6115489e-09 1.9229744e-10 5.0923948e-12]",10-19,female,latino
