face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,gt_age,gt_gender,gt_race
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0020_face0.png,Indian,Indian,Male,3-9,"[1.5717023e-06 6.6477584e-04 2.6756435e-04 4.8338602e-08 1.5801563e-05
 9.9900162e-01 4.8606507e-05]",[8.9298683e-06 3.7224276e-04 3.6097710e-05 9.9958277e-01],[0.9968402  0.00315984],"[4.3247896e-05 5.9348553e-01 4.0616447e-01 2.7468620e-04 2.5980316e-05
 5.9411459e-06 1.1973670e-07 2.1326521e-08 6.8437650e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0021_face0.png,Indian,Indian,Male,3-9,"[9.2056735e-06 4.8294376e-05 1.3506621e-03 9.1073964e-08 2.0458054e-05
 9.9837744e-01 1.9380015e-04]",[3.8966453e-05 1.5017211e-04 9.1883398e-05 9.9971896e-01],[9.991308e-01 8.691966e-04],"[3.4405610e-05 7.8906482e-01 2.1084334e-01 5.3055657e-05 3.4492275e-06
 9.3754608e-07 1.8150780e-08 3.4020655e-09 1.0800499e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0022_face0.png,Indian,Indian,Male,3-9,"[8.1429444e-06 4.4350276e-05 1.8177737e-03 9.3896148e-08 4.2795687e-05
 9.9798799e-01 9.8900462e-05]",[1.04924555e-04 1.23729333e-04 1.13328912e-04 9.99657989e-01],[0.9985166  0.00148335],"[3.6650879e-05 6.5871495e-01 3.4117785e-01 6.2863226e-05 5.8716669e-06
 1.7646498e-06 3.9085894e-08 9.2636281e-09 3.5333592e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0023_face0.png,Indian,Indian,Male,3-9,"[7.3293377e-06 2.4694935e-04 1.7529487e-03 1.1616872e-07 7.4460804e-05
 9.9788266e-01 3.5554465e-05]",[9.2101960e-05 5.0207286e-04 5.4381200e-04 9.9886203e-01],[0.9964884  0.00351164],"[1.5096644e-05 6.0660464e-01 3.9322209e-01 1.4727973e-04 9.0159338e-06
 1.8275932e-06 3.1869973e-08 7.9194713e-09 4.0691972e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0024_face0.png,Indian,Indian,Male,10-19,"[8.1970720e-05 2.1109078e-04 6.0261087e-03 3.9403474e-07 3.3301450e-05
 9.9174905e-01 1.8980405e-03]",[3.1869544e-04 2.1889328e-04 1.4020051e-04 9.9932224e-01],[0.95577765 0.0442224 ],"[1.6781760e-05 4.3698007e-01 5.6267726e-01 3.0234686e-04 2.1145639e-05
 2.4066746e-06 3.8951097e-08 6.9531172e-09 2.4507713e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0025_face0.png,Indian,Indian,Male,10-19,"[1.9456204e-06 7.5900214e-05 2.8477059e-04 3.6977510e-09 8.2628065e-07
 9.9960303e-01 3.3449567e-05]",[1.7671186e-05 1.7723339e-04 1.2847184e-05 9.9979228e-01],[0.93775284 0.06224715],"[5.1319644e-06 4.0321591e-01 5.9643102e-01 3.3759352e-04 9.7578313e-06
 5.9524132e-07 3.9783261e-09 5.4724808e-10 1.4987627e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0026_face0.png,Indian,Indian,Male,10-19,"[4.4573950e-05 4.7112774e-04 2.0255882e-03 8.0261316e-08 7.6145125e-06
 9.9609929e-01 1.3516960e-03]",[5.1499333e-04 1.1629409e-03 4.3465654e-05 9.9827868e-01],[0.9972148  0.00278517],"[5.64436277e-06 2.95588523e-01 7.03590155e-01 7.91283033e-04
 2.22658346e-05 2.09281166e-06 2.22097043e-08 4.08094536e-09
 1.15068455e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0027_face0.png,Indian,Indian,Male,10-19,"[3.0913625e-06 5.0661791e-05 9.5986453e-04 1.0606373e-07 2.5495856e-05
 9.9862415e-01 3.3664019e-04]",[2.9461737e-05 1.5030273e-04 2.1587420e-04 9.9960434e-01],[9.9958992e-01 4.1010635e-04],"[8.2953320e-06 4.8001271e-01 5.1988983e-01 8.5511681e-05 3.0407120e-06
 5.4639355e-07 7.8325053e-09 1.1913526e-09 2.2436671e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0028_face0.png,Indian,Indian,Male,10-19,"[5.5785065e-05 9.2813477e-04 2.2948179e-03 6.9944306e-08 6.4281139e-06
 9.8774737e-01 8.9674173e-03]",[2.2083161e-05 5.5985193e-04 1.0087230e-05 9.9940801e-01],[0.9984277  0.00157226],"[2.3181814e-05 3.7340456e-01 6.2622392e-01 3.2041117e-04 2.2890365e-05
 4.8613747e-06 1.0769459e-07 3.0014196e-08 8.2099372e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0029_face0.png,Indian,Indian,Male,3-9,"[1.1091137e-06 5.8311449e-05 1.7191995e-04 1.1912210e-08 4.9360542e-06
 9.9974632e-01 1.7438444e-05]",[1.4769097e-05 1.1254508e-04 3.0679021e-05 9.9984199e-01],[0.98863995 0.01136007],"[1.1115789e-04 7.3410922e-01 2.6548806e-01 2.4849258e-04 3.4428129e-05
 8.4234807e-06 1.5669478e-07 3.3821500e-08 1.2585520e-09]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0030_face0.png,Indian,Indian,Male,10-19,"[8.5958591e-06 2.1571135e-04 8.3817972e-04 9.3237581e-08 1.8292776e-05
 9.9820739e-01 7.1176619e-04]",[1.7316515e-05 5.2707008e-04 3.6931477e-05 9.9941874e-01],[9.9998903e-01 1.0960834e-05],"[9.6428112e-06 4.0156326e-01 5.9821200e-01 2.0636291e-04 7.0921233e-06
 1.6444924e-06 2.5771451e-08 3.1094030e-09 4.1704466e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0031_face0.png,Indian,Indian,Male,3-9,"[2.8160646e-06 2.3682789e-04 5.9316272e-04 4.2016389e-08 1.0766222e-05
 9.9908489e-01 7.1535884e-05]",[6.7212619e-05 5.9966440e-04 1.1330406e-04 9.9921983e-01],[0.99158424 0.00841576],"[2.7635391e-05 7.4581963e-01 2.5403962e-01 1.0842854e-04 4.0687964e-06
 5.5222228e-07 8.4214475e-09 1.3528191e-09 3.7182073e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0032_face0.png,Indian,Indian,Male,3-9,"[1.7713734e-05 2.3112510e-04 2.5764415e-03 2.2194260e-07 4.7213620e-05
 9.9655837e-01 5.6889106e-04]",[3.6530302e-05 1.9269502e-04 1.9921144e-04 9.9957156e-01],[9.9988979e-01 1.1024274e-04],"[1.0280262e-05 5.7153106e-01 4.2832893e-01 1.2574242e-04 3.5760738e-06
 4.5860560e-07 6.0067245e-09 1.0338734e-09 2.3197241e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0033_face0.png,Indian,Indian,Male,10-19,"[4.6194987e-06 4.2087020e-04 1.0475999e-03 1.8197198e-07 2.6996147e-05
 9.9844950e-01 5.0161954e-05]",[1.5342988e-05 4.1849809e-04 1.0363255e-04 9.9946249e-01],[0.99833703 0.00166301],"[4.20207152e-06 3.19760621e-01 6.80031002e-01 1.96587658e-04
 6.61874219e-06 8.60108571e-07 1.20143735e-08 1.68217862e-09
 5.15599508e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0034_face0.png,Indian,Indian,Male,3-9,"[2.3195989e-05 1.3420198e-04 3.6884272e-03 2.0233546e-08 5.4733155e-06
 9.9257874e-01 3.5699292e-03]",[2.0113905e-04 1.9866155e-04 1.2793715e-04 9.9947232e-01],[0.9986911  0.00130896],"[2.6079317e-05 6.8524271e-01 3.1469998e-01 2.8124836e-05 2.2253128e-06
 8.6822212e-07 1.6404694e-08 2.9122584e-09 5.7126581e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0035_face0.png,Indian,Indian,Male,3-9,"[2.5621764e-06 5.4803266e-05 4.7698370e-04 7.1493029e-09 3.1908594e-06
 9.9940920e-01 5.3257649e-05]",[1.3220035e-05 1.0420014e-04 8.0458449e-05 9.9980211e-01],[0.9382444  0.06175559],"[2.6194746e-05 6.0742146e-01 3.9233190e-01 2.0519324e-04 1.3380606e-05
 1.8106393e-06 2.2027848e-08 5.4172897e-09 2.2785163e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0036_face0.png,Indian,Indian,Male,3-9,"[9.3340050e-06 1.6663240e-04 1.6720138e-03 2.2432316e-08 6.1903202e-06
 9.9777383e-01 3.7189576e-04]",[1.1642815e-04 1.7071914e-04 1.4344171e-04 9.9956936e-01],[0.9943936  0.00560645],"[5.0250532e-05 8.4221560e-01 1.5768225e-01 4.8647482e-05 2.5773475e-06
 6.1903933e-07 8.8606082e-09 1.5760282e-09 4.8871036e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0037_face0.png,Indian,Indian,Male,3-9,"[3.31536012e-06 1.76014015e-04 6.37732621e-04 1.27797355e-08
 4.39074211e-06 9.99051094e-01 1.27403007e-04]",[1.3251753e-05 1.7173546e-04 4.4214685e-05 9.9977076e-01],[0.9970242  0.00297582],"[1.7725954e-05 6.5214807e-01 3.4769884e-01 1.2944319e-04 5.1404759e-06
 7.8523738e-07 8.6692431e-09 1.2072948e-09 3.0876812e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0038_face0.png,Indian,Indian,Male,3-9,"[4.0628522e-05 3.9610124e-04 3.3888074e-03 3.0591255e-07 3.3793891e-05
 9.9448836e-01 1.6520632e-03]",[2.3686927e-05 2.7796344e-04 5.8399011e-05 9.9963999e-01],[0.98418564 0.01581434],"[1.97637073e-05 5.68712831e-01 4.31149870e-01 1.07387445e-04
 8.41903511e-06 1.74033471e-06 4.08225809e-08 8.77995543e-09
 3.06999870e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0039_face0.png,Indian,Indian,Male,3-9,"[6.5507807e-06 1.5325654e-04 1.2094474e-03 7.6854043e-08 1.4989531e-05
 9.9804866e-01 5.6705519e-04]",[4.7616228e-05 3.9414925e-04 4.0844112e-04 9.9914980e-01],[0.998627   0.00137296],"[6.2168074e-05 7.0091623e-01 2.9895905e-01 5.3444859e-05 6.3009220e-06
 2.7793310e-06 8.1098598e-08 1.7539740e-08 4.2763676e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0040_face0.png,Indian,Indian,Male,10-19,"[4.3132854e-06 9.5964624e-03 3.5945757e-04 1.5366005e-06 1.0454764e-04
 9.8986232e-01 7.1303744e-05]",[1.7831457e-05 6.6820076e-03 1.4382174e-04 9.9315631e-01],[0.9910309  0.00896913],"[3.8645365e-05 4.6201470e-01 5.3649920e-01 1.3690369e-03 6.9703841e-05
 8.5481315e-06 1.5485901e-07 2.3805288e-08 1.4080372e-09]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0041_face0.png,Indian,Indian,Male,3-9,"[3.2045723e-06 7.3443654e-05 1.6110367e-03 1.7245405e-07 8.5968204e-05
 9.9818712e-01 3.8988841e-05]",[1.7473889e-05 1.4415679e-04 1.5862680e-04 9.9967974e-01],[9.9945807e-01 5.4195285e-04],"[2.0938436e-05 5.7797462e-01 4.2191181e-01 8.1009945e-05 8.4734120e-06
 3.0138874e-06 7.0332774e-08 1.0173984e-08 3.6423806e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0042_face0.png,Indian,Indian,Male,3-9,"[9.3161934e-06 1.3797253e-04 1.4868292e-03 3.5966178e-07 5.4914795e-05
 9.9804473e-01 2.6588730e-04]",[6.7567162e-05 2.4856770e-04 2.5694989e-04 9.9942696e-01],[0.99884474 0.00115522],"[3.3063036e-05 7.5985277e-01 2.4005425e-01 5.6272780e-05 2.9928040e-06
 5.9811651e-07 1.0304697e-08 2.7646674e-09 8.6090177e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0043_face0.png,Indian,Indian,Male,3-9,"[4.5736648e-05 2.4041249e-03 4.0773978e-03 1.8580329e-07 2.7811540e-05
 9.9091601e-01 2.5287597e-03]",[6.4038162e-05 8.4740162e-04 9.6082920e-05 9.9899244e-01],[0.9975151 0.0024849],"[2.6243444e-05 5.8019966e-01 4.1961333e-01 1.5154800e-04 8.0438112e-06
 1.1797207e-06 1.9337630e-08 3.4763497e-09 6.6015346e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0044_face0.png,Indian,Indian,Male,3-9,"[2.5003403e-04 3.6464544e-04 4.8987963e-03 1.9524159e-06 6.7734640e-05
 9.8236483e-01 1.2051970e-02]",[8.3377783e-04 1.5465189e-03 4.0532881e-04 9.9721438e-01],[0.911582   0.08841803],"[8.8523775e-05 7.1547014e-01 2.8394142e-01 4.8076437e-04 1.7072640e-05
 2.1155456e-06 3.1314734e-08 6.9086572e-09 4.4431980e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0045_face0.png,Indian,Indian,Male,3-9,"[1.8303161e-05 8.9255173e-04 1.9055330e-03 3.3306360e-08 8.1971202e-06
 9.9701232e-01 1.6308072e-04]",[6.1048755e-05 9.7659323e-04 4.8187441e-05 9.9891418e-01],[0.85825974 0.14174026],"[3.44835680e-05 7.26831436e-01 2.72897035e-01 2.24578063e-04
 1.14392333e-05 9.51801667e-07 1.08118385e-08 2.23106400e-09
 9.32617525e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0046_face0.png,Indian,Indian,Male,3-9,"[6.9581133e-06 1.2524627e-04 1.6569709e-03 4.0218953e-07 1.3011179e-04
 9.9801767e-01 6.2659594e-05]",[2.9911193e-05 2.2374313e-04 2.5743057e-04 9.9948895e-01],[0.9966051  0.00339488],"[5.1215293e-06 5.0198680e-01 4.9791029e-01 9.3586656e-05 3.5787186e-06
 5.5651441e-07 8.8437790e-09 1.7643080e-09 6.1122156e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0047_face0.png,Indian,Indian,Male,10-19,"[6.5353888e-05 2.6173077e-03 5.2845292e-03 9.1808701e-08 1.7628032e-05
 9.9050927e-01 1.5057946e-03]",[1.1374034e-04 3.8176037e-03 5.7788358e-05 9.9601084e-01],[0.9979546  0.00204541],"[7.3675737e-06 3.5578182e-01 6.4384830e-01 3.5284349e-04 8.9015030e-06
 8.2975401e-07 8.9720151e-09 1.2461583e-09 2.4788373e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0048_face0.png,Indian,Indian,Male,3-9,"[4.4480912e-06 1.4711184e-04 1.2121534e-03 1.5727304e-07 5.2377876e-05
 9.9855357e-01 3.0138277e-05]",[2.8762472e-05 3.4906456e-04 5.4684246e-04 9.9907535e-01],[0.9857113  0.01428869],"[1.1518522e-05 6.1689115e-01 3.8294989e-01 1.4155329e-04 5.3383578e-06
 5.3841075e-07 5.9145506e-09 9.6614095e-10 3.0507173e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0049_face0.png,Indian,Indian,Male,10-19,"[6.0922670e-05 1.2835735e-04 6.8614762e-03 5.5393878e-07 1.1610944e-04
 9.8716247e-01 5.6700562e-03]",[4.4619184e-05 9.8001132e-05 1.3207717e-04 9.9972528e-01],[9.99895871e-01 1.04171384e-04],"[9.0449694e-06 3.7273419e-01 6.2712049e-01 1.2929272e-04 5.6607482e-06
 1.3507325e-06 2.0845590e-08 4.0901806e-09 7.0601990e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0050_face0.png,Indian,Indian,Male,10-19,"[2.4377674e-04 1.3067580e-02 1.2579889e-02 6.2867947e-08 1.2318659e-05
 9.7144330e-01 2.6530840e-03]",[6.5036860e-05 1.5319586e-03 3.2871481e-05 9.9837011e-01],[0.9918395  0.00816047],"[4.88520891e-06 3.25915158e-01 6.73863709e-01 2.06850207e-04
 8.46680814e-06 8.64152469e-07 1.36645859e-08 3.06750758e-09
 1.05541305e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0051_face0.png,Indian,Indian,Male,3-9,"[2.1245622e-05 1.7192618e-04 3.0185485e-03 4.0636937e-07 4.3442993e-05
 9.9600273e-01 7.4157567e-04]",[3.6998619e-05 1.7811684e-04 2.6126075e-04 9.9952364e-01],[9.9969894e-01 3.0105235e-04],"[1.7227885e-05 6.3409585e-01 3.6581713e-01 6.5134780e-05 3.6208528e-06
 9.3825986e-07 1.7705842e-08 2.7213631e-09 6.3332263e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0052_face0.png,Indian,Indian,Male,3-9,"[1.4242304e-04 5.1632345e-05 5.7464805e-03 3.9531099e-07 5.3649208e-05
 9.9197966e-01 2.0257575e-03]",[2.8893030e-03 1.5801108e-04 4.1780260e-04 9.9653482e-01],[0.99793166 0.00206833],"[1.8251427e-05 5.3207964e-01 4.6765086e-01 2.3330326e-04 1.5833179e-05
 2.0979230e-06 2.6982587e-08 6.6220043e-09 2.6597444e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0053_face0.png,Indian,Indian,Male,3-9,"[2.3986868e-05 6.0351791e-05 2.2540425e-03 2.4713566e-07 1.5717431e-05
 9.9706656e-01 5.7910266e-04]",[1.9222117e-04 9.4835639e-05 2.4155338e-04 9.9947143e-01],[0.99030477 0.0096952 ],"[3.0317316e-05 5.7209736e-01 4.2723846e-01 6.0330756e-04 2.7695491e-05
 2.7215362e-06 3.1368348e-08 5.8380514e-09 1.9260603e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0054_face0.png,Indian,Indian,Male,10-19,"[3.5950539e-05 5.8339549e-05 2.4716207e-03 3.1725619e-08 3.8960857e-06
 9.9463922e-01 2.7909589e-03]",[1.4530974e-04 5.8603244e-05 5.2205465e-05 9.9974388e-01],[9.996821e-01 3.178444e-04],"[5.8670225e-06 4.0442535e-01 5.9544039e-01 1.2062957e-04 6.4011269e-06
 1.2716337e-06 1.6673848e-08 2.1739301e-09 3.6621574e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0055_face0.png,Indian,Indian,Male,3-9,"[6.2614231e-06 2.2950495e-04 1.0911524e-03 9.3146966e-08 1.7349103e-05
 9.9845785e-01 1.9775637e-04]",[8.1680329e-05 1.0963740e-04 1.9013911e-04 9.9961853e-01],[0.99424756 0.00575246],"[1.42563495e-05 6.05155766e-01 3.94759059e-01 6.60909063e-05
 4.00678300e-06 7.86035343e-07 1.50378163e-08 3.36011330e-09
 9.23672111e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0056_face0.png,Indian,Indian,Male,3-9,"[2.8625188e-06 9.5975753e-05 5.6321156e-04 6.7458778e-08 1.9097462e-05
 9.9835926e-01 9.5951860e-04]",[5.0832521e-05 2.8683309e-04 2.3659019e-04 9.9942571e-01],[9.9966997e-01 3.3002248e-04],"[4.57844908e-05 7.74350882e-01 2.25538790e-01 6.03604676e-05
 3.19812557e-06 9.58552278e-07 1.38474485e-08 3.15717252e-09
 7.64900018e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0057_face0.png,Indian,Indian,Male,3-9,"[4.4837430e-05 1.4365264e-04 3.0047423e-03 1.5827348e-07 1.3049169e-05
 9.9611843e-01 6.7515188e-04]",[6.8998197e-05 2.0453741e-04 1.2967509e-04 9.9959677e-01],[0.913869   0.08613097],"[8.0139245e-05 6.3471395e-01 3.6472338e-01 4.1556021e-04 5.5952241e-05
 1.0730554e-05 2.4653573e-07 7.1907436e-08 2.5357978e-09]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0058_face0.png,Indian,Indian,Male,3-9,"[2.0280411e-06 1.7066906e-05 4.6556263e-04 2.5143724e-08 6.0083976e-06
 9.9943870e-01 7.0677008e-05]",[4.3609900e-05 7.6695083e-05 1.3729140e-04 9.9974245e-01],[9.9935001e-01 6.4994866e-04],"[4.4341650e-05 7.8121042e-01 2.1870393e-01 3.7795762e-05 2.8329468e-06
 6.7424776e-07 9.3802468e-09 1.5684594e-09 3.9949814e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0059_face0.png,Indian,Indian,Male,3-9,"[1.6195255e-06 3.6217348e-04 3.9635535e-04 4.7111079e-08 1.6158177e-05
 9.9920070e-01 2.3012773e-05]",[3.2236403e-06 3.7315898e-04 5.7004119e-05 9.9956661e-01],[0.99370664 0.00629337],"[1.2410866e-05 5.6924570e-01 4.3057278e-01 1.6171100e-04 6.6106459e-06
 8.4591807e-07 1.2203265e-08 1.5879952e-09 5.2254395e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0060_face0.png,Indian,Indian,Male,3-9,"[1.6748989e-05 4.8389561e-03 1.1788562e-03 1.1276743e-07 2.4332685e-05
 9.9370885e-01 2.3216585e-04]",[1.0583050e-04 6.3135130e-03 1.7473656e-04 9.9340594e-01],[0.9981055  0.00189446],"[1.0911466e-05 5.1161551e-01 4.8818928e-01 1.7408423e-04 8.5823212e-06
 1.5837541e-06 3.8322682e-08 6.2750543e-09 1.5950896e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0061_face0.png,Indian,Indian,Male,3-9,"[4.4796307e-05 4.9858534e-04 4.8089293e-03 8.9862368e-07 1.3021909e-04
 9.9315369e-01 1.3629140e-03]",[2.7475755e-05 1.0707305e-04 1.9758027e-04 9.9966782e-01],[9.9968308e-01 3.1693146e-04],"[3.7604270e-05 5.7823688e-01 4.2161691e-01 9.8530567e-05 7.5727403e-06
 2.4342633e-06 6.2370376e-08 1.1827495e-08 2.9104749e-10]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0062_face0.png,Indian,Indian,Male,3-9,"[3.9481379e-06 3.2950207e-05 9.7300223e-04 7.5173716e-08 1.7131006e-05
 9.9890345e-01 6.9399764e-05]",[3.9987321e-05 1.6585845e-04 3.3850138e-04 9.9945569e-01],[9.9906355e-01 9.3646575e-04],"[1.9065748e-05 7.0509171e-01 2.9480731e-01 7.8443867e-05 2.9220625e-06
 5.0348621e-07 7.0024528e-09 1.0621278e-09 2.9552572e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0063_face0.png,Indian,Indian,Male,3-9,"[2.7188855e-05 1.7663871e-04 2.2178991e-03 8.6948369e-09 2.2649749e-06
 9.9695468e-01 6.2137510e-04]",[1.18615244e-04 1.74548841e-04 3.68485016e-05 9.99669969e-01],[0.9836491  0.01635092],"[2.6756155e-05 7.6527297e-01 2.3459652e-01 9.7389508e-05 5.4100378e-06
 9.3082809e-07 1.1438416e-08 1.7629344e-09 5.2843535e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0064_face0.png,Indian,Indian,Male,3-9,"[3.0752843e-05 3.3468244e-04 2.4670355e-03 1.5447756e-07 2.1845479e-05
 9.9662936e-01 5.1625527e-04]",[1.1207070e-04 1.8439195e-04 9.6616939e-05 9.9960691e-01],[0.9897882  0.01021182],"[1.9730940e-04 7.4839169e-01 2.5099537e-01 3.5449982e-04 4.9344770e-05
 1.1441506e-05 3.2547891e-07 1.1052734e-07 5.4885398e-09]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0065_face0.png,Indian,Indian,Male,3-9,"[7.8919766e-06 9.5710064e-05 1.9072073e-03 2.0920986e-07 2.5205461e-05
 9.9780005e-01 1.6373691e-04]",[5.0296108e-05 1.6655074e-04 2.4511223e-04 9.9953806e-01],[9.9914908e-01 8.5093745e-04],"[1.8343817e-05 7.7055705e-01 2.2934321e-01 7.7287594e-05 3.4538259e-06
 6.7574763e-07 9.2583639e-09 7.5975615e-10 1.7331718e-11]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0066_face0.png,Indian,Indian,Male,3-9,"[3.3381309e-06 7.8526449e-05 8.1821420e-04 1.2633656e-08 5.1549682e-06
 9.9889028e-01 2.0455386e-04]",[3.4491546e-05 2.1981515e-04 1.9256207e-04 9.9955314e-01],[0.99041694 0.0095831 ],"[1.5908468e-04 7.5384951e-01 2.4589188e-01 8.0281250e-05 1.3195215e-05
 5.8498508e-06 1.7235850e-07 4.5130502e-08 1.4232432e-09]",0-9,male,latino
/scratch/project_462000771/mengting/projects/bias/kolors/fair_selected_faces/selected_faces/0-9/male/latino/0067_face0.png,Indian,Indian,Male,3-9,"[8.2946272e-06 1.9828118e-04 1.7447093e-03 1.2076377e-07 3.5391320e-05
 9.9784762e-01 1.6565362e-04]",[6.7484856e-05 2.6068249e-04 4.4826802e-04 9.9922359e-01],[9.9986094e-01 1.3908054e-04],"[7.3431020e-06 5.2579904e-01 4.7410062e-01 8.9046465e-05 3.3267979e-06
 6.0077451e-07 9.6421058e-09 1.2790592e-09 2.3059716e-11]",0-9,male,latino
