face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0196_face0.png,White,White,Male,20-29,"[9.9802566e-01 5.7489970e-06 5.3267973e-04 1.7692922e-05 1.5664908e-05
 4.8113884e-06 1.3977127e-03]",[9.9994367e-01 4.7844983e-06 2.7825090e-05 2.3646353e-05],[0.93899286 0.06100718],"[2.6457070e-07 1.9977946e-04 1.0778861e-01 8.4436983e-01 4.5529798e-02
 2.0853397e-03 2.4433535e-05 1.8247633e-06 2.2002106e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0197_face0.png,White,White,Male,20-29,"[9.9972504e-01 7.3714489e-07 1.1305405e-04 4.5129053e-07 2.6902869e-06
 2.0391406e-06 1.5597898e-04]",[9.9999815e-01 1.9755367e-07 3.1388956e-07 1.3292164e-06],[9.999921e-01 7.944787e-06],"[8.3556495e-09 1.7425318e-05 3.5066448e-02 9.2394125e-01 4.0695250e-02
 2.7907279e-04 5.4393109e-07 4.2261910e-09 1.4306090e-10]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0198_face0.png,White,White,Male,30-39,"[9.8840672e-01 2.6779837e-04 9.4352104e-03 4.4409862e-05 9.7512115e-05
 9.4151619e-04 8.0687203e-04]",[9.9538815e-01 9.4029011e-04 1.8662772e-03 1.8052947e-03],[9.9988949e-01 1.1055813e-04],"[1.43759751e-08 3.47645226e-07 3.37826787e-04 1.98357835e-01
 6.88091934e-01 1.11832164e-01 1.37300394e-03 6.70637201e-06
 2.15087653e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0199_face0.png,White,White,Male,20-29,"[9.7261369e-01 2.9827809e-06 2.6448434e-03 1.3831995e-05 2.1678114e-05
 1.8820370e-04 2.4514776e-02]",[9.9900526e-01 3.8264548e-05 3.9519007e-05 9.1692951e-04],[0.7399268  0.26007318],"[3.0109805e-07 8.6895190e-05 5.1127490e-02 8.0672383e-01 1.3557670e-01
 6.4214393e-03 6.1768624e-05 1.4747435e-06 1.5837199e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0200_face0.png,White,White,Male,30-39,"[9.9063569e-01 5.4004566e-05 2.0793846e-03 2.7159806e-06 8.2460310e-06
 1.2906104e-04 7.0909788e-03]",[9.9969006e-01 8.7882247e-05 1.4045142e-05 2.0795828e-04],[9.9946707e-01 5.3289806e-04],"[4.2997520e-08 1.7542116e-06 1.3374231e-03 2.9718769e-01 5.9622902e-01
 1.0322536e-01 1.9957582e-03 2.2232096e-05 7.2222036e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0201_face0.png,White,White,Male,20-29,"[8.5435694e-01 1.0495302e-05 4.4723239e-02 2.6441565e-05 7.1301118e-05
 5.5698645e-03 9.5241673e-02]",[9.8889542e-01 1.9494088e-05 4.4719720e-05 1.1040352e-02],[0.9810182  0.01898175],"[1.6561457e-07 2.2435928e-05 4.8720308e-02 7.7621520e-01 1.6288370e-01
 1.1825153e-02 3.1637904e-04 1.5237447e-05 1.3993941e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0202_face0.png,White,White,Male,20-29,"[7.4230015e-01 8.3598838e-04 1.5657966e-01 1.5249676e-05 1.7705464e-04
 1.6120033e-02 8.3971843e-02]",[9.3613422e-01 1.9967789e-03 4.8161953e-04 6.1387353e-02],[9.9995708e-01 4.2923984e-05],"[6.94444537e-08 9.08460606e-06 3.84675362e-03 5.09961426e-01
 4.68057960e-01 1.80173684e-02 1.05510786e-04 1.76477863e-06
 5.86703024e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0203_face0.png,White,White,Male,20-29,"[9.9949360e-01 1.4246264e-07 1.0233513e-04 4.8580778e-06 7.1535878e-06
 1.8619126e-06 3.9016720e-04]",[9.9963850e-01 2.0030968e-06 1.3277367e-04 2.2671462e-04],[0.9986064  0.00139363],"[2.0238140e-08 1.2469631e-05 5.0044708e-02 8.9974338e-01 4.8829105e-02
 1.3612745e-03 8.8888573e-06 1.6261005e-07 8.5886267e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0204_face0.png,White,White,Male,20-29,"[9.9905133e-01 8.2927336e-06 2.2693579e-04 6.6353590e-07 1.5165945e-06
 5.8308628e-06 7.0535322e-04]",[9.9994516e-01 1.8980656e-06 4.8641923e-06 4.8106642e-05],[9.9976903e-01 2.3097357e-04],"[2.5307882e-08 2.3765379e-06 2.9853955e-03 4.8236457e-01 4.6592262e-01
 4.8061743e-02 6.5698189e-04 6.0830653e-06 2.0071427e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0205_face0.png,White,White,Male,20-29,"[9.8112607e-01 4.8182646e-06 2.3497927e-03 2.8534262e-06 5.5062951e-06
 3.8662431e-05 1.6472295e-02]",[9.9984795e-01 6.0374041e-06 7.3803872e-06 1.3862972e-04],[0.9427368  0.05726314],"[2.7723402e-07 3.8879480e-05 4.2905714e-02 8.4911972e-01 1.0153692e-01
 6.2942342e-03 9.9953169e-05 3.9515853e-06 3.9521896e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0206_face0.png,White,White,Male,20-29,"[6.7556447e-01 4.9001221e-05 6.6818953e-02 1.9448160e-03 1.4818114e-03
 2.9725749e-03 2.5116834e-01]",[9.6651858e-01 4.3382839e-04 5.0682672e-03 2.7979339e-02],[9.991501e-01 8.499220e-04],"[7.4402800e-07 1.7601369e-05 7.9799490e-03 6.6659236e-01 3.1640926e-01
 8.9213960e-03 7.3856892e-05 4.5521765e-06 2.3827508e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0207_face0.png,White,White,Male,20-29,"[8.2616466e-01 6.9145017e-06 1.6963845e-02 2.2046512e-05 6.7425295e-05
 1.5851154e-03 1.5518993e-01]",[9.9747562e-01 2.1287033e-05 1.2661803e-04 2.3765562e-03],[0.9986064  0.00139361],"[3.17132134e-08 1.69217328e-05 6.72394186e-02 8.70075226e-01
 6.14085458e-02 1.24901917e-03 1.05374575e-05 3.67760947e-07
 2.46995473e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0208_face0.png,White,White,Male,20-29,"[9.85721588e-01 2.60684237e-06 1.48196367e-03 2.62137678e-06
 7.62754235e-06 4.85468263e-05 1.27350055e-02]",[9.9987501e-01 2.6315043e-05 3.4105320e-05 6.4646425e-05],[9.9989784e-01 1.0217911e-04],"[6.7631865e-09 6.5469186e-07 2.3435242e-03 8.1407547e-01 1.8067798e-01
 2.8928500e-03 9.3793024e-06 1.0354614e-07 2.6832199e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0209_face0.png,White,White,Male,20-29,"[9.7128397e-01 7.0475966e-05 5.5901445e-03 1.0100852e-05 2.4801051e-05
 3.3231999e-04 2.2688119e-02]",[9.9920809e-01 4.0472700e-05 2.9812651e-05 7.2157854e-04],[0.9902957  0.00970431],"[6.1296404e-08 1.4390043e-05 2.5724581e-02 8.4897536e-01 1.1857132e-01
 6.5802536e-03 1.2828782e-04 5.4126067e-06 3.8116673e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0210_face0.png,White,White,Male,20-29,"[9.7134900e-01 1.8574365e-05 1.2797977e-02 1.7615876e-05 3.4882160e-05
 2.3569335e-04 1.5546324e-02]",[9.956636e-01 8.211132e-05 3.394883e-04 3.914768e-03],[9.9998617e-01 1.3847323e-05],"[2.3519775e-09 5.1594481e-07 1.5293061e-02 9.3085116e-01 5.3470492e-02
 3.8303473e-04 1.7279779e-06 3.9907832e-08 1.0791444e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0211_face0.png,White,White,Male,30-39,"[7.78743565e-01 1.11437833e-03 1.01861708e-01 1.39917931e-04
 1.19078450e-03 5.38003771e-03 1.11569524e-01]",[0.99049294 0.00146706 0.00157133 0.00646862],[9.9976814e-01 2.3186555e-04],"[1.5235781e-06 9.3215285e-06 6.0631678e-04 4.0987846e-02 4.6327990e-01
 4.5053050e-01 4.4072490e-02 4.9967330e-04 1.2423254e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0212_face0.png,White,White,Male,30-39,"[9.9742395e-01 3.6553829e-05 6.6863204e-04 2.4867579e-06 6.3280058e-06
 6.3555795e-05 1.7984903e-03]",[9.9921870e-01 8.7452527e-06 2.6475154e-05 7.4609742e-04],[0.9984471  0.00155291],"[1.7640055e-07 6.3366356e-06 1.1219444e-03 2.5323299e-01 6.1678499e-01
 1.2637371e-01 2.4541877e-03 2.4430408e-05 1.1981767e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0213_face0.png,White,Asian,Male,20-29,"[0.59640855 0.00421536 0.13645011 0.16848065 0.02682292 0.01329073
 0.05433175]",[0.20959674 0.0527475  0.611774   0.12588178],[0.8244797  0.17552029],"[2.4401388e-06 1.8514642e-03 1.0087504e-01 8.3187521e-01 6.4356849e-02
 1.0301777e-03 7.6664573e-06 9.9791032e-07 1.3410389e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0214_face0.png,White,White,Male,20-29,"[8.3635789e-01 9.6019974e-04 7.2802477e-02 4.8214331e-04 8.4296701e-04
 2.1169247e-02 6.7385003e-02]",[9.5802337e-01 1.3647332e-03 5.3438038e-04 4.0077537e-02],[0.9966476  0.00335245],"[2.4878400e-07 1.0688944e-05 6.8662167e-03 6.3716781e-01 3.3390698e-01
 2.1573773e-02 4.5555367e-04 1.6909504e-05 1.7698343e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0215_face0.png,White,White,Male,20-29,"[9.9693841e-01 2.0812029e-05 1.8019185e-03 5.0360209e-06 1.4172086e-05
 6.2860301e-05 1.1569045e-03]",[9.9992472e-01 2.1594558e-06 5.2684968e-06 6.7956455e-05],[9.9983895e-01 1.6102521e-04],"[2.3827353e-07 1.0436860e-05 3.3660152e-03 6.1396009e-01 3.6331907e-01
 1.9135119e-02 2.0434993e-04 4.4765306e-06 2.4087220e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0216_face0.png,White,White,Male,20-29,"[9.9905670e-01 6.5247053e-07 1.7077372e-04 2.1192880e-06 4.1107442e-06
 1.1480211e-05 7.5413409e-04]",[9.9993432e-01 1.7437529e-06 1.7182330e-05 4.6700854e-05],[9.9992889e-01 7.1103284e-05],"[1.6186872e-08 3.0998374e-06 7.8721000e-03 8.4934098e-01 1.4061934e-01
 2.1582285e-03 6.2298036e-06 5.5106032e-08 2.3108513e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0217_face0.png,White,White,Male,20-29,"[9.3167168e-01 1.6793038e-05 3.4781806e-02 7.6053248e-06 3.5825386e-05
 5.8955187e-04 3.2896660e-02]",[9.9701476e-01 1.3192918e-05 1.0063641e-04 2.8714582e-03],[9.993966e-01 6.033709e-04],"[7.5530417e-09 4.5562988e-06 1.0854874e-01 8.5745192e-01 3.3312630e-02
 6.7711092e-04 4.8507468e-06 1.1392800e-07 2.6636535e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0218_face0.png,White,White,Male,30-39,"[9.9814391e-01 4.2953629e-06 5.2498141e-04 3.1188765e-06 7.8513731e-06
 2.1747379e-05 1.2940835e-03]",[9.9959177e-01 8.3261591e-05 1.9142275e-04 1.3358970e-04],[0.9956334  0.00436658],"[1.6699305e-07 1.7684240e-06 7.9118973e-04 1.1849440e-01 4.4913661e-01
 3.8761362e-01 4.3132365e-02 8.0808759e-04 2.1750307e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0219_face0.png,White,White,Male,20-29,"[9.8500907e-01 6.2951358e-04 9.6946061e-03 2.1717864e-05 1.8067914e-04
 9.2555565e-04 3.5388269e-03]",[9.99385118e-01 2.13738240e-05 1.06242325e-04 4.87244775e-04],[9.9975026e-01 2.4976104e-04],"[6.6739219e-08 1.9169511e-05 9.1219814e-03 5.5610043e-01 3.9726388e-01
 3.6731970e-02 7.5393007e-04 8.1270246e-06 4.6110262e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0220_face0.png,White,White,Male,20-29,"[9.8165047e-01 4.9483868e-05 8.7560313e-03 6.7276337e-06 3.1947198e-05
 2.0873123e-04 9.2966184e-03]",[9.9833083e-01 3.7999786e-04 1.7006070e-04 1.1191183e-03],[9.9994934e-01 5.0598421e-05],"[9.0896634e-08 6.1729506e-06 3.9144265e-03 5.1181352e-01 4.5983335e-01
 2.4290234e-02 1.4086968e-04 1.3642527e-06 2.7253392e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0221_face0.png,White,White,Male,20-29,"[9.9428195e-01 2.7379429e-06 2.0730039e-03 1.5875503e-05 3.7098929e-05
 4.3275308e-05 3.5460645e-03]",[9.9892563e-01 4.3483492e-04 6.8851507e-05 5.7066965e-04],[0.9947211  0.00527888],"[1.1246470e-07 1.5153954e-05 1.7088888e-02 7.5903404e-01 2.0784135e-01
 1.5798716e-02 2.1788191e-04 3.6349679e-06 2.5544281e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0222_face0.png,White,White,Male,20-29,"[9.9717391e-01 1.8820783e-05 2.0416246e-03 4.6340501e-06 2.3080504e-05
 8.0747981e-05 6.5708725e-04]",[9.9978983e-01 8.3125879e-06 2.0532185e-05 1.8129901e-04],[9.9998629e-01 1.3680924e-05],"[8.8038554e-09 4.0325563e-06 4.9230596e-03 6.3706541e-01 3.4310663e-01
 1.4845391e-02 5.5069126e-05 3.8011413e-07 8.1966389e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0223_face0.png,White,White,Male,20-29,"[9.9921060e-01 1.1968235e-06 2.7241453e-04 8.6693967e-07 2.6711800e-06
 1.5039060e-05 4.9718487e-04]",[9.9976987e-01 1.3872891e-05 2.4943969e-05 1.9132592e-04],[9.9999762e-01 2.3474865e-06],"[3.7289510e-08 5.0405574e-06 1.6930744e-03 5.6172246e-01 4.2621374e-01
 1.0346204e-02 1.9378873e-05 7.0082791e-08 1.7847146e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0224_face0.png,White,White,Male,20-29,"[9.7817451e-01 5.1586350e-05 1.5265212e-02 2.6290998e-05 5.0194736e-05
 2.5860080e-04 6.1735697e-03]",[9.9963194e-01 3.8948547e-05 7.3656222e-05 2.5546853e-04],[9.9964255e-01 3.5746166e-04],"[3.4421689e-08 6.1007040e-06 1.8035466e-02 8.5096395e-01 1.2875427e-01
 2.2278065e-03 1.2070476e-05 2.8850548e-07 1.0922329e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0225_face0.png,White,White,Male,20-29,"[9.9280345e-01 1.7860212e-04 5.3090425e-03 2.1577907e-06 4.7768399e-06
 1.5879077e-05 1.6861310e-03]",[9.9732310e-01 2.4537956e-03 2.8867220e-05 1.9426519e-04],[9.9939287e-01 6.0713664e-04],"[2.2826605e-09 2.2767722e-06 4.6945158e-02 9.0708673e-01 4.5528114e-02
 4.3585090e-04 1.8478668e-06 2.7719004e-08 8.1242657e-10]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0226_face0.png,White,White,Female,20-29,"[9.6895027e-01 3.4359866e-05 9.7244512e-03 6.0005485e-05 6.5551190e-05
 1.9869659e-04 2.0966750e-02]",[9.99315143e-01 1.15298426e-04 1.54682610e-04 4.14900191e-04],[0.168604 0.831396],"[9.4452042e-07 1.6525845e-04 4.7586199e-02 7.5735021e-01 1.8325830e-01
 1.1443581e-02 1.8539910e-04 9.2855762e-06 8.9701888e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0227_face0.png,White,White,Male,20-29,"[9.9771851e-01 3.7032634e-05 1.5771762e-03 2.0217667e-06 5.2659257e-06
 6.3026811e-05 5.9680874e-04]",[9.9930948e-01 2.9521043e-04 2.1533360e-06 3.9324031e-04],[9.9999762e-01 2.3872456e-06],"[1.7989406e-09 9.3749253e-07 1.4115085e-02 9.3485641e-01 5.0654482e-02
 3.7194404e-04 1.0730278e-06 1.8300803e-08 6.5786726e-10]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0228_face0.png,White,White,Male,20-29,"[9.98074532e-01 2.49902632e-06 1.39426353e-04 3.54352295e-07
 1.60384127e-06 1.31957895e-05 1.76827284e-03]",[9.9995148e-01 2.9067057e-06 1.2780846e-06 4.4284890e-05],[0.9974465  0.00255349],"[6.3676666e-08 2.4152901e-05 1.2902449e-02 7.7313215e-01 2.0459357e-01
 9.2807924e-03 6.5811211e-05 9.6169856e-07 6.6240666e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0229_face0.png,White,White,Male,20-29,"[9.9854308e-01 3.1893367e-07 3.1287104e-04 3.8471143e-07 1.2557075e-06
 8.4023677e-06 1.1337302e-03]",[9.9990302e-01 2.2001632e-06 1.7914499e-05 7.6840879e-05],[9.9998873e-01 1.1300766e-05],"[1.0342472e-08 1.3079491e-06 2.1476611e-03 7.0126116e-01 2.9213208e-01
 4.4489345e-03 8.7614053e-06 4.1064229e-08 8.8998586e-10]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0230_face0.png,White,White,Male,20-29,"[9.5660156e-01 1.3643980e-04 2.7961185e-02 8.9461661e-05 6.2242936e-05
 1.8930479e-04 1.4959744e-02]",[9.9822778e-01 3.2346684e-04 7.1764363e-05 1.3770091e-03],[0.8618304  0.13816965],"[1.9133381e-06 1.2472196e-03 2.3034042e-01 6.3914621e-01 1.1926125e-01
 9.8256227e-03 1.6950567e-04 6.7872165e-06 1.0095264e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0231_face0.png,White,White,Female,20-29,"[8.7507385e-01 2.9415241e-06 1.4737761e-03 8.0478449e-06 1.7468457e-05
 8.4619147e-05 1.2333934e-01]",[9.9935520e-01 4.8710877e-05 2.5532459e-05 5.7047320e-04],[0.09397591 0.90602404],"[3.3908120e-07 1.5556118e-04 4.2971108e-02 8.1930488e-01 1.2887432e-01
 8.5175410e-03 1.6621441e-04 8.4931544e-06 1.4837304e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0232_face0.png,White,White,Female,20-29,"[6.1931413e-01 6.3964672e-04 1.8568171e-02 2.6723039e-05 4.1278883e-05
 5.0511851e-04 3.6090493e-01]",[9.6839005e-01 1.0693095e-02 1.5099502e-04 2.0765800e-02],[0.15826654 0.84173346],"[1.8467934e-07 3.5144380e-04 1.3176367e-01 8.2495642e-01 4.2024855e-02
 8.9219416e-04 1.0508683e-05 5.8044668e-07 5.3300315e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0233_face0.png,White,White,Male,30-39,"[9.9777776e-01 7.5606931e-06 8.4799231e-04 2.5520219e-06 8.6132559e-06
 5.5446922e-05 1.3001848e-03]",[9.9913627e-01 7.6340712e-06 3.7058398e-05 8.1901520e-04],[9.9974364e-01 2.5636292e-04],"[2.8630936e-08 1.0419022e-06 8.7507704e-04 2.2437644e-01 6.1998647e-01
 1.5185456e-01 2.8862830e-03 1.9629364e-05 3.9926996e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0234_face0.png,White,White,Male,30-39,"[9.9385703e-01 1.6388454e-05 2.4028337e-03 5.5792872e-05 7.3211202e-05
 1.3705608e-04 3.4577905e-03]",[9.9913269e-01 3.1741067e-05 4.5450483e-04 3.8107703e-04],[0.99578184 0.0042182 ],"[4.1605122e-07 4.1449348e-06 1.5073429e-03 3.3327794e-01 5.8705723e-01
 7.7005230e-02 1.1302370e-03 1.6825268e-05 7.0335619e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0235_face0.png,White,White,Female,20-29,"[7.2710109e-01 1.5316708e-05 7.7697029e-03 9.1006325e-05 7.2623479e-05
 8.3791313e-04 2.6411232e-01]",[9.9799210e-01 5.5077708e-06 1.4254279e-04 1.8598409e-03],[0.32801703 0.671983  ],"[2.33513774e-07 7.11483444e-05 4.98923585e-02 8.31245005e-01
 1.10958576e-01 7.59531092e-03 2.20448521e-04 1.41200089e-05
 2.79897267e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0236_face0.png,White,White,Male,20-29,"[9.9742955e-01 3.2585771e-07 1.0991145e-04 4.3794945e-08 2.9319364e-07
 2.7584047e-06 2.4570415e-03]",[9.9996150e-01 3.1840266e-06 1.4919485e-06 3.3794655e-05],[9.9933803e-01 6.6197373e-04],"[9.7306607e-10 4.6816794e-07 5.0841598e-03 8.6541939e-01 1.2743761e-01
 2.0516475e-03 6.7062506e-06 3.3643953e-08 1.0670888e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0237_face0.png,White,White,Male,20-29,"[9.9717498e-01 2.7356029e-07 4.1874743e-04 3.6757430e-07 1.4736187e-06
 1.6848813e-05 2.3873586e-03]",[9.9982929e-01 1.7563947e-06 6.6735947e-06 1.6227184e-04],[0.98910284 0.01089714],"[1.7279606e-07 8.0595019e-05 6.7102104e-02 8.3516747e-01 8.9523777e-02
 8.0160610e-03 1.0761113e-04 2.1281346e-06 1.9175984e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0238_face0.png,White,White,Female,20-29,"[9.3449175e-01 1.3740301e-06 6.7109582e-03 8.9577170e-06 1.9319215e-05
 2.6702735e-04 5.8500580e-02]",[9.9885631e-01 1.0927721e-05 3.5006530e-04 7.8264443e-04],[0.39808348 0.6019165 ],"[1.9647597e-08 1.5763404e-05 4.6181299e-02 8.5504925e-01 9.7107939e-02
 1.6357726e-03 9.7146421e-06 2.7465293e-07 1.4918863e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0239_face0.png,White,White,Male,20-29,"[9.9979162e-01 4.1537911e-07 1.3309617e-04 8.9668634e-07 2.1405438e-06
 9.3216750e-07 7.0776659e-05]",[9.9999821e-01 4.9808580e-08 1.1416172e-06 5.8079627e-07],[9.9999779e-01 2.2131132e-06],"[8.5642569e-09 1.5960044e-06 6.0930890e-03 8.8172328e-01 1.1105219e-01
 1.1271691e-03 2.6011801e-06 1.9044482e-08 4.0923334e-10]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0240_face0.png,White,White,Male,30-39,"[9.6460330e-01 3.4078921e-03 2.3321819e-02 2.6450301e-05 1.3763139e-04
 3.4694280e-03 5.0334907e-03]",[0.92743045 0.03094489 0.00241334 0.0392113 ],[0.9977691  0.00223085],"[1.5413435e-06 4.7313573e-05 3.3321944e-03 2.5380242e-01 5.4133594e-01
 1.9241410e-01 8.8003716e-03 2.5166542e-04 1.4473431e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0241_face0.png,White,White,Male,20-29,"[9.8042125e-01 6.6165449e-05 9.6355202e-03 4.6690067e-05 7.8144083e-05
 4.8675801e-04 9.2655029e-03]",[9.9932390e-01 1.2264862e-05 5.0017428e-05 6.1390782e-04],[9.9998558e-01 1.4438239e-05],"[1.3634339e-07 9.9149183e-06 9.5698088e-03 7.9149038e-01 1.9578274e-01
 3.1315738e-03 1.5107821e-05 3.3261040e-07 1.0642009e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0242_face0.png,White,White,Male,30-39,"[9.7209281e-01 4.6721654e-04 5.3301640e-03 8.7641551e-05 3.3486146e-04
 1.7747072e-04 2.1509888e-02]",[9.9826443e-01 2.1761582e-04 1.1287796e-03 3.8913885e-04],[0.99845016 0.00154982],"[6.8557000e-07 6.5076706e-06 7.0173253e-04 1.1665941e-01 5.8776724e-01
 2.8211299e-01 1.2338695e-02 3.7288872e-04 3.9924988e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0243_face0.png,White,White,Male,30-39,"[9.5671892e-01 1.4985137e-04 2.1276508e-02 1.2666847e-04 5.8597745e-04
 8.4229145e-04 2.0299729e-02]",[9.9659073e-01 1.5755135e-05 6.4552634e-04 2.7479399e-03],[9.999911e-01 8.866153e-06],"[2.1880506e-07 5.5610558e-06 2.7098770e-03 2.8123763e-01 6.1061752e-01
 1.0349236e-01 1.9116732e-03 2.4473582e-05 6.4069803e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/kolors/prompt2/selected_faces/detected_unhappy/unhappy_person_0244_face0.png,White,White,Male,30-39,"[9.8962575e-01 2.9968044e-06 5.9320196e-03 6.3888823e-05 1.1498112e-04
 1.6744695e-04 4.0929639e-03]",[9.9957484e-01 3.6874783e-06 1.2593351e-04 2.9554951e-04],[0.99029547 0.00970453],"[8.5873279e-07 1.4277786e-05 3.7530414e-03 2.7977747e-01 5.8072978e-01
 1.3268124e-01 3.0158286e-03 2.7043143e-05 4.6861305e-07]",White,20-39
